Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2+BigSF 91 v361 LWG.ptm - Realtime: Stage2+BigSF 91 v361 LWG.ptm]
1.911,12.50,0.00,0.25,15.90,11.74,23.86,100.0,13.28,-0.09,14.32,14.63,0.0,0.87,703.4,14.36,192,0.750,1.76,1.00,0.0,0.0,-2.81,0.00,1.000,1479,1513,71.8,3,8.00,2.30,75,19.41,24.21,1.80,13.02,201,0.0,10.50,1342,297.70,5.15,1.000,38.28,18.11,100.0,18,45.10,0
1.930,12.50,0.00,0.25,15.83,11.74,23.84,100.0,13.28,-0.08,14.32,14.63,0.0,0.87,703.4,14.36,192,0.750,1.76,1.00,0.0,0.0,-2.81,0.00,1.000,1535,1513,71.8,3,8.00,2.30,75,19.30,22.92,1.80,13.05,201,0.0,10.50,1335,296.23,5.07,1.000,38.28,18.05,100.0,18,45.10,0
1.957,12.50,1.56,0.25,15.81,12.61,23.94,100.0,13.12,-0.05,14.32,14.63,0.0,0.89,703.4,14.36,192,0.750,1.76,1.00,0.0,0.0,-2.81,0.00,1.000,1557,1513,71.8,3,8.00,2.27,75,19.22,22.75,1.84,13.05,201,0.0,10.00,1334,295.99,5.04,1.000,35.94,18.04,100.0,18,44.31,0
1.989,12.50,1.56,0.25,15.82,12.61,23.98,100.0,13.12,-0.02,14.32,14.63,0.0,0.87,703.4,14.36,192,0.750,1.76,1.00,0.0,0.0,-2.81,0.00,1.000,1485,1513,71.8,3,8.00,2.27,75,19.72,24.37,1.84,13.07,201,0.0,10.50,1352,299.56,5.07,1.000,35.94,18.08,100.0,18,44.31,0
2.015,12.50,1.56,0.12,15.68,12.61,24.08,100.0,13.28,0.01,14.32,14.63,0.0,0.89,703.4,14.36,192,0.750,1.76,1.00,0.0,0.0,-2.81,0.00,1.000,1559,1513,71.8,3,8.00,2.59,75,20.29,20.23,1.84,13.11,201,0.0,10.50,1365,302.21,5.25,1.000,36.72,18.32,100.0,18,44.71,0
2.043,12.50,1.56,0.12,15.59,12.61,24.08,100.0,13.28,0.03,14.32,14.63,0.0,0.89,703.4,14.36,192,0.750,1.76,1.00,0.0,0.0,-2.81,0.00,1.000,1471,1513,71.8,3,7.50,2.64,75,20.58,19.92,1.80,13.13,201,0.0,10.50,1381,305.55,5.38,1.000,39.06,18.46,100.0,18,47.06,0
2.060,12.50,1.56,0.12,15.60,12.61,24.05,100.0,13.28,0.05,14.32,14.63,0.0,0.91,703.4,14.36,192,0.750,1.76,1.00,0.0,0.0,-2.81,0.00,1.000,1511,1513,71.8,3,7.50,2.64,75,21.23,21.63,1.80,13.14,201,0.0,10.50,1394,307.69,5.45,1.000,39.06,18.56,100.0,18,47.06,0
2.085,12.50,1.56,0.12,15.50,12.61,24.14,100.0,13.12,0.07,14.32,14.63,0.0,0.91,703.4,14.36,192,0.750,1.76,1.00,0.0,0.0,-2.81,0.00,1.000,1511,1513,71.8,3,8.00,2.68,75,21.19,20.86,1.76,13.17,201,0.0,10.00,1392,307.73,5.45,1.000,34.38,18.57,100.0,18,49.41,0
2.110,12.50,1.56,0.12,15.34,12.61,24.21,100.0,13.28,0.12,14.32,14.63,0.0,0.91,703.4,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.81,0.00,1.000,1560,1593,71.8,3,7.50,2.67,75,21.16,25.52,1.80,13.21,201,0.0,10.00,1385,306.38,5.41,1.000,35.94,18.56,100.0,19,49.41,0
2.134,12.50,1.56,0.12,15.28,12.61,24.17,100.0,13.28,0.15,14.32,14.63,0.0,0.91,703.4,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.81,0.00,1.000,1639,1593,71.8,3,7.50,2.67,75,21.12,23.89,1.80,13.27,201,0.0,10.00,1383,305.95,5.33,1.000,35.94,18.50,100.0,19,49.41,0
2.158,12.50,1.56,0.12,15.29,13.55,24.19,100.0,13.28,0.17,14.33,14.63,0.0,0.92,703.4,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.81,0.00,1.000,1657,1593,71.8,3,7.00,2.66,75,21.28,22.92,1.76,13.30,201,0.0,10.00,1389,307.18,5.29,1.000,33.59,18.52,100.0,19,49.02,0
2.183,12.50,1.56,0.00,15.25,13.55,24.22,100.0,13.28,0.21,14.33,14.63,0.0,0.92,703.4,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.81,0.00,1.000,1616,1593,71.8,3,7.50,2.69,75,21.71,22.92,1.82,13.29,201,0.0,10.00,1400,309.44,5.35,1.000,35.94,18.59,100.0,19,50.20,0
2.212,12.50,1.56,0.00,15.10,13.56,24.28,100.0,13.28,0.23,14.33,14.63,0.0,0.92,703.4,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.81,0.00,1.000,1640,1593,71.8,3,7.50,2.69,75,22.10,23.56,1.82,13.33,201,0.0,10.00,1414,312.33,5.47,1.000,35.94,18.73,100.0,19,50.20,0
2.246,12.50,1.56,0.00,15.10,13.65,24.35,100.0,13.28,0.26,14.33,14.63,0.0,0.93,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.81,0.00,1.000,1601,1593,71.8,3,7.50,2.73,75,22.23,26.67,1.88,13.37,201,0.0,10.00,1430,315.14,5.58,1.000,35.16,18.89,100.0,19,52.55,0
2.271,12.50,1.56,0.00,15.03,13.75,24.37,100.0,13.28,0.31,14.33,14.63,0.0,0.92,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.81,0.00,1.000,1643,1593,71.8,3,7.50,2.75,75,22.20,24.70,1.88,13.43,201,0.0,9.50,1433,315.98,5.57,1.000,34.38,18.93,100.0,19,53.73,0
2.295,12.50,1.56,0.00,14.95,13.74,24.36,100.0,13.28,0.37,14.33,14.63,0.0,0.92,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.81,0.00,1.000,1665,1593,71.8,3,7.50,2.75,75,22.22,25.35,1.88,13.48,201,0.0,10.00,1431,315.77,5.54,1.000,34.38,18.93,100.0,19,53.73,0
2.321,12.50,1.56,0.00,14.99,13.66,24.37,100.0,13.28,0.40,14.33,14.63,0.0,0.94,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.81,0.00,1.000,1682,1593,71.8,3,7.50,2.75,75,22.65,25.68,1.88,13.51,201,0.0,9.50,1435,316.49,5.49,1.000,33.59,18.92,100.0,19,54.12,0
2.366,13.28,1.56,0.00,15.05,13.85,24.41,100.0,13.20,0.44,14.33,14.63,0.0,0.94,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.81,0.00,1.000,1642,1593,71.8,3,7.00,2.76,75,23.03,26.17,1.90,13.54,201,0.0,10.00,1450,318.83,5.51,1.000,34.38,18.99,100.0,19,54.51,0
2.396,13.28,1.56,0.00,15.04,13.78,24.48,100.0,13.28,0.48,14.33,14.63,0.0,0.94,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.81,0.00,1.000,1653,1593,71.8,3,7.00,2.80,75,23.71,25.35,1.84,13.58,201,0.0,10.00,1460,321.49,5.57,1.000,38.28,19.08,100.0,19,55.69,0
2.437,13.28,1.56,0.00,15.09,13.88,24.48,100.0,13.28,0.51,14.33,14.63,0.0,0.96,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.46,0.00,1.000,1582,1593,71.8,3,7.00,2.80,75,23.56,24.37,1.84,13.61,201,0.0,9.50,1468,323.15,5.67,1.000,38.28,19.23,100.0,19,55.69,0
2.452,13.28,1.56,0.00,14.94,14.11,24.52,100.0,13.28,0.57,14.33,14.63,0.0,0.97,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.46,0.00,1.000,1551,1593,71.8,3,7.50,2.82,75,24.00,26.01,1.90,13.67,201,0.0,9.00,1478,324.90,5.71,1.000,22.66,19.33,100.0,19,57.25,0
2.483,13.28,1.56,0.00,14.90,14.01,24.54,100.0,13.28,0.60,14.33,14.63,0.0,1.00,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.46,0.00,1.000,1560,1593,71.8,3,7.00,2.84,73,24.34,26.99,1.92,13.70,201,0.0,8.50,1480,325.73,5.70,1.000,32.03,19.34,100.0,20,58.43,0
2.514,13.28,1.56,0.00,14.91,14.12,24.55,100.0,13.20,0.63,14.33,14.63,0.0,0.98,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.46,0.00,1.000,1569,1646,71.8,3,7.00,2.85,75,24.62,28.96,1.92,13.73,201,0.0,8.50,1484,326.05,5.70,1.000,28.12,19.37,100.0,20,58.82,0
2.529,13.28,1.56,0.00,14.84,14.12,24.55,100.0,13.20,0.67,14.33,14.63,0.0,1.00,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.46,0.00,1.000,1659,1646,71.8,3,7.00,2.85,75,25.01,28.14,1.92,13.77,201,0.0,8.50,1487,327.04,5.70,1.000,28.12,19.40,100.0,20,58.82,0
2.561,13.28,1.56,0.00,14.78,14.26,24.60,100.0,12.96,0.69,14.33,14.63,0.0,1.00,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.46,0.00,1.000,1688,1646,71.8,3,6.50,2.87,75,25.60,27.81,1.92,13.80,201,0.0,8.50,1498,329.21,5.70,1.000,35.94,19.42,100.0,20,59.61,0
2.574,13.28,1.56,0.00,14.84,14.29,24.64,100.0,12.96,0.73,14.33,14.63,0.0,1.00,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.46,0.00,1.000,1644,1646,71.8,3,6.50,2.87,75,25.70,25.68,1.92,13.85,201,0.0,8.50,1508,331.24,5.83,1.000,35.94,19.61,100.0,20,59.61,0
2.608,13.28,1.56,0.00,14.72,14.43,24.66,100.0,13.20,0.76,14.33,14.63,0.0,1.02,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.46,0.00,1.000,1694,1646,71.8,3,6.50,2.90,73,25.89,26.83,1.92,13.87,201,0.0,8.50,1518,333.43,5.87,1.000,33.59,19.67,100.0,20,61.57,0
2.633,13.28,1.56,0.00,14.63,14.57,24.69,100.0,13.36,0.81,14.33,14.63,0.0,1.02,703.3,14.36,192,0.750,2.11,1.00,0.0,0.0,-2.46,0.00,1.000,1712,1646,71.8,3,6.50,2.93,73,26.52,30.20,2.00,13.90,201,0.0,8.50,1526,335.05,5.89,1.000,33.59,19.72,100.0,21,62.75,0
2.648,13.28,1.56,0.00,14.62,14.73,24.73,100.0,13.36,0.85,14.33,14.63,0.0,1.03,703.3,14.36,192,0.750,2.46,1.00,0.0,0.0,-2.46,0.00,1.000,1672,1646,71.8,3,6.50,2.93,73,26.73,28.31,2.00,13.97,201,0.0,8.00,1529,335.52,5.90,1.000,33.59,19.80,100.0,21,62.75,0
2.689,12.50,1.56,0.00,14.52,14.72,24.72,100.0,13.20,0.89,14.33,14.63,0.0,1.03,703.3,14.36,192,0.750,2.46,1.50,0.0,0.0,-2.46,0.00,1.000,1664,1646,71.8,3,6.00,2.93,73,26.55,30.82,2.02,13.98,201,0.0,8.00,1526,334.93,5.85,1.000,32.03,19.78,100.0,21,63.53,0
2.719,12.50,1.56,-0.12,14.46,14.76,24.70,100.0,13.28,0.94,14.33,14.63,0.0,1.05,703.4,14.36,192,0.750,2.46,1.50,0.0,0.0,-2.46,0.00,1.000,1684,1646,71.8,3,6.50,2.94,73,27.22,28.63,2.04,14.04,201,0.0,7.50,1532,336.16,5.81,1.000,33.59,19.77,100.0,21,63.53,0
2.736,12.50,1.56,-0.12,14.49,14.80,24.67,100.0,13.28,0.98,14.33,14.63,0.0,1.05,703.4,14.36,192,0.750,2.46,1.50,0.0,0.0,-2.46,0.00,1.000,1626,1646,71.8,3,6.50,2.94,73,27.13,27.98,2.04,14.07,201,0.0,7.50,1551,337.98,5.88,1.000,33.59,19.91,100.0,21,63.53,0
2.768,12.50,1.56,0.00,14.50,14.84,24.71,100.0,13.28,1.02,14.33,14.63,0.0,1.05,703.4,14.36,192,0.750,2.46,1.50,0.0,0.0,-2.46,0.00,1.000,1655,1646,71.8,3,6.00,3.31,73,27.67,30.82,2.04,14.10,201,0.0,7.50,1562,342.30,5.94,1.000,25.78,20.00,100.0,21,65.10,0
2.802,12.50,1.56,-0.12,14.47,14.91,24.70,100.0,13.28,1.06,14.33,14.63,0.0,1.07,703.4,14.36,192,0.750,2.46,1.50,0.0,0.0,-2.46,0.00,1.000,1629,1646,71.8,3,6.00,3.35,73,27.98,28.96,2.04,14.16,201,0.0,7.00,1572,344.36,6.01,1.000,34.38,20.10,100.0,21,67.06,0
2.812,12.50,1.56,-0.12,14.47,15.79,24.63,100.0,13.28,1.10,14.26,14.57,0.0,1.09,703.4,14.36,192,0.750,2.46,1.50,0.0,0.0,-2.46,0.00,1.000,1633,1699,71.8,3,6.00,3.35,73,28.39,29.62,2.04,14.23,201,0.0,7.00,1579,345.83,6.10,1.000,34.38,20.26,100.0,21,67.06,0
2.848,13.28,1.56,-0.12,14.43,15.79,24.63,100.0,13.28,1.13,14.26,14.57,0.0,1.09,703.4,14.31,192,0.750,2.46,1.50,0.0,0.0,-2.46,0.00,1.000,1674,1699,71.8,3,6.00,3.37,73,28.57,29.45,2.08,14.28,201,0.0,7.00,1580,345.88,6.07,1.000,34.38,20.26,100.0,21,68.63,0
2.877,13.28,1.56,-0.12,14.40,15.79,24.63,100.0,13.28,1.18,14.26,14.57,0.0,1.10,703.5,14.31,192,0.750,2.46,1.50,0.0,0.0,-2.46,0.00,1.000,1659,1699,71.8,3,6.00,3.37,73,29.03,29.45,2.08,14.34,201,0.0,7.50,1584,346.15,6.04,1.000,43.75,20.25,100.0,21,68.63,0
2.902,13.28,1.56,-0.12,14.36,15.82,24.66,100.0,13.28,1.22,14.26,14.57,0.0,1.09,703.5,14.31,192,0.750,2.46,1.50,0.0,0.0,-2.46,0.00,1.000,1744,1699,71.8,3,6.00,3.39,73,28.78,26.17,1.96,14.35,201,0.0,7.50,1590,347.98,6.07,1.000,32.81,20.33,100.0,21,69.80,0
2.925,13.28,1.56,-0.12,14.31,15.85,24.75,100.0,13.28,1.25,14.26,14.57,0.0,1.10,703.5,14.31,192,0.750,2.46,1.50,0.0,0.0,-2.46,0.00,1.000,1619,1699,71.8,3,6.00,3.39,73,29.54,29.99,1.96,14.36,201,0.0,7.00,1596,349.12,6.10,1.000,32.81,20.39,100.0,21,69.80,0
2.951,13.28,1.56,-0.12,14.32,15.86,24.71,100.0,13.20,1.31,14.26,14.57,0.0,1.10,703.5,14.31,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1758,1699,71.8,3,6.00,3.43,73,29.78,30.82,2.00,14.41,201,0.0,7.50,1619,350.00,6.43,1.000,32.03,20.79,100.0,21,70.98,0
2.977,13.28,1.56,-0.12,14.22,15.85,24.64,100.0,13.20,1.35,14.26,14.57,0.0,1.10,703.5,14.31,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1716,1699,71.8,3,6.00,3.43,73,29.98,29.78,2.00,14.50,201,0.0,7.00,1629,350.00,6.53,1.000,32.03,20.92,100.0,21,70.98,0
3.010,13.28,1.56,-0.25,14.17,15.85,24.65,100.0,13.68,1.38,14.26,14.57,0.0,1.12,703.5,14.31,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1652,1699,71.8,3,5.50,3.48,73,30.39,30.62,2.02,14.56,201,0.0,6.50,1632,350.00,6.56,1.000,35.94,20.98,100.0,22,70.98,0
3.030,12.50,1.56,-0.25,14.22,16.69,24.51,100.0,13.92,1.42,14.20,14.50,0.0,1.12,703.6,14.31,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1722,1699,71.8,3,5.50,3.49,73,30.63,32.28,2.12,14.56,201,0.0,6.50,1635,350.00,6.59,1.000,29.69,21.07,100.0,22,71.37,0
3.056,12.50,1.56,-0.25,14.20,16.69,24.52,100.0,13.92,1.45,14.20,14.50,0.0,1.11,703.6,14.20,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1732,1699,71.8,3,5.50,3.49,73,30.55,31.66,2.12,14.58,201,0.0,6.50,1636,350.00,6.58,1.000,29.69,21.09,100.0,22,71.37,0
3.070,13.28,1.56,-0.25,14.22,16.69,24.45,100.0,13.76,1.52,14.20,14.50,0.0,1.12,703.6,14.20,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1752,1699,71.8,3,5.00,3.49,73,30.75,33.11,2.14,14.60,201,0.0,7.00,1638,350.00,6.54,1.000,37.50,21.09,100.0,22,71.37,0
3.100,13.28,1.56,-0.25,14.23,16.67,24.53,100.0,14.00,1.55,14.20,14.50,0.0,1.12,703.6,14.20,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1767,1699,71.8,3,5.50,3.52,73,31.45,32.70,2.08,14.68,201,0.0,7.00,1648,350.00,6.67,1.000,35.94,21.26,100.0,22,71.37,0
3.120,13.28,1.56,-0.25,14.22,16.66,24.48,100.0,14.00,1.58,14.20,14.50,0.0,1.12,703.6,14.20,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1776,1699,71.8,3,5.50,3.52,73,31.78,32.90,2.08,14.74,201,0.0,7.00,1660,350.00,6.83,1.000,35.94,21.44,100.0,22,71.37,0
3.146,13.28,1.56,-0.25,14.19,16.64,24.49,100.0,13.84,1.60,14.20,14.50,0.0,1.12,703.6,14.20,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1723,1699,71.8,3,5.50,3.56,73,31.90,33.75,2.04,14.74,201,0.0,7.00,1676,350.00,6.99,1.000,36.72,21.64,100.0,22,71.37,0
3.179,13.28,1.56,-0.25,14.19,16.64,24.57,100.0,13.84,1.66,14.20,14.50,0.0,1.12,703.6,14.20,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1767,1699,71.8,3,5.50,3.56,73,32.00,36.08,2.04,14.75,201,0.0,7.00,1679,350.00,7.13,1.000,36.72,21.81,100.0,22,71.37,0
3.198,13.28,1.56,-0.25,14.12,16.62,24.52,100.0,13.60,1.71,14.20,14.50,0.0,1.15,703.7,14.20,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1717,1778,71.8,3,5.50,3.59,73,32.46,32.28,2.08,14.88,201,0.0,6.50,1688,350.00,7.25,1.000,34.38,22.00,100.0,22,71.37,0
3.218,12.50,1.56,-0.25,14.06,16.62,24.46,100.0,14.00,1.75,14.20,14.50,0.0,1.15,703.7,14.20,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1776,1778,71.8,3,5.00,3.60,73,32.48,34.81,2.14,14.90,201,0.0,6.50,1687,350.00,7.05,1.000,33.59,21.84,100.0,22,70.98,0
3.250,12.50,1.56,-0.25,14.08,17.41,24.41,100.0,14.00,1.80,14.13,14.44,0.0,1.15,703.7,14.15,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1851,1778,71.8,3,5.00,3.60,73,33.00,33.96,2.14,14.91,201,0.0,6.50,1692,350.00,7.01,1.000,33.59,21.83,100.0,22,70.98,0
3.266,12.50,1.56,-0.25,14.12,17.41,24.42,100.0,13.84,1.83,14.13,14.44,0.0,1.18,703.7,14.15,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1786,1778,71.8,3,5.00,3.97,73,33.43,35.87,2.18,15.02,201,0.0,6.50,1699,350.00,7.06,1.000,32.81,21.92,100.0,22,70.98,0
3.299,12.50,1.56,-0.25,14.10,17.40,24.37,100.0,13.84,1.89,14.13,14.44,0.0,1.18,703.7,14.15,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1782,1778,71.8,3,5.00,3.97,73,33.63,36.29,2.18,15.02,201,0.0,6.00,1706,350.00,7.14,1.000,32.81,22.04,100.0,22,70.98,0
3.325,12.50,1.56,-0.25,14.09,17.36,24.51,100.0,13.84,1.94,14.13,14.44,0.0,1.19,703.7,14.15,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1763,1778,71.8,3,4.50,4.01,73,34.52,34.38,2.14,15.11,201,0.0,5.50,1722,350.00,7.39,1.000,36.72,22.36,100.0,23,70.98,0
3.367,11.72,1.56,-0.25,13.99,17.32,24.40,100.0,13.84,2.00,14.13,14.44,0.0,1.18,703.9,14.15,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1761,1778,71.8,3,4.50,4.06,73,34.21,33.75,2.12,15.13,201,0.0,6.50,1735,350.00,7.61,1.000,33.59,22.66,100.0,23,70.98,0
3.398,11.72,1.56,-0.38,13.97,17.31,24.40,100.0,13.92,2.07,14.13,14.44,0.0,1.19,703.9,14.15,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1731,1778,71.8,3,4.50,4.08,73,34.68,35.44,2.20,15.24,201,0.0,6.00,1738,350.00,7.60,1.000,42.97,22.69,100.0,23,70.98,0
3.415,11.72,1.56,-0.38,13.87,18.07,24.41,100.0,13.92,2.12,14.07,14.38,0.0,1.19,703.9,14.15,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1775,1778,71.8,3,4.50,4.08,73,34.62,39.35,2.20,15.28,201,0.0,6.00,1742,350.00,7.64,1.000,42.97,22.81,100.0,23,70.98,0
3.448,11.72,1.56,-0.38,13.81,18.06,24.38,100.0,13.92,2.16,14.38,14.38,0.0,1.20,703.9,14.09,192,0.750,2.46,1.50,0.0,0.0,-2.11,0.00,1.000,1814,1778,71.8,3,4.50,4.09,73,35.29,37.93,2.16,15.29,201,0.0,5.50,1750,350.00,7.73,1.000,27.34,22.94,100.0,24,70.98,0
3.479,10.16,0.00,-0.38,13.87,18.03,24.40,100.0,13.76,2.23,14.38,14.38,0.0,1.20,703.9,14.42,192,0.750,2.46,1.50,0.0,0.0,-1.76,0.00,1.000,1827,1778,71.8,3,4.50,4.13,73,35.83,37.21,2.12,15.41,201,0.0,6.00,1761,350.00,7.82,1.000,35.16,23.07,100.0,24,70.98,0
3.495,10.16,0.00,-0.38,13.83,17.99,24.39,100.0,13.76,2.27,14.38,14.38,0.0,1.22,703.9,14.42,192,0.750,2.46,1.50,0.0,0.0,-1.76,0.00,1.000,1823,1778,71.8,3,4.50,4.13,73,36.16,35.23,2.12,15.39,201,0.0,5.50,1770,350.00,7.98,1.000,35.16,23.30,100.0,24,70.98,0
3.530,9.38,0.00,-0.38,13.86,17.98,24.40,100.0,13.92,2.31,14.41,14.38,0.0,1.22,704.1,14.42,192,0.750,2.46,1.50,0.0,0.0,-1.76,0.00,1.000,1828,1778,71.8,3,4.50,4.15,73,36.26,40.06,2.26,15.49,201,0.0,5.50,1777,350.00,8.04,1.000,33.59,23.40,100.0,24,70.98,0
3.550,9.38,0.00,-0.38,13.92,17.94,24.44,100.0,13.84,2.40,14.48,14.38,0.0,1.22,704.1,14.53,192,0.750,2.46,1.50,0.0,0.0,-1.76,0.00,1.000,1815,1778,71.8,3,4.50,3.81,73,36.94,41.01,2.16,15.51,201,0.0,5.50,1789,350.00,8.19,1.000,29.69,23.65,100.0,24,70.98,0
3.576,9.38,0.00,-0.38,13.97,17.92,24.45,100.0,13.84,2.44,14.48,14.38,0.0,1.23,704.1,14.53,192,0.750,2.46,1.50,0.0,0.0,-1.76,0.00,1.000,1735,1778,71.8,3,4.50,3.81,73,37.11,33.96,2.16,15.63,201,0.0,5.00,1799,350.00,8.27,1.000,29.69,23.76,100.0,24,70.98,0
3.591,9.38,0.00,-0.25,14.05,17.90,24.43,100.0,13.92,2.50,14.48,14.38,0.0,1.24,704.1,14.53,192,0.750,2.46,1.50,0.0,0.0,-1.76,0.00,1.000,1738,1845,71.8,3,4.50,3.84,73,37.57,41.97,2.22,15.61,201,0.0,5.50,1801,350.00,8.31,1.000,35.16,23.84,100.0,24,70.98,0
3.621,10.16,0.00,-0.25,14.03,18.61,24.41,100.0,13.76,2.54,14.41,14.31,0.0,1.23,704.1,14.42,192,0.750,2.46,1.50,0.0,0.0,-1.76,0.00,1.000,1758,1845,71.8,3,4.50,3.85,73,38.05,38.64,2.28,15.74,201,0.0,5.50,1807,350.00,8.36,1.000,30.47,23.93,100.0,24,69.80,0
3.641,10.16,0.00,-0.25,14.07,18.59,24.39,100.0,13.76,2.58,14.41,14.31,0.0,1.25,704.1,14.42,192,0.750,2.46,1.50,0.0,0.0,-1.76,0.00,1.000,1731,1845,71.8,3,4.50,3.85,73,37.61,37.93,2.28,15.72,201,0.0,5.00,1812,350.00,8.39,1.000,30.47,24.01,100.0,24,69.80,0
3.665,10.16,0.00,-0.25,14.18,18.57,24.48,100.0,13.52,2.63,14.41,14.31,0.0,1.25,704.2,14.42,192,0.750,2.46,1.50,0.0,0.0,-1.76,0.00,1.000,1774,1845,71.8,3,4.50,4.27,73,38.63,44.11,2.22,15.82,201,0.0,5.00,1820,350.00,8.49,1.000,34.38,24.16,100.0,24,69.80,0
3.690,10.16,0.00,-0.25,14.17,18.51,24.43,100.0,13.52,2.69,14.41,14.31,0.0,1.25,704.2,14.42,192,0.750,2.46,1.50,0.0,0.0,-1.76,0.00,1.000,1888,1845,71.8,3,4.50,4.27,73,38.49,40.78,2.22,15.82,201,0.0,5.00,1838,350.00,8.59,1.000,34.38,24.34,100.0,24,69.80,0
3.714,10.16,0.00,-0.25,14.16,18.47,24.47,100.0,13.92,2.75,14.41,14.31,0.0,1.27,704.2,14.42,192,0.750,2.46,1.50,0.0,0.0,-1.76,0.00,1.000,1839,1845,71.8,3,4.00,4.31,73,39.47,41.49,2.32,15.94,201,0.0,5.00,1846,350.00,8.84,1.000,33.59,24.62,100.0,24,69.80,0
3.741,10.16,0.00,-0.25,14.16,18.45,24.49,100.0,13.76,2.82,14.41,14.31,0.0,1.25,704.2,14.42,192,0.750,2.46,1.50,0.0,0.0,-1.76,0.00,1.000,1829,1845,71.8,3,3.50,4.35,73,39.24,42.44,2.16,15.96,201,0.0,5.00,1853,350.00,8.91,1.000,33.59,24.75,100.0,25,69.80,0
3.783,9.38,0.00,-0.25,14.09,19.10,24.49,100.0,13.92,2.89,14.35,14.25,0.0,1.28,704.2,14.36,192,0.750,2.46,1.50,0.0,0.0,-1.76,0.00,1.000,1907,1845,71.8,3,3.50,4.36,73,40.07,41.73,2.32,16.07,201,0.0,4.50,1859,350.00,8.91,1.000,30.47,24.82,100.0,25,69.80,0
