Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (°),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Knock Sum (count),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),TPS Volts Main (V),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage1+BigSF 91 v361 LWG.ptm - Realtime: Stage1+BigSF 91 v361 LWG.ptm]
44.330,4.69,7.03,0.12,15.38,42.26,-10.73,16.5,14.00,-1.91,14.43,14.65,22.3,0.53,917.1,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,998,1022,71.8,6,19.50,2.96,86,20,20.67,20.23,1.74,11.06,209,0.0,18.00,2315,118.09,0.83,0.000,32.03,1.18,11.83,20.1,62,0.00,0
44.358,5.47,7.03,0.12,15.36,42.18,-10.74,16.5,14.00,-1.92,14.43,14.65,23.5,0.53,917.1,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1039,1022,71.8,6,19.50,2.96,86,20,20.59,20.86,1.72,10.86,209,0.0,18.00,2316,118.84,0.86,0.000,19.53,1.18,11.85,20.1,62,0.00,0
44.388,5.47,7.03,0.12,15.31,42.15,-10.75,16.5,13.84,-1.88,14.43,14.65,23.5,0.53,917.1,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1031,1022,71.8,6,19.50,2.97,86,20,20.56,22.43,1.76,11.01,209,0.0,18.00,2316,118.83,0.85,0.000,32.81,1.18,11.85,20.1,62,0.00,0
44.414,5.47,7.03,0.12,15.23,42.19,-10.74,16.5,13.84,-1.90,14.43,14.65,23.5,0.53,917.1,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1086,1022,71.8,6,19.50,2.97,86,20,20.60,21.17,1.76,10.93,209,0.0,18.00,2319,118.40,0.87,0.000,32.81,1.18,11.88,20.1,62,0.00,0
44.455,5.47,7.03,0.00,15.19,42.12,-10.76,16.1,13.92,-1.89,14.43,14.65,23.5,0.53,917.1,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1124,1022,71.8,6,19.50,2.97,86,20,20.70,22.75,1.76,11.01,209,0.0,18.00,2318,116.88,0.76,0.000,17.97,1.18,11.79,20.1,62,0.00,0
44.470,5.47,7.03,0.00,15.15,42.04,-10.77,16.5,13.92,-1.87,14.43,14.65,23.5,0.53,917.3,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1070,1022,71.8,6,19.50,2.97,86,20,20.89,21.94,1.76,11.01,209,0.0,18.00,2324,117.53,0.73,0.000,23.44,1.18,11.77,19.7,62,0.00,0
44.497,5.47,7.03,0.00,15.08,42.01,-10.78,16.9,13.92,-1.89,14.43,14.65,23.5,0.53,917.3,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1106,1022,71.8,6,19.50,2.97,86,20,20.84,20.86,1.76,10.94,209,0.0,18.00,2324,119.86,0.85,0.000,23.44,1.18,11.86,19.7,62,0.00,0
44.527,5.47,7.03,0.00,15.06,42.07,-10.76,16.1,13.76,-1.86,14.43,14.65,22.3,0.53,917.3,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1047,1022,71.8,6,19.50,2.97,86,20,20.83,23.89,1.76,10.98,209,0.0,18.00,2324,116.76,0.87,0.000,24.22,1.18,11.91,20.1,62,0.00,0
44.559,6.25,7.03,0.00,15.05,41.92,-10.80,15.3,13.76,-1.85,14.43,14.65,22.3,0.53,917.3,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1084,1022,71.8,6,19.50,2.98,86,20,20.89,19.92,1.78,11.13,209,0.0,17.50,2324,112.14,0.33,0.000,32.81,1.18,11.39,19.7,62,0.00,0
44.590,5.47,7.03,0.00,14.93,41.96,-10.79,15.3,13.92,-1.89,14.43,14.65,22.3,0.53,917.3,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1120,1022,71.8,6,19.00,2.98,86,20,20.92,21.48,1.78,10.86,209,0.0,18.00,2330,112.04,0.29,0.000,42.19,1.14,11.32,19.3,62,0.00,0
44.610,5.47,7.03,0.00,14.90,41.83,-10.82,15.7,13.92,-1.92,14.43,14.65,22.7,0.53,917.3,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1118,1022,71.8,6,19.00,2.98,86,20,20.83,20.08,1.78,10.95,209,0.0,18.00,2333,113.15,0.45,0.000,42.19,1.14,11.45,19.3,62,0.00,0
44.635,6.25,7.03,0.00,14.94,41.80,-10.82,16.1,13.92,-1.98,14.43,14.65,22.7,0.53,917.6,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1140,1022,71.8,6,19.50,2.48,86,20,20.69,21.32,1.70,10.79,209,0.0,18.00,2330,114.74,0.63,0.000,28.91,1.16,11.56,19.7,62,0.00,0
44.663,6.25,7.03,0.00,14.91,41.86,-10.81,16.1,13.92,-1.96,14.43,14.65,22.7,0.53,917.6,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1145,1022,71.8,6,19.50,2.48,86,20,20.74,23.08,1.70,10.89,209,0.0,18.00,2330,115.11,0.64,0.000,28.91,1.16,11.59,19.7,62,0.00,0
44.696,6.25,7.03,0.00,14.85,41.74,-10.84,15.7,14.00,-1.98,14.43,14.65,22.3,0.53,917.6,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1084,1022,71.8,6,19.50,2.99,86,20,20.97,22.43,1.78,10.88,209,0.0,18.00,2337,113.86,0.60,0.000,24.22,1.16,11.52,19.7,62,0.00,0
44.711,5.47,7.03,0.00,14.84,41.45,-10.90,15.7,14.00,-1.97,14.43,14.65,22.3,0.53,917.6,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1066,1022,71.8,6,19.50,3.00,86,20,21.20,20.86,1.78,10.86,209,0.0,17.50,2346,114.06,0.54,0.000,17.97,1.16,11.48,19.3,62,0.00,0
44.739,5.47,7.03,0.00,14.76,41.58,-10.87,15.7,14.00,-1.95,14.43,14.65,22.3,0.53,917.6,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1100,1022,71.8,6,19.50,3.00,86,20,21.14,21.01,1.78,11.01,209,0.0,17.50,2339,112.66,0.46,0.000,17.97,1.16,11.41,19.3,62,0.00,0
44.771,5.47,7.03,0.00,14.72,41.70,-10.85,15.3,13.84,-1.99,14.43,14.65,23.1,0.53,917.6,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1042,1022,71.8,6,19.00,2.99,86,20,21.07,21.17,1.76,10.77,209,0.0,17.50,2338,111.90,0.47,0.000,32.81,1.16,11.40,19.3,62,0.00,0
44.791,6.25,7.03,0.00,14.72,41.70,-10.85,15.3,13.84,-1.98,14.43,14.65,23.1,0.53,917.9,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1037,1022,71.8,6,19.00,2.99,86,20,21.09,21.79,1.76,10.94,209,0.0,17.50,2341,111.84,0.43,0.000,35.16,1.16,11.34,19.3,62,0.00,0
44.815,6.25,7.03,0.00,14.74,41.49,-10.89,15.3,13.84,-2.01,14.43,14.65,23.1,0.53,917.9,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1022,1022,71.8,6,19.00,2.99,86,20,21.07,21.01,1.76,10.77,209,0.0,17.50,2342,111.05,0.37,0.000,35.16,1.16,11.27,19.3,62,0.00,0
44.844,6.25,7.03,0.00,14.70,41.60,-10.87,15.3,14.00,-1.99,14.43,14.65,23.1,0.53,917.9,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1039,1022,71.8,6,19.00,3.00,86,20,21.06,20.70,1.80,10.87,209,0.0,17.50,2340,111.47,0.38,0.000,18.75,1.16,11.31,19.3,62,0.00,0
44.875,6.25,7.03,0.00,14.65,41.62,-10.86,15.3,13.76,-2.03,14.43,14.65,23.1,0.53,917.9,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1000,1022,71.8,6,19.50,3.00,86,20,21.00,20.39,1.74,10.77,209,0.0,18.00,2340,111.86,0.46,0.000,39.06,1.16,11.34,19.3,62,0.00,0
44.890,6.25,7.03,0.00,14.60,41.39,-10.91,15.3,13.76,-2.04,14.43,14.65,23.1,0.53,917.9,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1020,1022,71.8,6,19.50,3.00,86,20,21.03,18.68,1.74,10.96,209,0.0,18.00,2348,111.34,0.43,0.000,39.06,1.16,11.32,19.3,62,0.00,0
44.916,6.25,7.03,0.00,14.60,41.33,-10.93,15.3,13.84,-2.04,14.43,14.65,21.9,0.53,917.9,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1013,1022,71.8,6,19.50,3.01,86,20,20.92,21.01,1.74,10.84,209,0.0,18.00,2350,110.94,0.38,0.000,32.81,1.16,11.25,19.3,63,0.00,0
44.951,6.25,7.03,0.00,14.58,41.45,-10.90,15.3,14.00,-2.05,14.43,14.65,21.9,0.53,918.2,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1027,1022,71.8,6,19.50,3.00,86,20,20.80,18.99,1.70,10.72,209,0.0,18.00,2347,110.95,0.38,0.000,29.69,1.16,11.26,19.3,63,0.00,0
44.980,6.25,7.03,0.00,14.55,41.42,-10.91,15.7,14.00,-2.04,14.43,14.65,21.9,0.52,918.2,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1004,1022,71.8,6,19.50,3.00,86,20,20.83,20.55,1.70,10.91,209,0.0,18.00,2352,112.04,0.46,0.000,29.69,1.16,11.31,19.3,63,0.00,0
45.011,6.25,7.03,0.00,14.50,41.24,-11.77,15.7,13.84,-2.05,14.42,14.64,22.3,0.53,918.2,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1051,1022,71.8,6,19.50,3.01,86,20,20.84,21.94,1.72,10.79,209,0.0,18.00,2356,112.75,0.50,0.000,23.44,1.16,11.34,19.3,63,0.00,0
45.034,6.25,7.03,0.00,14.50,41.05,-10.99,15.7,14.00,-2.04,14.42,14.64,22.3,0.53,918.2,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1031,1022,71.8,6,19.50,3.02,86,20,20.92,20.23,1.72,10.82,209,0.0,18.00,2359,112.70,0.47,0.000,32.03,1.16,11.36,19.3,63,0.00,0
45.059,6.25,7.03,0.00,14.48,41.11,-10.98,15.7,13.92,-2.00,14.42,14.64,22.7,0.53,918.2,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1062,1022,71.8,6,19.50,3.02,86,20,20.91,21.48,1.76,10.91,209,0.0,18.00,2360,112.31,0.47,0.000,30.47,1.16,11.35,19.3,63,0.00,0
45.099,6.25,7.03,-0.12,14.48,40.98,-11.01,15.7,13.76,-2.01,14.42,14.64,22.7,0.53,918.5,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1000,1022,71.8,6,19.50,3.03,86,20,21.01,22.59,1.80,10.93,209,0.0,18.00,2366,112.21,0.44,0.000,27.34,1.16,11.32,19.3,63,0.00,0
45.134,6.25,7.03,-0.12,14.50,40.95,-11.01,16.1,13.76,-2.03,14.42,14.64,22.7,0.53,918.5,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1023,1022,71.8,6,19.50,3.03,86,20,21.08,20.23,1.80,10.75,209,0.0,18.00,2366,114.12,0.57,0.000,27.34,1.16,11.45,19.3,63,0.00,0
45.181,7.03,7.03,-0.12,14.49,40.96,-11.01,14.9,13.84,-2.02,14.42,14.64,22.3,0.53,918.5,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1024,1022,71.8,6,19.50,3.03,86,20,21.17,20.08,1.78,10.82,209,0.0,18.00,2366,109.12,0.19,0.000,32.81,1.16,11.08,19.7,63,0.00,0
45.206,7.03,7.03,-0.12,14.48,40.92,-11.02,14.9,13.92,-2.00,14.42,14.64,22.3,0.53,918.5,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1060,1022,71.8,6,19.50,3.02,86,20,21.20,22.43,1.78,10.90,209,0.0,18.00,2368,107.91,0.12,0.000,30.47,1.16,11.01,18.9,63,0.00,0
45.235,7.03,7.03,-0.12,14.50,40.90,-11.02,14.9,13.84,-2.05,14.42,14.64,22.3,0.53,918.5,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1018,1022,71.8,6,19.50,3.04,86,20,21.17,20.08,1.74,10.75,209,0.0,18.00,2372,108.60,0.13,0.000,25.00,1.14,11.02,18.9,63,0.00,0
45.262,7.03,7.03,0.00,14.50,40.98,-11.01,14.9,13.92,-2.09,14.42,14.64,22.3,0.53,918.8,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1068,1022,71.8,6,19.50,3.02,86,20,20.87,20.70,1.74,10.76,209,0.0,18.00,2360,108.80,0.21,0.000,26.56,1.14,11.06,18.9,63,0.00,0
45.285,7.03,7.03,0.00,14.50,40.98,-11.82,14.9,13.92,-2.12,14.42,14.64,22.3,0.52,918.8,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1053,1022,71.8,6,19.50,3.02,86,20,20.87,19.92,1.74,10.66,209,0.0,18.00,2365,109.14,0.26,0.000,26.56,1.14,11.06,18.9,63,0.00,0
45.311,7.03,7.03,-0.12,14.49,40.79,-11.86,14.9,13.84,-2.14,14.42,14.64,22.3,0.53,918.8,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1022,1022,71.8,6,19.50,3.04,86,20,20.99,21.94,1.76,10.83,209,0.0,18.00,2373,108.20,0.25,0.000,32.03,1.14,11.05,18.9,63,0.00,0
45.333,7.03,7.03,-0.12,14.48,40.77,-11.05,14.9,13.84,-2.15,14.42,14.64,22.3,0.53,918.8,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1057,1022,71.8,6,19.50,3.04,86,20,21.02,20.23,1.76,10.70,209,0.0,18.00,2375,107.78,0.23,0.000,32.03,1.14,11.00,18.9,63,0.00,0
45.365,7.81,7.03,-0.12,14.48,40.80,-11.05,14.9,13.84,-2.13,14.42,14.64,22.3,0.53,918.8,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1054,1022,71.8,6,19.50,3.03,86,20,21.01,20.23,1.78,10.67,209,0.0,18.00,2371,107.85,0.21,0.000,21.09,1.14,10.98,18.9,63,0.00,0
45.394,7.81,7.03,-0.12,14.46,40.72,-11.87,14.9,13.76,-2.15,14.42,14.64,21.9,0.53,918.8,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1024,1022,71.8,6,19.50,3.04,86,20,20.95,18.68,1.72,10.70,209,0.0,18.00,2373,108.58,0.30,0.000,32.03,1.14,11.03,18.9,63,0.00,0
45.420,7.81,7.03,-0.12,14.44,40.65,-11.88,15.3,13.52,-2.19,14.42,14.64,21.9,0.52,919.0,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1029,1022,71.8,6,19.50,3.04,86,20,20.89,20.08,1.76,10.62,209,0.0,18.00,2378,109.26,0.33,0.000,30.47,1.16,11.05,19.3,63,0.00,0
45.449,7.81,7.03,-0.12,14.43,40.54,-11.90,15.3,13.52,-2.15,14.42,14.64,21.9,0.52,919.0,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1041,1022,71.8,6,19.50,3.04,86,20,20.96,21.63,1.76,10.91,209,0.0,18.00,2385,109.14,0.32,0.000,30.47,1.16,11.06,19.3,63,0.00,0
45.483,7.81,7.03,-0.12,14.38,40.40,-11.93,15.3,13.92,-2.18,14.42,14.64,21.5,0.52,919.0,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1036,1022,71.8,6,19.50,3.05,86,20,20.93,21.63,1.78,10.64,209,0.0,18.00,2385,109.50,0.35,0.000,27.34,1.14,11.08,19.3,63,0.00,0
45.515,7.03,7.03,-0.12,14.35,40.47,-11.91,15.3,13.84,-2.17,14.42,14.64,21.5,0.52,919.0,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1064,1022,71.8,6,19.50,3.05,86,20,21.06,21.01,1.76,10.75,209,0.0,18.00,2387,109.88,0.35,0.000,39.84,1.16,11.11,19.3,63,0.00,0
45.545,7.03,7.03,-0.12,14.35,40.34,-11.94,15.3,13.84,-2.14,14.42,14.64,21.5,0.52,919.0,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1049,1022,71.8,6,19.50,3.05,86,20,21.16,21.79,1.76,10.85,209,0.0,18.00,2390,109.41,0.29,0.000,39.84,1.16,11.06,19.3,63,0.00,0
45.573,7.03,7.03,-0.12,14.33,40.36,-11.14,15.3,13.68,-2.16,14.42,14.64,22.3,0.53,919.0,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1096,1022,71.8,6,19.50,3.06,86,20,21.20,21.79,1.78,10.60,209,0.0,18.00,2388,109.85,0.33,0.000,31.25,1.16,11.09,19.3,63,0.00,0
45.605,7.03,7.03,-0.12,14.33,40.37,-11.14,15.3,13.84,-2.14,14.42,14.64,22.3,0.53,919.3,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1045,1022,71.8,6,19.50,3.06,86,20,21.30,20.70,1.80,10.83,209,0.0,18.00,2390,109.83,0.33,0.000,20.31,1.16,11.09,19.3,63,0.00,0
45.633,6.25,7.03,-0.12,14.31,40.33,-11.15,15.3,13.52,-2.16,14.42,14.64,22.3,0.53,919.3,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1025,1022,71.8,6,19.50,3.06,86,20,21.28,20.39,1.72,10.70,209,0.0,18.00,2391,109.79,0.37,0.000,32.03,1.16,11.11,19.3,64,0.00,0
45.665,6.25,7.03,-0.12,14.32,40.22,-11.17,15.3,13.52,-2.16,14.42,14.64,22.3,0.53,919.3,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1055,1022,71.8,6,19.50,3.06,86,20,21.24,19.77,1.72,10.81,209,0.0,18.00,2395,109.31,0.29,0.000,32.03,1.16,11.04,19.3,64,0.00,0
45.680,6.25,7.03,-0.12,14.29,40.22,-11.17,15.3,13.84,-2.15,14.42,14.64,22.3,0.52,919.3,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1055,1022,71.8,6,19.50,3.06,86,20,21.14,19.61,1.78,10.82,209,0.0,18.00,2395,109.74,0.33,0.000,30.47,1.16,11.08,18.9,64,0.00,0
45.707,6.25,7.03,-0.12,14.30,40.12,-11.98,15.3,13.76,-2.18,14.42,14.64,22.3,0.52,919.3,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1041,1022,71.8,6,19.50,3.07,86,20,21.06,21.48,1.74,10.57,209,0.0,18.00,2396,110.09,0.38,0.000,31.25,1.16,11.13,19.3,64,0.00,0
45.738,6.25,7.03,-0.12,14.29,40.05,-11.99,15.3,13.76,-2.14,14.41,14.63,22.3,0.52,919.3,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1040,1022,71.8,6,19.50,3.07,86,20,21.15,21.17,1.74,10.84,209,0.0,18.00,2399,109.64,0.20,0.000,31.25,1.16,10.97,19.3,64,0.00,0
45.770,5.47,7.03,-0.12,14.27,39.95,-12.02,15.3,13.76,-2.16,14.41,14.63,22.3,0.53,919.5,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1007,1022,71.8,6,19.50,3.07,86,20,21.20,21.32,1.72,10.60,209,0.0,18.50,2400,110.03,0.27,0.000,23.44,1.16,11.02,19.3,64,0.00,0
45.790,5.47,7.03,-0.12,14.27,39.92,-12.04,14.9,13.76,-2.14,14.41,14.63,22.7,0.53,919.5,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1038,1022,71.8,6,19.50,3.08,86,20,21.28,20.23,1.72,10.85,209,0.0,18.00,2400,108.09,0.21,0.000,21.09,1.16,10.97,19.3,64,0.00,0
45.815,5.47,7.03,-0.12,14.29,40.16,-11.19,14.9,13.76,-2.16,14.42,14.64,22.7,0.53,919.5,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1013,1022,71.8,6,19.50,3.08,86,20,21.21,19.61,1.72,10.60,209,0.0,18.00,2398,107.75,0.17,0.000,21.09,1.16,10.92,19.3,64,0.00,0
45.843,5.47,7.03,-0.12,14.29,40.02,-11.99,14.9,13.52,-2.14,14.41,14.63,22.7,0.52,919.5,14.47,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1055,1022,71.8,6,19.50,3.07,86,20,21.15,20.08,1.74,10.84,209,0.0,18.00,2401,108.08,0.08,0.000,27.34,1.14,10.85,18.9,64,0.00,0
45.872,5.47,7.03,-0.12,14.29,39.83,-12.08,15.3,13.84,-2.18,14.41,14.63,21.9,0.52,919.5,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1031,1022,71.8,6,19.50,3.08,86,20,20.97,21.01,1.78,10.57,209,0.0,18.00,2406,109.14,0.19,0.000,26.56,1.14,10.94,19.3,64,0.00,0
45.900,5.47,7.03,-0.12,14.32,39.95,-12.02,14.9,13.84,-2.17,14.41,14.63,21.9,0.52,919.5,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1048,1022,71.8,6,19.50,3.08,86,20,21.00,22.11,1.78,10.80,209,0.0,18.00,2402,107.29,0.12,0.000,26.56,1.14,10.85,19.3,64,0.00,0
45.920,5.47,7.03,-0.12,14.31,39.93,-12.03,14.9,13.76,-2.19,14.41,14.63,21.9,0.52,919.8,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1075,1022,71.8,6,19.50,3.08,86,20,21.07,21.01,1.82,10.64,209,0.0,18.00,2404,106.83,0.06,0.000,23.44,1.14,10.77,18.9,64,0.00,0
45.945,4.69,7.03,-0.12,14.31,39.76,-12.11,14.9,13.68,-2.18,14.41,14.63,22.3,0.52,919.8,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1018,1022,71.8,6,19.50,3.08,86,20,21.18,21.48,1.74,10.77,209,0.0,18.00,2410,107.91,0.10,0.000,38.28,1.14,10.82,18.9,64,0.00,0
45.973,4.69,7.03,-0.12,14.32,39.64,-12.16,14.9,13.68,-2.21,14.41,14.63,22.3,0.52,919.8,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1079,1022,71.8,6,19.50,3.08,86,20,21.16,19.92,1.74,10.55,209,0.0,18.00,2412,107.88,0.14,0.000,38.28,1.14,10.85,18.9,64,0.00,0
45.992,4.69,7.03,-0.12,14.34,39.75,-12.12,14.1,13.68,-2.19,14.41,14.63,22.3,0.52,919.8,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1024,1022,71.8,6,19.50,3.09,86,20,21.16,22.27,1.76,10.71,209,0.0,18.00,2410,102.45,-0.26,0.000,32.81,1.16,10.46,18.9,64,0.00,0
46.016,4.69,7.03,-0.12,14.35,39.70,-12.14,13.7,13.68,-2.23,14.41,14.63,22.3,0.52,919.8,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1015,1022,71.8,6,19.50,3.09,86,20,21.14,19.92,1.76,10.52,209,0.0,18.00,2411,100.11,-0.39,0.000,32.81,1.16,10.29,18.9,64,0.00,0
46.041,4.69,7.03,-0.12,14.36,39.59,-12.18,13.7,13.36,-2.25,14.41,14.63,21.9,0.52,919.8,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1026,1022,71.8,6,19.50,3.09,86,20,21.04,20.39,1.78,10.69,209,0.0,18.00,2416,99.60,-0.41,0.000,26.56,1.10,10.25,18.1,64,0.00,0
46.068,4.69,7.03,-0.12,14.34,39.45,-12.25,12.9,13.84,-2.34,14.41,14.63,21.9,0.52,920.0,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1066,916,71.8,6,19.50,3.09,86,20,20.75,18.37,1.70,10.38,209,0.0,18.00,2418,96.05,-0.47,0.000,19.53,1.12,10.14,17.7,65,0.00,0
46.091,4.69,7.03,-0.12,14.35,40.31,-13.47,12.5,13.84,-2.39,14.41,14.63,21.9,0.50,920.0,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,1023,916,71.8,6,19.50,3.09,86,20,20.59,20.08,1.70,10.48,209,0.0,18.50,2415,93.34,-0.70,0.000,19.53,1.12,9.83,17.7,65,0.00,0
46.121,3.91,7.03,-0.12,14.37,40.31,-13.47,12.9,13.68,-2.49,14.41,14.63,21.1,0.50,920.0,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,966,916,71.8,6,20.00,3.10,86,20,20.38,19.61,1.70,10.20,209,0.0,18.50,2419,94.49,-0.71,0.000,25.00,1.10,9.80,17.7,65,0.00,0
46.156,3.91,7.03,-0.12,14.35,40.96,-14.74,12.5,13.76,-2.56,14.41,14.63,21.1,0.49,920.0,14.42,190,0.812,0.00,0.00,0.00,20.0,2.0,0.0,0.00,0.00,1.000,930,916,71.8,6,20.50,2.58,86,20,20.22,18.37,1.66,10.25,209,0.0,18.50,2423,92.06,-0.55,0.000,34.38,1.10,9.80,17.3,65,0.00,0
