Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2 91 v361.ptm - Realtime: Stage2 91 v361.ptm]
131.800,0.78,6.25,-0.50,13.67,0.00,-10.40,0.0,13.52,-9.96,13.74,14.73,0.0,0.18,856.4,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,409,438,71.8,6,6.00,0.47,90,2.28,2.30,0.78,3.24,195,0.0,17.00,729,0.00,5.49,0.000,-32.03,8.71,4.7,38,0.00,0
131.830,0.78,6.25,-0.50,13.65,0.00,-10.40,0.0,13.36,-9.96,13.74,14.73,0.0,0.18,856.4,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,6,6.00,0.46,90,2.27,2.30,0.78,3.25,195,0.0,17.00,726,0.00,5.48,0.000,-32.03,8.71,4.7,37,0.00,0
131.857,0.78,6.25,-0.50,13.64,0.00,-10.40,0.0,13.36,-9.96,13.74,14.73,0.0,0.18,856.4,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,399,438,71.8,6,6.00,0.46,90,2.28,2.33,0.78,3.26,195,0.0,17.00,726,0.00,5.46,0.000,-32.03,8.71,4.7,37,0.00,0
131.882,0.78,6.25,-0.50,13.66,0.00,-10.40,0.0,13.36,-9.96,13.74,14.73,0.0,0.18,856.4,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,398,438,71.8,6,6.00,0.46,90,2.27,2.28,0.78,3.26,195,0.0,17.00,724,0.00,5.48,0.000,-30.47,8.71,4.7,37,0.00,0
131.907,0.78,6.25,-0.50,13.62,0.00,-10.40,0.0,13.36,-9.97,13.74,14.73,0.0,0.18,856.4,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,406,438,71.8,6,6.00,0.46,90,2.27,2.30,0.78,3.26,195,0.0,17.00,721,0.00,5.47,0.000,-30.47,8.71,4.7,37,0.00,0
131.933,0.78,6.25,-0.50,13.65,0.00,-10.40,0.0,13.52,-9.95,13.74,14.73,0.0,0.18,856.4,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,401,438,71.8,6,6.00,0.46,90,2.27,2.30,0.78,3.26,195,0.0,17.00,721,0.00,5.46,0.000,-22.66,8.71,4.7,37,0.00,0
131.948,0.78,6.25,-0.50,13.62,0.00,-10.40,0.0,13.44,-9.96,13.74,14.73,0.0,0.18,856.3,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,389,438,71.8,6,6.00,0.46,90,2.27,2.33,0.80,3.27,195,0.0,17.00,721,0.00,5.47,0.000,-29.69,8.71,4.7,37,0.00,0
131.977,0.78,6.25,-0.50,13.63,0.00,-10.40,0.0,13.44,-9.95,13.74,14.73,0.0,0.18,856.3,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,395,438,71.8,6,6.00,0.46,90,2.28,2.39,0.80,3.28,195,0.0,17.00,719,0.00,5.46,0.000,-29.69,8.71,4.7,37,0.00,0
132.006,0.78,6.25,-0.50,13.64,0.00,-10.40,0.0,13.28,-9.94,13.74,14.73,0.0,0.18,856.3,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,6,6.00,0.46,90,2.28,2.33,0.80,3.28,195,0.0,17.00,717,0.00,5.45,0.000,-30.47,8.71,4.7,37,0.00,0
132.022,0.78,6.25,-0.50,13.62,0.00,-10.40,0.0,13.28,-9.93,13.74,14.73,0.0,0.18,856.3,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,398,438,71.8,6,6.00,0.46,90,2.28,2.39,0.80,3.30,195,0.0,17.00,715,0.00,5.44,0.000,-30.47,8.71,4.7,37,0.00,0
132.056,0.78,6.25,-0.50,13.63,0.00,-10.40,0.0,13.36,-9.93,13.74,14.73,0.0,0.18,856.3,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,399,438,71.8,6,6.50,0.46,90,2.28,2.33,0.80,3.30,195,0.0,17.00,714,0.00,5.44,0.000,-31.25,8.71,4.7,37,0.00,0
132.084,0.78,6.25,-0.50,13.63,0.00,-10.40,0.0,13.52,-9.93,13.74,14.73,0.0,0.18,856.3,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,401,438,71.8,6,6.00,0.46,90,2.28,2.33,0.80,3.30,195,0.0,17.00,714,0.00,5.44,0.000,-31.25,8.71,4.7,37,0.00,0
132.100,0.78,6.25,-0.50,13.64,0.00,-10.40,0.0,13.52,-9.92,13.74,14.73,0.0,0.18,856.3,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,392,438,71.8,6,6.00,0.46,90,2.29,2.39,0.80,3.31,195,0.0,17.00,714,0.00,5.42,0.000,-31.25,8.71,4.7,37,0.00,0
132.119,0.78,6.25,-0.50,13.62,0.00,-10.40,0.0,13.36,-9.92,13.74,14.73,0.0,0.18,856.3,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,403,438,71.8,6,6.00,0.46,90,2.29,2.33,0.80,3.31,195,0.0,17.00,711,0.00,5.43,0.000,-29.69,8.71,4.7,36,0.00,0
132.145,0.78,6.25,-0.50,13.63,0.00,-10.40,0.0,13.36,-9.90,13.74,14.73,0.0,0.18,856.3,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,392,438,71.8,6,6.00,0.46,90,2.29,2.42,0.80,3.32,195,0.0,17.00,711,0.00,5.41,0.000,-29.69,8.71,4.7,36,0.00,0
132.176,0.78,6.25,-0.50,13.63,0.00,-10.40,0.0,13.36,-9.91,13.74,14.73,0.0,0.18,856.3,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,396,438,71.8,6,6.00,0.45,90,2.29,2.30,0.80,3.32,195,0.0,17.00,710,0.00,5.42,0.000,-29.69,8.71,4.7,36,0.00,0
132.205,0.78,6.25,-0.50,13.62,0.00,-10.50,0.0,13.52,-9.90,13.74,14.73,0.0,0.19,856.3,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,401,438,71.8,6,6.00,0.45,90,2.29,2.33,0.80,3.33,195,0.0,17.00,708,0.00,5.41,0.000,-28.12,8.71,4.7,36,0.00,0
132.220,0.78,6.25,-0.50,13.64,0.00,-10.50,0.0,13.52,-9.88,13.74,14.73,0.0,0.19,856.3,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,402,438,71.8,6,6.00,0.45,90,2.29,2.36,0.80,3.33,195,0.0,17.50,707,0.00,5.39,0.000,-28.12,8.71,4.7,36,0.00,0
132.236,0.78,6.25,-0.50,13.62,0.00,-10.50,0.0,13.52,-9.89,13.74,14.73,0.0,0.19,856.3,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,411,438,71.8,6,6.00,0.45,90,2.29,2.33,0.80,3.34,195,0.0,17.50,706,0.00,5.40,0.000,-28.12,8.71,4.7,36,0.00,0
132.266,0.78,6.25,-0.50,13.64,0.00,-10.50,0.0,13.52,-9.88,13.74,14.73,0.0,0.19,856.3,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,6.00,0.45,90,2.30,2.39,0.80,3.34,195,0.0,17.50,705,0.00,5.38,0.000,-28.12,8.71,4.7,36,0.00,0
132.296,0.78,6.25,-0.50,13.64,0.00,-10.50,0.0,13.36,-9.88,13.74,14.73,0.0,0.19,856.2,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,397,438,71.8,6,6.00,0.45,90,2.30,2.33,0.80,3.35,195,0.0,17.50,705,0.00,5.39,0.000,-28.91,8.71,4.7,35,0.00,0
132.327,0.78,6.25,-0.50,13.64,0.00,-10.50,0.0,13.44,-9.87,13.74,14.73,0.0,0.19,856.2,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,395,438,71.8,6,6.00,0.45,90,2.30,2.42,0.80,3.35,195,0.0,17.50,704,0.00,5.38,0.000,-26.56,8.71,4.7,35,0.00,0
132.355,0.78,6.25,-0.50,13.66,0.00,-10.50,0.0,13.44,-9.85,13.74,14.73,0.0,0.19,856.2,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,402,438,71.8,6,6.00,0.45,90,2.30,2.33,0.80,3.35,195,0.0,17.50,704,0.00,5.37,0.000,-26.56,8.71,4.7,35,0.00,0
132.365,0.78,6.25,-0.50,13.65,0.00,-10.50,0.0,13.44,-9.86,13.74,14.73,0.0,0.19,856.2,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,400,438,71.8,6,6.00,0.45,90,2.30,2.36,0.80,3.37,195,0.0,17.50,702,0.00,5.37,0.000,-28.12,8.71,4.7,35,0.00,0
132.389,0.78,6.25,-0.50,13.67,0.00,-10.50,0.0,13.36,-9.85,13.74,14.73,0.0,0.19,856.2,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,402,438,71.8,6,6.50,0.45,90,2.30,2.36,0.80,3.37,195,0.0,17.50,701,0.00,5.36,0.000,-29.69,8.71,4.7,35,0.00,0
132.421,0.78,6.25,-0.50,13.66,0.00,-10.50,0.0,13.36,-9.85,13.74,14.73,0.0,0.19,856.2,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,411,438,71.8,6,6.50,0.45,90,2.30,2.30,0.80,3.37,195,0.0,17.50,699,0.00,5.36,0.000,-29.69,8.71,4.7,35,0.00,0
132.440,0.78,6.25,-0.50,13.67,0.00,-10.50,0.0,13.36,-9.84,13.74,14.73,0.0,0.19,856.1,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,6,6.00,0.45,90,2.31,2.42,0.80,3.38,195,0.0,17.50,699,0.00,5.35,0.000,-30.47,8.71,4.7,35,0.00,0
132.466,0.78,6.25,-0.50,13.68,0.00,-10.50,0.0,13.36,-9.84,13.74,14.73,0.0,0.19,856.1,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,404,438,71.8,6,6.00,0.45,90,2.31,2.30,0.80,3.38,195,0.0,17.50,699,0.00,5.35,0.000,-30.47,8.71,4.7,35,0.00,0
132.496,0.78,6.25,-0.50,13.70,0.00,-10.50,0.0,13.44,-9.82,13.74,14.73,0.0,0.19,856.1,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,391,438,71.8,6,6.00,0.45,90,2.31,2.39,0.78,3.39,195,0.0,17.50,698,0.00,5.33,0.000,-30.47,8.71,4.7,35,0.00,0
132.511,0.78,6.25,-0.50,13.69,0.00,-10.50,0.0,13.36,-9.81,13.74,14.73,0.0,0.19,856.1,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,6.00,0.45,90,2.31,2.33,0.78,3.39,195,0.0,17.50,696,0.00,5.34,0.000,-32.03,8.71,4.7,34,0.00,0
132.540,0.78,6.25,-0.50,13.66,0.00,-10.50,0.0,13.36,-9.82,13.74,14.73,0.0,0.19,856.1,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,400,438,71.8,6,6.00,0.45,91,2.30,2.36,0.78,3.41,195,0.0,17.50,695,0.00,5.32,0.000,-32.03,8.71,4.7,34,0.00,0
132.565,0.78,6.25,-0.50,13.70,0.00,-10.50,0.0,13.36,-9.80,13.74,14.73,0.0,0.19,856.1,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,399,438,71.8,6,6.50,0.44,91,2.31,2.36,0.78,3.41,195,0.0,17.50,695,0.00,5.31,0.000,-32.03,8.71,4.7,34,0.00,0
132.592,0.78,6.25,-0.50,13.68,0.00,-10.50,0.0,13.36,-9.81,13.74,14.73,0.0,0.19,856.1,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,408,438,71.8,6,6.50,0.44,91,2.31,2.33,0.78,3.42,195,0.0,17.50,693,0.00,5.32,0.000,-32.03,8.71,4.7,34,0.00,0
132.626,0.78,6.25,-0.50,13.68,0.00,-10.50,0.0,13.44,-9.79,13.74,14.73,0.0,0.19,856.0,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,6.50,0.44,91,2.31,2.39,0.78,3.42,195,0.0,17.50,693,0.00,5.30,0.000,-30.47,8.71,4.7,34,0.00,0
132.653,0.78,6.25,-0.50,13.70,0.00,-10.50,0.0,13.36,-9.77,13.74,14.73,0.0,0.19,856.0,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,409,438,71.8,6,6.50,0.44,91,2.31,2.33,0.80,3.43,195,0.0,17.50,693,0.00,5.29,0.000,-28.12,8.71,4.7,34,0.00,0
132.669,0.78,6.25,-0.50,13.69,0.00,-10.50,0.0,13.36,-9.78,13.74,14.73,0.0,0.19,856.0,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,6,6.50,0.44,91,2.31,2.39,0.80,3.44,195,0.0,17.50,694,0.00,5.29,0.000,-26.56,8.71,4.7,34,0.00,0
132.689,0.78,6.25,-0.50,13.71,0.00,-10.50,0.0,13.36,-9.76,13.74,14.73,0.0,0.19,856.0,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,398,438,71.8,6,6.50,0.44,91,2.31,2.36,0.80,3.44,195,0.0,17.50,693,0.00,5.28,0.000,-26.56,8.71,4.7,34,0.00,0
132.714,0.78,6.25,-0.50,13.68,0.00,-10.50,0.0,13.44,-9.77,13.74,14.73,0.0,0.19,856.0,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,399,438,71.8,6,6.50,0.44,91,2.31,2.39,0.80,3.46,195,0.0,17.50,692,0.00,5.27,0.000,-28.91,8.71,4.7,34,0.00,0
132.747,0.78,6.25,-0.50,13.70,0.00,-10.50,0.0,13.44,-9.75,13.74,14.73,0.0,0.19,856.0,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,400,438,71.8,6,6.50,0.44,91,2.31,2.36,0.80,3.46,195,0.0,17.50,693,0.00,5.27,0.000,-28.91,8.71,4.7,34,0.00,0
132.776,0.78,6.25,-0.50,13.70,0.00,-10.50,0.0,13.52,-9.75,13.74,14.73,0.0,0.19,855.9,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,404,438,71.8,6,6.50,0.44,91,2.32,2.33,0.80,3.47,195,0.0,17.50,693,0.00,5.27,0.000,-28.91,8.71,4.7,33,0.00,0
132.784,0.78,6.25,-0.50,13.72,0.00,-10.50,0.0,13.44,-9.74,13.74,14.73,0.0,0.19,855.9,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,6,6.50,0.44,91,2.32,2.42,0.80,3.48,195,0.0,17.50,693,0.00,5.25,0.000,-30.47,8.71,4.7,33,0.00,0
132.810,0.78,6.25,-0.50,13.71,0.00,-10.50,0.0,13.44,-9.74,13.74,14.73,0.0,0.19,855.9,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,410,438,71.8,6,6.50,0.44,91,2.32,2.36,0.80,3.48,195,0.0,17.50,693,0.00,5.26,0.000,-30.47,8.71,4.7,33,0.00,0
132.853,0.78,6.25,-0.50,13.71,0.00,-10.50,0.0,13.44,-9.73,13.74,14.73,0.0,0.19,855.9,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,6,6.50,0.44,91,2.32,2.33,0.80,3.49,195,0.0,17.50,694,0.00,5.24,0.000,-40.62,8.71,4.7,33,0.00,0
132.879,0.78,6.25,-0.50,13.72,0.00,-10.50,0.0,13.44,-9.73,13.74,14.73,0.0,0.19,855.9,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,6.50,0.44,91,2.32,2.42,0.80,3.50,195,0.0,17.50,693,0.00,5.23,0.000,-34.38,8.71,4.7,32,0.00,0
132.899,0.78,6.25,-0.50,13.72,0.00,-10.50,0.0,13.44,-9.72,13.74,14.73,0.0,0.19,855.9,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,407,438,71.8,6,6.50,0.44,91,2.33,2.33,0.80,3.50,195,0.0,17.50,693,0.00,5.22,0.000,-34.38,8.71,4.7,32,0.00,0
132.925,0.78,6.25,-0.50,13.70,0.00,-10.50,0.0,13.36,-9.71,13.74,14.73,0.0,0.19,855.8,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,6.50,0.44,91,2.33,2.39,0.80,3.50,195,0.0,17.50,691,0.00,5.22,0.000,-34.38,8.71,4.7,32,0.00,0
132.953,0.78,6.25,-0.50,13.71,0.00,-10.50,0.0,13.36,-9.70,13.74,14.73,0.0,0.19,855.8,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,409,438,71.8,6,6.50,0.44,91,2.33,2.33,0.80,3.50,195,0.0,17.50,691,0.00,5.22,0.000,-34.38,8.71,4.7,32,0.00,0
132.968,0.78,6.25,-0.50,13.70,0.00,-10.50,0.0,13.36,-9.71,13.74,14.73,0.0,0.19,855.8,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,393,438,71.8,6,6.50,0.44,91,2.33,2.36,0.80,3.51,195,0.0,17.50,691,0.00,5.22,0.000,-35.16,8.71,4.7,32,0.00,0
132.997,0.78,6.25,-0.50,13.73,0.00,-10.50,0.0,13.52,-9.70,13.74,14.73,0.0,0.19,855.8,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,401,438,71.8,6,6.50,0.44,91,2.33,2.39,0.80,3.52,195,0.0,17.50,691,0.00,5.21,0.000,-35.16,8.71,4.7,32,0.00,0
133.033,0.78,6.25,-0.50,13.70,0.00,-10.50,0.0,13.52,-9.69,13.74,14.73,0.0,0.19,855.8,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,398,438,71.8,6,6.50,0.44,91,2.33,2.30,0.80,3.52,195,0.0,17.50,690,0.00,5.22,0.000,-35.16,8.71,4.7,32,0.00,0
133.065,0.78,6.25,-0.50,13.70,0.00,-10.50,0.0,13.44,-9.69,13.74,14.73,0.0,0.19,855.8,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,407,438,71.8,6,6.50,0.44,91,2.33,2.39,0.78,3.53,195,0.0,17.50,690,0.00,5.20,0.000,-35.94,8.71,4.7,32,0.00,0
133.080,0.78,6.25,-0.50,13.71,0.00,-10.50,0.0,13.44,-9.69,13.74,14.73,0.0,0.19,855.8,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,408,438,71.8,6,6.50,0.44,91,2.33,2.39,0.78,3.53,195,0.0,17.50,689,0.00,5.20,0.000,-35.94,8.71,4.7,31,0.00,0
133.109,0.78,6.25,-0.50,13.71,0.00,-10.50,0.0,13.52,-9.69,13.74,14.73,0.0,0.19,855.8,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,408,438,71.8,6,7.00,0.44,91,2.33,2.30,0.78,3.53,195,0.0,17.50,689,0.00,5.20,0.000,-35.94,8.71,4.7,31,0.00,0
133.129,0.78,6.25,-0.50,13.70,0.00,-10.50,0.0,13.52,-9.68,13.74,14.73,0.0,0.19,855.8,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,408,438,71.8,6,7.00,0.44,91,2.33,2.39,0.78,3.53,195,0.0,17.50,689,0.00,5.19,0.000,-35.94,8.71,4.7,31,0.00,0
133.154,0.78,6.25,-0.50,13.71,0.00,-10.50,0.0,13.44,-9.69,13.74,14.73,0.0,0.19,855.8,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,400,438,71.8,6,7.00,0.44,91,2.33,2.30,0.80,3.54,195,0.0,17.50,688,0.00,5.19,0.000,-35.94,8.71,4.7,31,0.00,0
133.184,0.78,6.25,-0.50,13.71,0.00,-10.50,0.0,13.44,-9.68,13.74,14.73,0.0,0.19,855.8,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,403,438,71.8,6,7.00,0.44,91,2.33,2.36,0.80,3.55,195,0.0,17.50,688,0.00,5.19,0.000,-35.94,8.71,4.7,31,0.00,0
133.198,0.78,6.25,-0.50,13.72,0.00,-10.50,0.0,13.44,-9.67,13.74,14.73,0.0,0.19,855.8,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,399,438,71.8,6,7.00,0.44,91,2.33,2.30,0.80,3.55,195,0.0,17.50,689,0.00,5.19,0.000,-33.59,8.71,4.7,30,0.00,0
133.226,0.78,6.25,-0.50,13.70,0.00,-10.50,0.0,14.08,-9.67,13.74,14.73,0.0,0.19,855.7,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,406,438,71.8,6,7.00,0.44,91,2.33,2.36,0.80,3.55,195,0.0,17.50,688,0.00,5.17,0.000,-36.72,8.71,4.7,30,0.00,0
133.255,0.78,6.25,-0.50,13.74,0.00,-10.50,0.0,14.08,-9.66,13.74,14.73,0.0,0.19,855.7,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,399,438,71.8,6,7.00,0.44,91,2.34,2.36,0.80,3.55,195,0.0,17.50,690,0.00,5.17,0.000,-36.72,8.71,4.7,30,0.00,0
133.294,0.78,6.25,-0.50,13.71,0.00,-10.50,0.0,14.08,-9.68,13.74,14.73,0.0,0.19,855.7,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,6.50,0.44,91,2.34,2.30,0.80,3.56,195,0.0,17.50,694,0.00,5.18,0.000,-36.72,8.71,4.7,30,0.00,0
133.309,0.78,6.25,-0.50,13.71,0.00,-10.50,0.0,14.00,-9.66,13.74,14.73,0.0,0.19,855.7,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,390,438,71.8,6,6.50,0.44,91,2.35,2.36,0.80,3.57,195,0.0,17.50,694,0.00,5.17,0.000,-36.72,8.71,4.7,30,0.00,0
133.338,0.78,6.25,-0.50,13.73,0.00,-10.50,0.0,14.00,-9.66,13.74,14.73,0.0,0.19,855.7,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,414,438,71.8,6,6.50,0.44,91,2.35,2.30,0.80,3.57,195,0.0,17.50,695,0.00,5.17,0.000,-36.72,8.71,4.7,30,0.00,0
133.369,0.78,6.25,-0.50,13.72,0.00,-10.50,0.0,13.84,-9.67,13.74,14.73,0.0,0.19,855.7,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,395,438,71.8,6,6.50,0.44,91,2.35,2.36,0.80,3.56,195,0.0,17.50,697,0.00,5.18,0.000,-40.62,8.71,4.7,30,0.00,0
133.388,0.78,6.25,-0.50,13.73,0.00,-10.50,0.0,13.84,-9.66,13.74,14.73,0.0,0.19,855.7,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,414,438,71.8,6,6.50,0.44,91,2.35,2.30,0.80,3.56,195,0.0,17.50,697,0.00,5.17,0.000,-40.62,8.71,4.7,30,0.00,0
133.415,0.78,6.25,-0.50,13.70,0.00,-10.50,0.0,14.08,-9.67,13.74,14.73,0.0,0.19,855.6,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,403,438,71.8,6,6.50,0.45,91,2.35,2.30,0.80,3.56,195,0.0,17.50,698,0.00,5.17,0.000,-38.28,8.71,4.7,29,0.00,0
133.430,0.78,6.25,-0.50,13.72,0.00,-10.50,0.0,13.92,-9.65,13.74,14.73,0.0,0.19,855.6,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,403,438,71.8,6,6.50,0.45,91,2.35,2.33,0.80,3.56,195,0.0,17.50,699,0.00,5.17,0.000,-21.09,8.71,5.1,29,0.00,0
133.457,0.78,6.25,-0.50,13.73,0.00,-10.50,0.0,13.92,-9.66,13.74,14.73,0.0,0.19,855.6,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,409,438,71.8,6,6.50,0.45,91,2.37,2.30,0.80,3.56,195,0.0,17.50,703,0.00,5.17,0.000,-21.09,8.71,5.1,29,0.00,0
133.493,0.78,6.25,-0.50,13.73,0.00,-10.50,0.0,13.92,-9.65,13.74,14.73,0.0,0.19,855.6,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,397,438,71.8,6,10.50,0.45,91,2.37,2.50,0.80,3.57,195,0.0,17.50,703,0.00,5.16,0.000,-38.28,8.71,5.1,29,0.00,0
133.508,0.78,6.25,-0.50,13.73,0.00,-10.50,0.0,14.08,-9.64,13.74,14.73,0.0,0.19,855.6,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,415,438,71.8,6,10.50,0.45,91,2.39,2.50,0.82,3.57,195,0.0,17.50,708,0.00,5.16,0.000,-29.69,8.71,5.1,29,0.00,0
133.533,0.78,6.25,-0.50,13.72,0.00,-10.50,0.0,14.08,-9.64,13.74,14.73,0.0,0.19,855.6,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,399,438,71.8,6,10.50,0.45,91,2.40,2.45,0.82,3.58,195,0.0,17.50,710,0.00,5.15,0.000,-29.69,8.71,5.1,29,0.00,0
133.564,0.78,6.25,-0.50,13.73,0.00,-10.50,0.0,13.84,-9.63,13.74,14.73,0.0,0.19,855.5,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,10.50,0.46,91,2.40,2.47,0.80,3.61,195,0.0,17.50,715,0.00,5.13,0.000,-35.94,8.71,5.1,29,0.00,0
133.579,0.78,6.25,-0.50,13.73,0.00,-10.50,0.0,13.84,-9.62,13.74,14.73,0.0,0.19,855.5,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,10.50,0.46,91,2.40,2.39,0.80,3.61,195,0.0,17.50,717,0.00,5.14,0.000,-35.94,8.71,5.1,29,0.00,0
133.609,0.78,6.25,-0.50,13.71,0.00,-10.50,0.0,13.84,-9.62,13.74,14.73,0.0,0.19,855.5,14.87,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,393,438,71.8,6,10.50,0.46,91,2.41,2.42,0.80,3.61,195,0.0,17.50,720,0.00,5.12,0.000,-33.59,8.71,5.1,29,0.00,0
