Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS Exh Right (°),AVCS In Left (°),AVCS In Right (°),Accel Position (%),Baro Pressure (psi),Boost Extended (psi),CL Fuel Target (AFR),Calculated Load Ext (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),KS Noise Cyl 1 (raw),KS Noise Cyl 2 (raw),KS Noise Cyl 3 (raw),KS Noise Cyl 4 (raw),Limits Boost Table Base Rel SL Ext (psi),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Roughness Cyl 1 (count),Roughness Cyl 2 (count),Roughness Cyl 3 (count),Roughness Cyl 4 (count),Sns Only TGV R (raw),TGV Map Ratio (mult),Target Boost Final Rel Ext (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-18474][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: 2016 WRX 91 - 07.ptm - Realtime: 2016 WRX 91 - 07.ptm]"
2.448,3.91,-0.78,11.06,34,34,29,30,100.0,13.20,7.89,11.77,1.93,on,11.80,194,1.000,0.0,0.00,0.00,2110,2097,78.8,3,-2.00,9.55,102,108,885,1352,654,842,22.0,81.44,85.50,2.90,21.68,212,2483,350.00,0,0,0,0,7.49,1.000,21.10,100.0,43.92,0
2.478,3.91,-0.78,11.25,34,35,30,31,100.0,13.20,7.97,11.77,1.94,on,11.80,194,1.000,0.0,0.00,0.00,2041,2097,78.8,3,-2.50,9.52,102,108,1040,1097,654,765,22.0,80.01,73.28,2.90,21.30,212,2476,350.00,0,0,0,0,7.48,1.000,21.10,100.0,43.92,0
2.493,3.12,-0.78,11.10,35,35,30,31,100.0,13.20,8.19,11.77,1.95,on,11.80,194,1.000,0.0,0.00,0.00,2051,2150,78.8,3,-2.50,9.05,102,108,1040,660,1081,765,22.0,82.07,86.61,2.76,21.94,212,2501,350.00,0,0,0,0,7.48,1.000,21.10,100.0,43.92,0
2.519,3.12,-0.78,11.07,35,35,30,31,100.0,13.20,8.31,11.73,1.98,on,11.76,194,1.000,0.0,0.00,0.00,2135,2150,78.8,3,-2.50,9.05,100,108,1103,660,1081,471,22.0,82.54,88.12,2.76,21.58,212,2505,350.00,0,0,0,0,7.47,1.000,21.10,100.0,43.92,0
2.552,2.34,-0.78,11.15,34,35,30,30,100.0,13.20,8.50,11.73,2.00,on,11.76,194,1.000,0.0,0.00,0.00,2160,2150,78.8,3,-2.50,9.13,100,108,1103,1216,1070,1145,22.0,84.16,91.16,2.90,21.78,212,2527,350.00,0,0,0,0,7.47,1.000,21.10,100.0,44.31,0
2.587,3.12,-0.78,11.21,34,35,30,30,100.0,13.20,8.61,11.73,1.99,on,11.76,194,1.000,0.0,0.00,0.00,2111,2150,78.8,3,-2.50,9.73,100,108,892,1216,908,1145,22.0,84.17,78.11,2.92,22.09,212,2535,350.00,0,0,0,0,7.46,1.000,21.10,100.0,44.31,0
2.618,3.12,-0.78,11.24,34,35,30,30,100.0,13.20,8.80,11.72,2.02,on,11.76,194,1.000,0.0,0.00,0.00,2093,2150,78.8,3,-2.50,9.73,100,108,892,1457,908,619,22.0,84.64,93.18,2.92,22.39,212,2534,350.00,0,0,0,0,7.46,1.000,21.10,100.0,44.31,0
2.648,2.34,-0.78,11.20,34,35,29,30,100.0,13.20,9.06,11.72,2.02,on,11.72,194,1.000,0.0,0.00,0.00,2111,2150,78.8,3,-2.50,9.73,100,108,1012,1073,594,619,22.0,85.68,96.98,2.82,22.34,212,2541,350.00,0,0,0,0,7.46,1.000,21.10,100.0,44.31,0
2.678,2.34,-0.78,11.27,34,35,29,30,100.0,13.20,9.14,11.71,2.04,on,11.72,194,1.000,0.0,0.00,0.00,2129,2150,78.8,3,-2.50,9.76,100,108,562,1073,594,752,22.0,86.00,96.56,3.00,22.52,212,2548,350.00,0,0,0,0,7.45,1.000,21.10,100.0,44.31,0
2.709,3.12,-0.78,11.39,34,35,28,30,100.0,13.20,9.39,11.69,2.05,on,11.72,194,1.000,0.0,0.00,0.00,2170,2150,78.8,3,-3.00,9.87,100,108,562,765,1287,657,22.0,87.67,88.12,2.86,22.84,212,2571,350.00,0,0,0,0,7.46,1.000,21.10,100.0,44.31,0
2.739,3.12,-0.78,11.27,34,35,28,30,100.0,13.20,9.50,11.69,2.07,on,11.72,194,1.000,0.0,0.00,0.00,2245,2150,78.8,3,-3.00,9.87,100,108,1292,722,624,657,22.0,89.36,85.85,2.86,22.70,212,2585,350.00,0,0,0,0,7.46,1.000,21.10,100.0,44.31,0
2.753,1.56,-0.78,11.21,34,35,28,30,100.0,13.20,9.72,11.69,2.05,on,11.72,194,1.000,0.0,0.00,0.00,2231,2150,78.8,3,-3.50,9.93,100,108,878,722,624,665,22.0,88.95,94.44,2.98,23.43,212,2591,350.00,0,0,0,0,7.45,1.000,21.10,100.0,44.71,0
2.780,2.34,-0.78,11.31,34,35,28,30,100.0,13.20,9.87,11.67,2.08,on,11.72,194,1.000,0.0,0.00,0.00,2175,2150,78.8,3,-3.00,9.94,100,108,878,994,815,813,22.0,89.29,90.02,2.96,23.12,212,2593,350.00,0,0,0,0,7.45,1.000,21.10,100.0,44.71,0
2.810,1.56,-0.78,11.38,34,35,27,30,100.0,13.20,10.00,11.67,2.08,on,11.69,194,1.000,0.0,0.00,0.00,2117,2150,78.8,3,-3.50,9.98,100,108,871,994,838,813,22.0,90.09,89.26,2.92,23.54,212,2599,350.00,0,0,0,0,7.45,1.000,21.10,100.0,44.71,0
2.844,1.56,-0.78,11.37,34,35,27,30,100.0,13.20,10.22,11.66,2.10,on,11.69,194,1.000,0.0,0.00,0.00,2079,2150,78.8,3,-3.50,9.98,100,108,871,1127,838,577,22.0,91.95,100.84,2.92,23.69,212,2616,350.00,0,0,0,0,7.45,1.000,21.10,100.0,44.71,0
2.874,2.34,-0.78,11.32,33,35,27,29,100.0,13.20,10.29,11.66,2.11,on,11.69,194,1.000,0.0,0.00,0.00,2219,2150,78.8,3,-3.00,10.63,100,108,851,1127,811,577,22.0,93.33,98.66,3.06,23.43,212,2624,350.00,0,0,0,0,7.45,1.000,21.10,100.0,44.71,0
2.902,2.34,-0.78,11.29,33,34,27,29,100.0,13.20,10.44,11.64,2.13,on,11.65,194,1.000,0.0,0.00,0.00,2283,2150,78.8,3,-3.00,10.66,100,106,1192,958,811,957,22.0,93.33,102.59,2.94,23.95,212,2629,350.00,0,0,0,0,7.45,1.000,21.10,100.0,44.71,0
2.925,2.34,-0.78,11.49,33,34,27,29,100.0,13.20,10.69,11.64,2.13,on,11.65,194,1.000,0.0,0.00,0.00,2277,2150,78.8,3,-3.00,10.66,100,106,1192,1073,646,514,22.0,94.51,91.91,2.94,24.02,212,2640,350.00,0,0,0,0,7.45,1.000,21.10,100.0,44.71,0
2.944,2.34,-0.78,11.37,33,34,27,29,100.0,13.20,10.78,11.64,2.13,on,11.65,194,1.000,0.0,0.00,0.00,2131,2150,78.8,3,-2.50,10.69,100,106,939,1073,671,514,22.0,94.04,90.40,3.08,23.98,212,2643,350.00,0,0,0,0,7.45,1.000,21.10,100.0,44.71,0
2.978,0.78,-0.78,11.28,32,33,27,29,100.0,13.20,10.90,11.64,2.16,on,11.65,194,1.000,0.0,0.00,0.00,2064,2150,78.8,3,-3.00,10.76,100,106,895,1074,671,917,22.0,95.90,108.76,3.02,24.40,212,2662,350.00,0,0,0,0,7.45,1.000,21.10,100.0,44.71,0
3.008,0.78,-0.78,11.14,32,33,27,29,100.0,13.20,11.12,11.63,2.16,on,11.65,194,1.000,0.0,0.00,0.00,2123,2150,78.8,3,-3.00,10.76,100,106,895,841,593,917,22.0,96.96,105.20,3.02,24.78,212,2673,350.00,0,0,0,0,7.45,1.000,21.10,100.0,44.71,0
3.038,0.78,-0.78,11.38,32,33,27,29,100.0,13.20,11.25,11.63,2.15,on,11.65,194,1.000,0.0,0.00,0.00,2264,2150,78.8,3,-3.50,11.44,100,106,977,841,593,708,22.0,96.68,92.76,3.06,24.35,212,2692,350.00,0,0,0,0,7.45,1.000,21.10,100.0,45.10,0
3.068,0.00,-0.78,11.44,32,32,27,29,100.0,13.20,11.34,11.63,2.18,on,11.65,194,1.000,0.0,0.00,0.00,2250,2150,78.8,3,-3.50,10.90,100,106,977,986,808,651,22.0,97.79,96.56,3.06,24.62,212,2694,350.00,0,0,0,0,7.44,1.000,21.10,100.0,45.10,0
3.099,0.00,-0.78,11.33,32,32,27,29,100.0,13.20,11.55,11.61,2.23,on,11.65,194,1.000,0.0,0.00,0.00,2174,2150,78.8,3,-3.50,10.90,100,106,1270,1133,832,651,22.0,100.23,112.32,3.06,25.36,212,2702,350.00,0,0,0,0,7.44,1.000,21.10,100.0,45.10,0
3.129,0.78,-0.78,11.46,32,32,27,29,100.0,13.20,11.83,11.61,2.19,on,11.61,194,1.000,0.0,0.00,0.00,2150,2150,78.8,3,-3.50,10.95,100,106,987,1133,832,603,22.0,99.18,106.97,3.00,25.04,212,2712,350.00,0,0,0,0,7.44,1.000,21.10,100.0,45.10,0
3.159,1.56,-0.78,11.61,31,31,27,29,100.0,13.20,11.95,11.61,2.21,on,11.61,194,1.000,0.0,0.00,0.00,2208,2150,78.8,3,-3.50,11.00,100,106,987,807,798,729,22.0,100.89,107.42,3.20,25.27,212,2714,350.00,0,0,0,0,7.44,1.000,21.10,100.0,45.10,0
3.191,0.78,-0.78,11.47,31,31,27,29,100.0,13.20,12.12,11.61,2.22,on,11.61,194,1.000,0.0,0.00,0.00,2194,2150,78.8,3,-3.50,11.65,100,106,853,1003,683,729,22.0,101.77,99.97,3.04,25.54,212,2736,350.00,0,0,0,0,7.44,1.000,21.10,100.0,45.10,0
3.221,0.78,-0.78,11.46,31,30,28,28,100.0,13.20,12.43,11.61,2.24,on,11.61,194,1.000,0.0,0.00,0.00,2064,2150,78.8,3,-3.00,11.75,100,106,1030,1003,747,1047,22.0,103.62,107.86,3.14,25.88,212,2755,350.00,0,0,0,0,7.44,1.000,21.10,100.0,45.49,0
3.252,0.78,-0.78,11.65,31,30,28,28,100.0,13.20,12.56,11.59,2.24,on,11.61,194,1.000,0.0,0.00,0.00,2013,2150,78.8,3,-3.00,11.75,100,106,1032,1220,747,958,22.0,104.33,108.76,3.14,25.71,212,2761,350.00,0,0,0,0,7.44,1.000,21.10,100.0,45.49,0
3.283,1.56,-0.78,11.59,30,30,28,28,100.0,13.20,12.67,11.59,2.28,on,11.61,194,1.000,0.0,0.00,0.00,2019,2150,78.8,3,-3.50,11.79,100,106,1032,505,684,928,22.0,104.87,114.35,3.18,25.99,212,2760,350.00,0,0,0,0,7.45,1.000,21.10,100.0,45.49,0
3.314,1.56,-0.78,11.60,30,30,28,28,100.0,13.20,12.88,11.59,2.28,on,11.61,194,1.000,0.0,0.00,0.00,2151,2150,78.8,3,-3.50,12.42,100,106,1057,505,846,928,22.0,103.67,103.89,3.10,26.71,212,2773,350.00,0,0,0,0,7.45,1.000,21.10,100.0,45.49,0
3.338,2.34,-0.78,11.61,30,30,27,28,100.0,13.20,13.18,11.59,2.28,on,11.61,194,1.000,0.0,0.00,0.00,2169,2150,78.8,3,-3.50,12.47,100,106,1012,1141,846,430,22.0,106.25,109.65,3.12,26.82,212,2798,350.00,0,0,0,0,7.45,1.000,21.10,100.0,45.49,0
3.362,2.34,-0.78,11.61,30,30,27,28,100.0,13.20,13.38,11.59,2.26,on,11.61,194,1.000,0.0,0.00,0.00,1952,2150,78.8,3,-3.50,12.47,100,106,1012,1169,877,430,22.0,107.18,122.78,3.12,26.65,212,2813,350.00,0,0,0,0,7.45,1.000,21.10,100.0,45.49,0
3.376,2.34,-0.78,11.64,30,29,27,28,100.0,13.20,13.48,11.57,2.30,on,11.58,194,1.000,0.0,0.00,0.00,2076,2150,78.8,3,-3.50,12.63,100,106,970,1169,1392,1040,22.0,110.02,121.20,3.28,26.62,212,2828,350.00,0,0,0,0,7.44,1.000,21.10,100.0,45.49,0
3.403,2.34,-0.78,11.65,30,29,27,28,100.0,13.20,13.56,11.57,2.31,on,11.58,194,1.000,0.0,0.00,0.00,2179,2150,78.8,3,-3.50,12.63,100,106,970,1176,1392,568,22.0,109.98,123.83,3.28,26.83,212,2827,350.00,0,0,0,0,7.44,1.000,21.10,100.0,45.49,0
3.433,2.34,-0.78,11.54,29,29,27,28,100.0,13.20,13.72,11.57,2.35,on,11.58,194,1.000,0.0,0.00,0.00,2155,2150,78.8,3,-3.50,12.66,100,106,592,1176,590,568,22.0,112.26,127.52,3.26,27.16,212,2825,350.00,0,0,0,0,7.44,1.000,21.10,100.0,45.88,0
3.457,2.34,-0.78,11.65,29,28,27,28,100.0,13.20,13.88,11.57,2.38,on,11.58,194,1.000,0.0,0.00,0.00,1967,2150,78.8,3,-3.50,13.23,100,106,1193,802,590,687,22.0,112.13,130.68,3.22,27.69,212,2825,350.00,0,0,0,0,7.44,1.000,21.10,100.0,45.88,0
3.495,2.34,-0.78,11.53,29,28,27,28,100.0,13.20,14.21,11.57,2.39,on,11.58,194,1.000,0.0,0.00,0.00,2192,2150,78.8,3,-3.50,13.23,100,106,1193,973,991,830,22.0,113.39,126.47,3.22,27.95,212,2850,350.00,0,0,0,0,7.44,1.000,21.10,100.0,45.88,0
3.515,2.34,-0.78,11.46,29,28,27,28,100.0,13.20,14.40,11.56,2.42,on,11.58,194,1.000,0.0,0.00,0.00,2179,2150,78.8,3,-3.50,13.38,100,106,1397,973,816,830,22.0,116.08,119.09,3.18,27.89,212,2876,350.00,0,0,0,0,7.44,1.000,21.10,100.0,45.88,0
3.539,1.56,-0.78,11.58,28,28,27,28,100.0,13.20,14.59,11.56,2.42,on,11.58,194,1.000,0.0,0.00,0.00,2004,2150,78.8,3,-4.00,13.53,100,106,1069,1151,816,713,22.0,117.55,135.42,3.26,27.88,212,2884,350.00,0,0,0,0,7.45,1.000,21.10,100.0,45.88,0
3.567,1.56,-0.78,11.45,28,28,27,28,100.0,13.20,14.74,11.56,2.44,on,11.58,194,1.000,0.0,0.00,0.00,2139,2150,78.8,3,-4.00,13.53,100,106,1069,886,787,713,22.0,118.67,121.73,3.26,27.97,212,2886,350.00,0,0,0,0,7.44,1.000,21.10,100.0,45.88,0
3.596,1.56,-0.78,11.37,28,28,27,28,100.0,13.20,14.82,11.56,2.45,on,11.58,194,1.000,0.0,0.00,0.00,2103,2150,78.8,3,-4.00,13.52,100,106,832,886,1309,916,22.0,118.72,129.10,3.38,28.04,212,2888,350.00,0,0,0,0,7.45,1.000,21.10,100.0,45.88,0
3.613,0.78,-0.78,11.50,28,28,26,27,100.0,13.20,14.97,11.56,2.48,on,11.58,194,1.000,0.0,0.00,0.00,2158,2150,78.8,3,-4.00,13.60,100,106,832,927,1309,768,22.0,119.56,126.47,3.38,28.30,212,2900,350.00,0,0,0,0,7.45,1.000,21.10,100.0,45.88,0
3.639,0.78,-0.78,11.38,28,28,26,27,100.0,13.20,15.07,11.54,2.52,on,11.58,194,1.000,0.0,0.00,0.00,2157,2150,78.8,3,-4.00,13.60,100,106,1514,950,621,768,22.0,120.94,138.06,3.38,28.44,212,2912,350.00,0,0,0,0,7.45,1.000,21.10,100.0,45.88,0
3.669,0.78,-0.78,11.50,27,27,26,27,100.0,13.20,15.22,11.54,2.49,on,11.54,194,1.000,0.0,0.00,0.00,2260,2150,78.8,3,-4.00,14.29,100,106,1084,950,621,694,22.0,121.47,129.10,3.36,28.59,212,2922,350.00,0,0,0,0,7.45,1.000,21.10,100.0,45.88,0
3.699,0.78,-0.78,11.60,27,27,26,27,100.0,13.20,15.35,11.54,2.58,on,11.54,194,1.000,0.0,0.00,0.00,1958,2150,78.8,3,-4.00,14.47,100,106,1084,1171,1742,694,22.0,124.77,126.47,3.32,28.87,212,2949,350.00,0,0,0,0,7.45,1.000,21.10,100.0,46.27,0
3.731,0.78,-0.78,11.50,27,27,26,27,100.0,13.20,15.51,11.52,2.57,on,11.54,194,1.000,0.0,0.00,0.00,2071,2150,78.8,3,-4.00,14.47,100,106,1099,1171,376,882,22.0,124.72,120.67,3.32,29.29,212,2959,350.00,0,0,0,0,7.45,1.000,21.10,100.0,46.27,0
3.762,0.78,-0.78,11.53,27,27,26,27,100.0,13.20,15.57,11.52,2.54,on,11.54,194,1.000,0.0,0.00,0.00,2159,2150,78.8,3,-4.00,15.16,100,106,664,1199,376,574,22.0,125.21,126.99,3.32,29.48,212,2954,350.00,0,0,0,0,7.45,1.000,21.10,100.0,46.27,0
3.793,0.78,-0.78,11.57,27,27,26,27,100.0,13.20,15.70,11.52,2.58,on,11.54,194,1.000,0.0,0.00,0.00,2094,2150,78.8,3,-4.00,14.50,100,106,664,1338,1165,1376,22.0,128.92,137.53,3.34,29.79,212,2955,350.00,0,0,0,0,7.45,1.000,21.10,100.0,46.27,0
3.823,0.78,-0.78,11.45,27,27,26,27,100.0,13.20,15.98,11.52,2.59,on,11.54,194,1.000,0.0,0.00,0.00,2038,2150,78.8,3,-4.00,15.19,100,106,1235,772,590,1376,22.0,131.50,139.73,3.32,29.94,212,2968,350.00,0,0,0,0,7.45,1.000,21.10,100.0,46.27,0
3.848,0.78,-0.78,11.35,27,27,26,27,100.0,13.20,16.21,11.51,2.61,on,11.54,194,1.000,0.0,0.00,0.00,2184,2150,78.8,3,-4.00,15.19,100,106,2195,772,1133,655,22.0,133.76,136.48,3.32,30.06,212,3002,350.00,0,0,0,0,7.45,1.000,21.10,100.0,46.27,0
3.882,0.00,-0.78,11.41,26,26,26,27,100.0,13.20,16.47,11.51,2.67,on,11.51,196,1.000,0.0,0.00,0.00,2083,2150,78.8,3,-4.50,15.43,100,104,793,875,481,1120,22.0,133.03,136.48,3.34,30.38,212,3032,350.00,0,0,0,0,7.48,1.000,21.10,100.0,46.27,0
3.900,0.00,-0.78,11.43,26,26,26,27,100.0,13.20,16.54,11.51,2.73,on,11.51,196,1.000,0.0,0.00,0.00,2096,2150,78.8,3,-4.50,15.50,100,104,793,817,481,596,22.0,135.03,135.95,3.36,30.48,212,3031,350.00,0,0,0,0,7.48,1.000,21.10,100.0,46.67,0
3.925,0.00,-0.78,11.34,26,26,26,27,100.0,13.20,16.58,11.51,2.65,on,11.51,196,1.000,0.0,0.00,0.00,2159,2150,78.8,3,-4.50,15.50,100,104,964,1588,648,596,22.0,135.52,136.48,3.36,30.53,212,3033,350.00,0,0,0,0,7.50,1.000,21.10,100.0,46.67,0
3.953,-0.78,-0.78,11.32,26,26,26,27,100.0,13.20,16.65,11.51,2.73,on,11.51,196,1.000,0.0,0.00,0.00,2201,2150,78.8,3,-4.50,15.50,100,104,1465,1588,1287,1817,22.0,136.58,150.50,3.34,30.74,212,3034,350.00,0,0,0,0,7.52,1.000,21.10,100.0,46.67,0
3.983,-0.78,-0.78,11.47,25,25,25,27,100.0,13.20,16.72,11.51,2.74,on,11.51,196,1.000,0.0,0.00,0.00,2185,2150,78.8,3,-4.00,16.26,100,104,1465,1547,1287,1060,22.0,138.78,133.84,3.38,30.79,212,3053,350.00,0,0,0,0,7.51,1.000,21.10,100.0,46.67,0
3.997,-0.78,-0.78,11.37,25,25,25,27,100.0,13.20,16.92,11.49,2.70,on,11.51,196,1.000,0.0,0.00,0.00,2212,2150,78.8,3,-4.00,16.26,100,104,722,1547,1218,1060,22.0,138.50,145.87,3.38,30.59,212,3064,350.00,0,0,0,0,7.52,1.000,21.10,100.0,46.67,0
4.034,-0.78,-0.78,11.53,25,25,25,27,100.0,13.20,17.01,11.49,2.72,on,11.51,196,1.000,0.0,0.00,0.00,2130,2150,78.8,3,-4.00,15.71,100,106,1050,417,1218,789,22.0,139.45,144.19,3.42,30.35,212,3082,350.00,0,0,0,0,7.53,1.000,21.10,100.0,46.67,0
4.057,0.00,-0.78,11.55,25,25,25,26,100.0,13.20,17.16,11.49,2.73,on,11.51,196,1.000,0.0,0.00,0.00,2164,2150,78.8,3,-4.00,17.12,100,104,1050,1374,1246,683,22.0,142.42,148.16,3.52,30.27,212,3087,350.00,0,0,0,0,7.53,1.000,21.10,100.0,46.67,0
4.081,0.00,-0.78,11.50,25,25,25,26,100.0,13.20,17.30,11.47,2.72,on,11.47,196,1.000,0.0,0.00,0.00,2089,2150,78.8,3,-4.00,17.12,100,104,1115,845,902,683,22.0,140.91,134.37,3.52,30.37,212,3110,350.00,0,0,0,0,7.53,1.000,21.10,100.0,46.67,0
4.118,0.00,-0.78,11.46,24,24,25,26,100.0,13.20,17.53,11.47,2.75,on,11.47,196,1.000,0.0,0.00,0.00,2176,2150,78.8,3,-4.00,16.59,100,104,1282,741,657,1307,22.0,144.00,151.09,3.52,30.57,212,3110,350.00,0,0,0,0,7.54,1.000,21.10,100.0,46.67,0
4.152,0.00,-0.78,11.31,24,24,25,26,100.0,13.20,17.79,11.47,2.75,on,11.47,196,1.000,0.0,0.00,0.00,2198,2150,78.8,3,-4.00,16.60,100,104,1026,882,756,827,22.0,143.09,149.33,3.60,31.01,213,3134,350.00,0,0,0,0,7.55,1.000,21.10,100.0,46.67,0
4.192,-0.78,-0.78,11.19,24,24,25,26,100.0,13.20,17.90,11.47,2.72,on,11.47,194,1.000,0.0,0.00,0.00,2199,2150,78.8,3,-4.00,16.06,100,104,1254,685,1108,729,22.0,143.73,151.67,3.46,31.48,213,3144,350.00,0,0,0,0,7.55,1.000,21.10,100.0,47.06,0
4.240,-1.56,-0.78,11.37,24,23,24,26,100.0,13.20,17.83,11.45,2.71,on,11.47,194,1.000,0.0,0.00,0.00,2114,2150,78.8,3,-3.50,16.79,100,106,723,1444,1084,405,22.0,143.13,135.42,3.40,31.56,213,3166,350.00,0,0,0,0,7.55,1.000,21.10,100.0,47.06,0
4.264,-0.78,-0.78,11.36,24,23,24,26,100.0,13.20,17.74,11.45,2.70,on,11.47,194,1.000,0.0,0.00,0.00,2211,2150,78.8,3,-3.50,16.93,100,106,790,1444,1084,736,22.0,143.29,144.75,3.40,30.84,213,3174,350.00,0,0,0,0,7.54,1.000,21.10,100.0,47.06,0
4.289,-0.78,-0.78,11.53,24,23,24,26,100.0,13.20,17.77,11.45,2.70,on,11.47,194,1.000,0.0,0.00,0.00,2156,2150,78.8,3,-3.50,16.93,100,104,790,732,867,1130,22.0,143.76,139.17,3.40,30.62,213,3192,350.00,0,0,0,0,7.55,1.000,21.10,100.0,47.06,0
4.314,0.00,-0.78,11.48,23,23,24,26,100.0,13.20,18.01,11.44,2.68,on,11.44,194,1.000,0.0,0.00,0.00,2192,2150,78.8,3,-3.50,17.02,100,106,1186,1622,734,457,22.0,143.25,145.31,3.58,30.94,213,3216,350.00,0,0,0,0,7.55,1.000,21.10,100.0,47.06,0
4.342,0.78,-0.78,11.47,23,23,24,25,100.0,13.20,18.10,11.44,2.74,on,11.44,194,1.000,0.0,0.00,0.00,2217,2150,78.8,3,-3.50,16.50,100,106,665,1622,871,457,22.0,143.97,152.26,3.54,31.29,213,3229,350.00,0,0,0,0,7.54,1.000,21.10,100.0,47.06,0
4.372,0.78,-0.78,11.42,23,22,24,25,100.0,13.20,18.12,11.44,2.72,on,11.44,194,1.000,0.0,0.00,0.00,2257,2150,78.8,3,-3.50,17.14,100,104,1250,928,871,628,22.0,145.24,152.84,3.44,31.74,213,3214,350.00,0,0,0,0,7.55,1.000,21.10,100.0,47.06,0
4.401,0.78,-0.78,11.33,23,22,24,25,100.0,13.20,18.05,11.44,2.69,on,11.44,194,1.000,0.0,0.00,0.00,2233,2150,78.8,3,-3.50,17.14,100,106,1250,922,1241,892,22.0,144.96,137.53,3.44,31.26,213,3221,350.00,0,0,0,0,7.55,1.000,21.10,100.0,47.06,0
4.438,-0.78,-0.78,11.24,22,22,24,25,100.0,13.20,17.91,11.44,2.67,on,11.44,194,1.000,0.0,0.00,0.00,2177,2150,78.8,3,-3.50,17.24,100,106,1102,559,1013,892,22.0,146.44,135.42,3.42,30.71,213,3244,350.00,0,0,0,0,7.54,1.000,21.10,100.0,47.06,0
4.452,-0.78,-0.78,11.32,22,22,24,25,100.0,13.20,18.13,11.42,2.71,on,11.44,194,1.000,0.0,0.00,0.00,2157,2150,78.8,3,-3.00,16.79,100,106,1674,754,694,951,22.0,149.70,157.53,3.60,30.87,213,3282,350.00,0,0,0,0,7.54,1.000,21.10,100.0,47.06,0
4.487,-0.78,-0.78,11.46,22,22,24,25,100.0,13.20,18.27,11.42,2.71,on,11.44,194,1.000,0.0,0.00,0.00,2141,2150,78.8,3,-3.00,16.79,100,106,804,754,694,752,22.0,148.56,137.00,3.60,31.93,213,3282,350.00,0,0,0,0,7.55,1.000,21.10,100.0,47.06,0
4.512,0.00,-0.78,11.38,22,22,24,25,100.0,13.20,18.11,11.42,2.72,on,11.44,196,1.000,0.0,0.00,0.00,2170,2150,78.8,3,-3.50,17.52,100,106,804,929,1591,588,22.0,147.90,140.85,3.44,31.43,213,3278,350.00,0,0,0,0,7.55,1.000,21.10,100.0,47.06,0
4.538,-1.56,-0.78,11.41,21,21,24,24,100.0,13.20,18.00,11.42,2.70,on,11.44,196,1.000,0.0,0.00,0.00,2143,2150,78.8,3,-3.50,17.49,100,106,952,1432,860,588,22.0,150.77,156.36,3.54,30.79,213,3280,350.00,0,0,0,0,7.55,1.000,21.10,100.0,47.06,0
4.572,-1.56,-0.78,11.38,21,21,24,24,100.0,13.20,18.25,11.40,2.71,on,11.40,196,1.000,0.0,0.00,0.00,2182,2150,78.8,3,-3.50,17.49,100,106,1025,905,945,1352,22.0,149.05,149.33,3.54,31.33,213,3314,350.00,0,0,0,0,7.55,1.000,21.10,100.0,47.06,0
4.592,-1.56,-0.78,11.25,21,21,24,24,100.0,13.20,18.24,11.40,2.70,on,11.40,196,1.000,0.0,0.00,0.00,2188,2150,78.8,3,-3.50,16.97,100,106,1055,905,945,759,22.0,149.04,145.87,3.52,31.72,213,3323,350.00,0,0,0,0,7.55,1.000,21.10,100.0,47.45,0
4.623,-2.34,-0.78,11.36,21,21,24,24,100.0,13.20,17.97,11.40,2.69,on,11.40,196,1.000,0.0,0.00,0.00,2132,2150,78.8,3,-3.50,17.71,100,106,1055,1048,720,327,22.0,149.69,145.31,3.42,31.33,213,3320,350.00,0,0,0,0,7.55,1.000,21.10,100.0,47.45,0
4.647,-2.34,-0.78,11.34,21,21,24,24,100.0,13.20,18.01,11.40,2.70,on,11.40,196,1.000,0.0,0.00,0.00,2017,2150,78.8,3,-3.50,17.71,100,106,1016,1649,1139,327,22.0,150.45,140.29,3.42,30.74,213,3347,350.00,0,0,0,0,7.55,1.000,21.10,100.0,47.45,0
4.671,-1.56,-0.78,11.40,20,20,23,24,100.0,13.20,18.18,11.39,2.68,on,11.40,196,1.000,0.0,0.00,0.00,2030,2150,78.8,3,-3.50,17.14,100,106,813,1649,890,664,22.0,150.86,145.31,3.58,31.54,213,3361,350.00,0,0,0,0,7.54,1.000,21.10,100.0,47.45,0
4.704,-0.78,-0.78,11.47,20,20,23,24,100.0,13.20,18.08,11.39,2.70,on,11.40,196,1.000,0.0,0.00,0.00,2067,2150,78.8,3,-3.00,17.28,100,106,1418,779,890,984,22.0,151.70,156.36,3.48,31.59,213,3375,350.00,0,0,0,0,7.55,1.000,21.10,100.0,47.45,0
