Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (°),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Knock Sum (count),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),TPS Volts Main (V),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.2-17439][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage1+BigSF 91 v400.ptm - Realtime: Stage1+BigSF 91 v400.ptm]
28.521,5.47,0.00,-1.88,11.29,10.00,0.00,100.0,13.76,9.53,11.34,11.40,0.0,1.71,736.2,11.33,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2124,2176,88.6,3,7.50,19.48,86,0,153.78,153.63,3.58,22.24,180,0.0,7.50,5382,335.50,6.94,1.000,44.53,3.92,29.58,100.0,73,36.47,0
28.537,4.69,0.00,-1.88,11.43,10.00,0.00,100.0,14.00,9.66,11.34,11.40,0.0,1.71,736.2,11.37,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2235,2176,88.6,3,8.00,19.54,86,0,155.80,167.06,3.62,21.97,180,0.0,7.50,5388,335.31,6.88,1.000,30.47,3.92,29.56,100.0,73,36.08,0
28.565,4.69,0.00,-1.88,11.48,10.00,0.00,100.0,14.00,9.56,11.31,11.38,0.0,1.76,736.2,11.33,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2157,2176,88.6,3,8.00,19.54,86,0,159.59,167.06,3.62,22.51,180,0.0,6.50,5394,335.14,6.95,1.000,30.47,3.92,29.56,100.0,73,36.08,0
28.596,6.25,0.00,-1.88,11.50,10.00,0.00,100.0,13.84,9.58,11.28,11.35,0.0,1.80,736.2,11.30,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2141,2176,78.8,3,7.50,19.56,86,0,161.39,163.13,3.70,21.99,180,0.0,6.00,5382,335.50,6.97,1.000,18.75,3.94,29.55,100.0,73,36.08,0
28.628,7.03,0.00,-1.88,11.31,10.00,0.00,100.0,13.92,9.62,11.25,11.32,0.0,1.82,737.9,11.30,194,0.562,2.11,3.87,2.00,0.0,0.0,0.0,0.00,0.00,1.000,2076,2176,88.6,3,6.00,20.65,86,0,163.43,159.90,3.76,23.06,180,0.0,5.50,5379,335.60,6.97,1.000,37.50,3.94,29.60,100.0,74,36.08,0
28.663,5.47,0.78,-2.00,11.13,10.00,0.00,100.0,13.76,9.58,11.24,11.32,0.0,1.84,737.9,11.27,194,0.562,2.11,3.87,2.00,0.0,0.0,0.0,0.00,0.00,1.000,2117,2176,88.6,3,6.50,20.74,86,0,165.30,160.53,3.66,22.06,180,0.0,5.50,5400,334.95,6.82,1.000,36.72,3.92,29.54,100.0,74,36.08,0
28.691,5.47,0.78,-2.00,10.96,10.00,0.00,100.0,13.76,9.59,11.23,11.31,0.0,1.80,737.9,11.23,194,0.562,1.76,3.52,2.00,0.0,0.0,0.0,0.00,0.00,1.000,2160,2176,88.6,3,6.50,20.74,86,0,162.73,165.10,3.66,22.36,180,0.0,6.00,5431,334.01,6.77,1.000,36.72,3.92,29.40,100.0,74,36.08,0
28.707,3.91,1.56,-2.25,10.90,10.00,0.00,100.0,13.68,9.54,11.26,11.34,0.0,1.77,737.9,11.27,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2224,2176,88.6,3,6.50,20.88,86,0,161.44,158.65,3.66,22.05,180,0.0,6.50,5441,333.73,6.70,1.000,33.59,3.92,29.37,100.0,74,35.69,0
28.739,3.12,0.78,-2.25,10.94,10.00,0.00,100.0,13.76,9.57,11.26,11.34,0.0,1.80,737.9,11.27,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2213,2176,88.6,3,6.50,19.72,86,0,163.81,167.72,3.72,22.68,180,0.0,6.00,5435,333.91,6.80,1.000,42.97,3.94,29.38,100.0,74,35.69,0
28.755,3.12,0.78,-2.25,11.01,10.00,0.00,100.0,13.76,9.60,11.23,11.31,0.0,1.80,737.9,11.27,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2137,2176,88.6,3,6.50,19.72,86,0,163.91,167.06,3.72,23.01,180,0.0,6.00,5435,333.91,6.74,1.000,42.97,3.94,29.39,100.0,74,35.69,0
28.793,3.12,1.56,-2.12,11.05,10.00,0.00,100.0,14.00,9.65,11.23,11.31,0.0,1.84,739.5,11.27,194,0.562,2.46,3.87,1.50,0.0,0.0,0.0,0.00,0.35,1.000,2174,2176,88.6,3,6.50,20.84,86,0,167.44,174.91,3.72,22.15,180,0.0,5.50,5435,333.91,6.84,1.000,36.72,3.94,29.40,100.0,75,35.69,0
28.822,3.91,1.56,-2.12,11.01,10.00,0.00,100.0,13.84,9.65,11.18,11.25,0.0,1.86,739.5,11.20,194,0.562,2.46,3.87,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2085,2176,88.6,3,6.00,20.89,86,0,169.28,167.72,3.76,22.22,180,0.0,5.00,5450,333.73,6.67,1.000,46.88,3.92,29.38,100.0,75,35.69,0
28.837,3.91,1.56,-2.12,10.90,10.00,0.00,100.0,13.84,9.63,11.21,11.30,0.0,1.82,739.5,11.17,194,0.562,2.46,3.87,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2087,2176,88.6,3,6.00,20.89,86,0,166.55,164.44,3.76,22.33,180,0.0,5.50,5460,333.16,6.63,1.000,46.88,3.92,29.30,100.0,75,35.69,0
28.866,2.34,1.56,-2.25,10.83,10.00,0.00,100.0,13.76,9.59,11.21,11.30,0.0,1.81,739.5,11.23,194,0.562,2.46,3.87,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2184,2176,88.6,3,6.50,20.99,86,0,165.66,165.10,3.74,22.14,181,0.0,5.50,5486,332.40,6.51,1.000,32.81,3.94,29.22,100.0,75,35.69,0
28.901,1.56,1.56,-2.25,10.88,10.00,0.00,100.0,13.76,9.55,11.21,11.30,0.0,1.81,739.5,11.23,194,0.562,2.46,3.87,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2200,2176,88.6,3,6.50,21.11,86,0,166.13,159.28,3.66,22.13,181,0.0,5.50,5498,332.02,6.62,1.000,32.03,3.92,29.19,100.0,75,35.29,0
28.917,1.56,1.56,-2.25,11.02,10.00,0.00,100.0,13.76,9.58,11.22,11.30,0.0,1.80,739.5,11.23,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2150,2176,88.6,3,6.50,21.11,86,0,165.87,170.34,3.66,22.05,181,0.0,6.00,5495,332.12,6.54,1.000,32.03,3.92,29.18,100.0,75,35.29,0
28.947,2.34,1.56,-2.12,11.04,10.00,0.00,100.0,13.92,9.56,11.22,11.30,0.0,1.81,741.2,11.23,194,0.562,2.46,3.87,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2230,2176,88.6,3,6.50,19.92,86,0,167.38,176.22,3.72,22.94,181,0.0,5.50,5486,332.40,6.58,1.000,35.94,3.94,29.19,100.0,75,35.29,0
28.978,2.34,1.56,-2.12,11.07,10.00,0.00,100.0,13.84,9.63,11.22,11.30,0.0,1.84,741.2,11.23,194,0.562,2.46,3.87,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2232,2176,88.6,3,6.50,21.08,86,0,168.82,168.38,3.74,22.03,181,0.0,5.50,5492,332.21,6.57,1.000,30.47,3.94,29.21,100.0,75,35.29,0
28.994,2.34,1.56,-2.12,11.02,10.00,0.00,100.0,13.84,9.55,11.20,11.28,0.0,1.82,741.2,11.17,194,0.562,2.46,3.87,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2172,2176,88.6,3,6.50,21.08,86,0,166.89,156.77,3.74,22.29,181,0.0,5.50,5505,331.83,6.54,1.000,30.47,3.94,29.14,100.0,75,35.29,0
29.031,1.56,1.56,-2.12,10.92,10.00,0.00,100.0,13.76,9.67,11.20,11.28,0.0,1.80,741.2,11.20,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2251,2176,88.6,3,6.50,21.18,86,0,166.02,167.72,3.70,22.05,181,0.0,6.00,5534,331.15,6.43,1.000,33.59,3.94,29.07,100.0,75,35.29,0
29.066,0.78,0.78,-2.25,11.06,10.00,0.00,100.0,13.92,9.47,11.20,11.28,0.0,1.80,741.2,11.23,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2162,2176,88.6,3,7.00,20.06,86,0,165.06,156.14,3.76,22.82,181,0.0,6.00,5534,330.95,6.51,1.000,46.88,3.92,29.02,100.0,75,34.90,0
29.096,1.56,0.78,-2.12,11.07,10.00,0.00,100.0,13.68,9.55,11.23,11.31,0.0,1.77,742.9,11.23,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2167,2176,88.6,3,7.50,20.07,86,0,163.18,156.77,3.68,22.04,181,0.0,6.50,5534,330.95,6.45,1.000,36.72,3.94,29.04,100.0,76,34.90,0
29.128,1.56,0.78,-2.12,11.16,10.00,0.00,100.0,13.68,9.55,11.24,11.31,0.0,1.76,742.9,11.27,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2167,2176,88.6,3,7.50,20.07,86,0,163.44,167.06,3.68,22.89,181,0.0,6.50,5547,330.76,6.47,1.000,36.72,3.94,29.01,100.0,76,34.90,0
29.161,1.56,0.00,-2.00,11.30,10.00,0.00,100.0,13.84,9.50,11.24,11.31,0.0,1.77,742.9,11.27,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2259,2176,88.6,3,7.50,20.12,86,0,163.84,164.44,3.74,22.13,181,0.0,6.50,5547,330.56,6.45,1.000,21.88,3.94,28.99,100.0,76,34.90,0
29.176,3.12,0.00,-1.88,11.43,10.00,0.00,100.0,13.84,9.51,11.23,11.30,0.0,1.77,742.9,11.23,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2230,2176,88.6,3,7.50,20.15,86,0,165.26,165.10,3.76,23.11,181,0.0,6.50,5560,330.18,6.38,1.000,32.03,3.92,28.95,100.0,76,34.51,0
29.206,3.12,0.00,-1.88,11.43,10.00,0.00,100.0,13.84,9.40,11.22,11.30,0.0,1.76,742.9,11.23,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2105,2176,88.6,3,7.50,20.15,86,0,163.45,155.51,3.76,22.38,181,0.0,6.50,5567,329.98,6.45,1.000,32.03,3.92,28.93,100.0,76,34.51,0
29.237,3.91,0.00,-1.88,11.29,10.00,0.00,100.0,13.92,9.43,11.25,11.33,0.0,1.75,742.9,11.27,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2250,2176,88.6,3,7.00,20.19,86,0,161.82,154.89,3.62,22.00,181,0.0,7.00,5567,329.98,6.37,1.000,35.94,3.92,28.93,100.0,76,34.51,0
29.270,3.12,0.00,-2.00,11.29,10.00,0.00,100.0,13.92,9.32,11.26,11.33,0.0,1.72,744.6,11.27,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2193,2176,88.6,3,8.00,20.21,86,0,159.80,161.81,3.58,22.64,181,0.0,7.50,5580,329.58,6.50,1.000,39.84,3.94,28.88,100.0,76,34.51,0
29.298,3.12,0.00,-1.88,11.33,10.00,0.00,100.0,13.68,9.46,11.26,11.33,0.0,1.75,744.6,11.27,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2200,2176,88.6,3,8.00,19.10,86,0,162.95,161.16,3.66,22.97,181,0.0,7.00,5597,329.09,6.46,1.000,24.22,3.94,28.83,100.0,76,34.51,0
29.320,3.12,0.00,-1.88,11.51,10.00,-0.08,100.0,13.68,9.42,11.25,11.31,0.0,1.75,744.6,11.27,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2158,2176,88.6,3,8.00,19.10,86,0,164.22,163.78,3.66,22.07,181,0.0,7.00,5607,328.73,6.26,1.000,24.22,3.94,28.79,100.0,76,34.51,0
29.356,4.69,0.00,-1.75,11.44,10.00,-0.03,100.0,14.00,9.33,11.25,11.31,0.0,1.76,744.6,11.27,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2143,2176,88.6,3,8.00,20.35,86,0,164.94,167.72,3.66,21.94,181,0.0,7.00,5604,328.85,6.39,1.000,30.47,3.92,28.79,100.0,76,34.12,0
29.380,4.69,0.00,-1.88,11.34,10.00,-0.11,100.0,13.76,9.28,11.21,11.28,0.0,1.76,744.6,11.23,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2151,2176,88.6,3,7.50,20.32,86,0,164.91,163.78,3.72,21.76,181,0.0,6.50,5610,328.60,6.38,1.000,23.44,3.94,28.79,100.0,76,34.12,0
29.410,4.69,0.00,-1.88,11.24,10.00,-0.19,100.0,13.76,9.20,11.21,11.28,0.0,1.76,744.6,11.23,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2171,2176,88.6,3,7.50,20.32,86,0,164.94,160.53,3.72,22.67,181,0.0,7.00,5617,328.36,6.46,1.000,23.44,3.94,28.71,100.0,76,34.12,0
29.435,3.91,0.00,-2.00,11.19,10.00,-0.30,100.0,13.92,9.20,11.25,11.31,0.0,1.75,746.3,11.27,194,0.562,2.11,3.52,2.00,0.0,0.0,0.0,0.00,0.35,1.000,2227,2176,88.6,3,8.00,20.38,86,0,165.05,163.13,3.74,21.80,181,0.0,7.00,5641,327.46,6.31,1.000,39.06,3.94,28.56,100.0,77,34.12,0
29.479,3.12,0.00,-2.00,11.28,10.00,-0.41,100.0,13.76,9.19,11.23,11.30,0.0,1.75,746.3,11.23,194,0.562,1.76,3.52,2.00,0.0,0.0,0.0,0.00,0.00,1.000,2182,2176,88.6,3,8.00,20.48,86,0,165.10,169.03,3.70,22.02,181,0.0,7.00,5654,326.95,6.23,1.000,35.94,3.94,28.48,100.0,77,33.73,0
29.502,3.91,0.00,-2.00,11.33,10.00,-0.47,100.0,13.84,9.08,11.23,11.30,0.0,1.73,746.3,11.23,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2166,2176,88.6,3,7.50,20.51,86,0,162.49,159.28,3.64,22.56,181,0.0,7.50,5651,327.09,6.37,1.000,40.62,3.94,28.50,100.0,77,33.33,0
29.539,3.91,0.00,-2.00,11.27,10.00,-0.41,100.0,13.76,9.19,11.25,11.31,0.0,1.76,746.3,11.27,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2151,2176,88.6,3,7.50,19.29,86,0,166.99,175.57,3.76,21.56,181,0.0,7.00,5651,327.09,6.33,1.000,33.59,3.94,28.53,100.0,77,33.73,0
29.562,3.91,0.00,-2.00,11.25,10.00,-0.47,100.0,13.76,9.10,11.20,11.27,0.0,1.77,746.3,11.23,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2125,2176,88.6,3,7.50,19.29,86,0,167.61,171.00,3.76,21.90,181,0.0,6.50,5651,327.09,6.35,1.000,33.59,3.94,28.50,100.0,77,33.73,0
29.596,4.69,0.00,-2.00,11.15,10.00,-0.55,100.0,13.92,8.97,11.19,11.27,0.0,1.77,748.0,11.20,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2189,2176,88.6,3,7.00,20.51,86,0,167.63,157.39,3.76,22.56,181,0.0,6.50,5675,326.45,6.40,1.000,46.88,3.92,28.44,100.0,78,33.73,0
29.632,3.91,0.00,-2.00,11.10,10.00,-0.66,100.0,13.92,9.21,11.19,11.27,0.0,1.77,748.0,11.20,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2098,2176,88.6,3,7.00,20.58,86,0,167.64,163.13,3.74,21.60,181,0.0,6.50,5682,325.93,6.28,1.000,29.69,3.92,28.36,100.0,78,33.33,0
29.664,3.12,0.00,-2.12,11.03,10.00,-0.74,100.0,13.60,9.03,11.19,11.27,0.0,1.76,748.0,11.20,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2148,2176,88.6,3,7.00,20.67,86,0,167.59,168.38,3.68,21.84,181,0.0,6.50,5706,325.27,6.03,1.000,37.50,3.92,28.24,100.0,78,32.94,0
29.690,3.12,0.00,-2.12,11.09,10.00,-0.88,100.0,13.60,8.98,11.18,11.25,0.0,1.77,748.0,11.20,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2208,2176,88.6,3,7.00,20.67,86,0,168.86,169.69,3.68,22.43,181,0.0,6.50,5703,325.14,6.15,1.000,37.50,3.92,28.16,100.0,78,32.94,0
29.728,3.12,0.00,-2.12,11.14,10.00,-0.86,100.0,13.84,9.03,11.20,11.27,0.0,1.76,748.0,11.20,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2205,2176,88.6,3,7.00,20.68,86,0,168.00,169.03,3.70,21.45,181,0.0,7.00,5699,325.27,6.09,1.000,35.94,3.94,28.22,100.0,78,32.94,0
29.745,3.12,0.00,-2.00,11.18,10.00,-0.88,100.0,13.68,8.99,11.18,11.25,0.0,1.77,749.8,11.20,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2141,2176,88.6,3,7.00,20.67,86,0,169.42,174.26,3.72,21.83,181,0.0,6.50,5709,324.89,6.08,1.000,43.75,3.92,28.20,100.0,78,32.94,0
29.772,3.12,0.00,-2.12,11.09,10.00,-0.97,100.0,13.92,9.03,11.18,11.25,0.0,1.76,749.8,11.20,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2118,2176,88.6,3,7.00,20.72,86,0,167.52,156.77,3.66,22.67,181,0.0,6.50,5720,324.50,6.10,1.000,30.47,3.92,28.16,100.0,78,32.94,0
29.804,3.12,0.00,-2.12,11.15,10.00,-1.05,100.0,13.92,9.08,11.21,11.28,0.0,1.75,749.8,11.23,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2207,2176,88.6,3,7.00,20.72,86,0,167.39,173.61,3.66,21.76,181,0.0,7.50,5744,323.58,5.95,1.000,30.47,3.92,28.03,100.0,78,32.94,0
29.835,2.34,0.00,-2.00,11.18,10.00,-1.20,100.0,14.00,9.14,11.20,11.27,0.0,1.75,749.8,11.23,194,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2099,2176,88.6,3,8.00,19.61,86,0,168.05,170.34,3.72,21.61,181,0.0,7.00,5751,323.31,5.76,1.000,27.34,3.92,27.91,100.0,78,32.55,0
29.867,3.12,0.00,-2.00,11.25,10.00,-1.17,100.0,13.84,8.98,11.17,11.23,0.0,1.77,749.8,11.20,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2183,2176,88.6,3,7.50,20.88,86,0,170.70,175.57,3.74,21.89,181,0.0,6.50,5751,323.31,5.88,1.000,46.88,3.92,27.89,100.0,78,32.16,0
29.884,3.91,0.78,-2.00,11.24,10.00,-1.17,100.0,13.76,8.93,11.18,11.25,0.0,1.78,751.5,11.20,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2154,2176,88.6,3,6.50,22.07,86,0,171.90,178.18,3.78,22.44,181,0.0,6.00,5748,323.45,5.91,1.000,39.84,3.94,27.93,100.0,79,32.16,0
29.921,3.91,0.78,-2.00,11.05,10.00,-1.20,100.0,13.76,8.96,11.14,11.22,0.0,1.81,751.5,11.17,192,0.562,2.11,3.87,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2058,2176,88.6,3,6.50,22.07,86,0,173.51,166.41,3.78,21.99,181,0.0,5.50,5744,323.58,5.97,1.000,39.84,3.94,27.95,100.0,79,32.16,0
29.947,2.34,1.56,-2.12,11.03,10.00,-1.31,100.0,13.92,9.05,11.12,11.20,0.0,1.80,751.5,11.17,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2210,2176,88.6,3,7.00,22.07,86,0,173.37,174.26,3.74,21.55,181,0.0,6.00,5755,323.19,5.77,1.000,40.62,3.94,27.89,100.0,79,32.16,0
29.970,1.56,1.56,-2.25,10.87,10.00,-1.40,100.0,13.84,9.12,11.12,11.20,0.0,1.80,751.5,11.13,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2119,2176,88.6,3,6.50,22.18,86,0,173.30,170.34,3.74,21.77,181,0.0,6.00,5776,322.39,5.66,1.000,35.16,3.92,27.83,100.0,79,32.16,0
30.006,1.56,1.56,-2.25,10.85,10.00,-1.57,100.0,13.84,8.94,11.13,11.20,0.0,1.80,751.5,11.17,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2234,2176,88.6,3,6.50,22.18,86,0,174.18,176.87,3.74,22.42,181,0.0,6.00,5790,321.99,5.68,1.000,35.16,3.92,27.71,100.0,79,32.16,0
30.032,0.78,1.56,-2.25,10.92,10.00,-1.57,100.0,13.92,8.97,11.12,11.20,0.0,1.77,751.5,11.13,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2152,2176,88.6,3,6.50,21.00,86,0,172.11,167.06,3.76,22.71,181,0.0,6.50,5794,321.71,5.70,1.000,47.66,3.92,27.66,100.0,79,31.76,0
30.066,1.56,1.56,-2.12,10.96,10.00,-1.51,100.0,13.84,9.04,11.16,11.23,0.0,1.78,753.3,11.17,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2229,2176,88.6,3,7.00,21.01,86,0,173.48,184.97,3.78,21.83,181,0.0,6.50,5794,321.71,5.65,1.000,28.91,3.92,27.66,100.0,79,31.76,0
30.097,1.56,1.56,-2.12,11.01,10.00,-1.51,100.0,13.84,9.30,11.16,11.23,0.0,1.78,753.3,11.17,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2135,2176,88.6,3,7.00,21.01,84,0,172.83,167.72,3.78,21.67,181,0.0,6.00,5790,321.85,5.33,1.000,28.91,3.92,27.66,100.0,79,31.76,0
30.114,1.56,1.56,-2.12,11.02,10.00,-1.72,100.0,13.68,9.11,11.15,11.22,0.0,1.77,753.3,11.17,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2153,2176,88.6,3,6.50,21.00,86,0,171.47,163.78,3.72,21.95,181,0.0,7.00,5816,320.90,5.38,1.000,42.19,3.94,27.54,100.0,80,31.76,0
30.162,1.56,1.56,-2.12,11.06,10.00,-1.98,100.0,13.60,9.06,11.19,11.25,0.0,1.75,753.3,11.20,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2191,2176,88.6,3,7.50,21.12,86,0,170.60,171.65,3.64,22.55,182,0.0,7.50,5845,319.81,5.27,1.000,46.09,3.94,27.38,100.0,80,31.37,0
30.177,0.78,1.56,-2.12,11.15,10.00,-1.95,100.0,14.00,9.02,11.19,11.25,0.0,1.75,753.3,11.20,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2147,2176,88.6,3,8.00,21.21,86,0,171.54,173.61,3.72,22.66,182,0.0,7.50,5848,319.69,5.28,1.000,28.12,3.94,27.36,100.0,80,30.98,0
30.208,0.78,1.56,-2.12,11.27,10.00,-1.98,100.0,14.00,9.06,11.15,11.22,0.0,1.75,753.3,11.17,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2135,2176,88.6,3,8.00,21.21,86,0,169.14,153.00,3.72,22.33,182,0.0,7.50,5834,320.23,5.30,1.000,28.12,3.94,27.38,100.0,80,30.98,0
30.240,2.34,1.56,-2.00,11.29,10.00,-1.92,100.0,13.76,9.15,11.18,11.25,0.0,1.73,755.1,11.20,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2170,2176,88.6,3,7.50,21.16,84,0,170.12,176.22,3.60,21.75,182,0.0,8.00,5830,320.36,5.33,1.000,46.09,3.92,27.44,100.0,80,30.98,0
30.274,2.34,1.56,-2.00,11.28,10.00,-1.98,100.0,13.92,9.22,11.15,11.22,0.0,1.76,755.1,11.20,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2201,2176,88.6,3,7.50,21.16,84,0,171.70,168.38,3.80,21.71,182,0.0,7.00,5841,319.95,5.07,1.000,31.25,3.94,27.40,100.0,80,30.98,0
30.304,2.34,1.56,-2.00,11.18,10.00,-2.01,100.0,13.60,9.08,11.18,11.25,0.0,1.75,755.1,11.20,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2133,2176,88.6,3,8.00,21.21,84,0,170.97,173.61,3.70,21.95,182,0.0,7.50,5856,319.40,5.14,1.000,35.94,3.92,27.40,100.0,80,30.98,0
30.336,2.34,1.56,-2.00,11.12,10.00,-2.28,100.0,13.60,8.86,11.17,11.23,0.0,1.73,755.1,11.20,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2158,2176,88.6,3,8.00,21.21,84,0,170.39,175.57,3.70,22.37,182,0.0,8.50,5881,318.45,5.24,1.000,35.94,3.92,27.23,100.0,80,30.98,0
30.367,2.34,1.56,-2.12,11.15,10.00,-2.37,100.0,13.44,8.90,11.17,11.23,0.0,1.75,755.1,11.20,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2131,2176,88.6,3,9.00,21.33,84,0,171.81,171.65,3.76,22.68,182,0.0,7.50,5889,318.16,5.18,1.000,35.16,3.92,27.13,100.0,80,30.59,0
30.390,1.56,1.56,-2.00,11.23,10.00,-2.34,100.0,13.92,8.91,11.17,11.23,0.0,1.71,756.9,11.20,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2190,2176,88.6,3,8.50,21.34,84,0,168.22,172.96,3.62,22.74,182,0.0,9.00,5881,318.45,5.25,1.000,30.47,3.94,27.15,100.0,80,30.20,0
30.417,2.34,1.56,-2.00,11.24,10.00,-2.31,100.0,13.76,8.94,11.18,11.23,0.0,1.72,756.9,11.23,192,0.562,1.76,3.52,1.50,0.0,0.0,0.0,0.00,0.00,1.000,2197,2176,88.6,3,9.50,21.36,84,0,169.94,172.96,3.76,21.98,182,0.0,8.50,5889,318.16,5.13,1.000,50.78,3.92,27.13,100.0,81,30.20,0
