Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2+BigSF 91 v361 LWG.ptm - Realtime: Stage2+BigSF 91 v361 LWG.ptm]
19.385,-2.34,6.25,-0.50,13.85,45.53,-7.77,63.9,14.00,-5.56,13.79,14.67,0.0,0.59,750.1,13.84,198,0.812,0.35,0.00,1.0,0.0,0.00,0.00,1.000,624,1115,71.8,3,14.00,1.97,73,18.82,43.64,2.18,10.39,209,0.0,14.00,1868,210.68,10.33,0.000,36.72,17.98,28.0,24,0.00,0
19.415,-0.78,6.25,-0.38,14.01,41.87,-2.03,73.3,14.00,-3.77,13.79,14.67,0.0,0.69,750.1,13.84,198,0.812,1.76,0.00,5.0,0.0,0.00,0.00,1.000,810,1301,71.8,3,11.50,3.19,73,21.45,41.01,2.30,11.81,209,0.0,10.00,1842,241.46,10.56,0.000,28.91,19.13,33.9,24,5.10,0
19.428,0.00,6.25,-0.25,14.20,36.24,0.02,79.2,14.08,-3.01,13.79,14.67,0.0,0.71,750.1,13.84,198,0.812,2.11,1.00,8.0,0.0,0.00,0.00,1.000,963,1301,71.8,3,12.50,3.53,73,21.61,36.74,2.24,12.08,209,0.0,9.50,1814,256.27,10.94,0.010,71.88,21.13,55.5,24,18.82,0
19.464,0.00,6.25,-0.25,14.44,33.93,0.66,85.1,14.08,-2.22,13.79,14.67,0.0,0.74,750.1,13.84,198,0.812,2.46,1.00,10.5,0.0,0.00,0.00,1.000,1047,1393,71.8,3,12.50,3.53,73,22.18,32.49,2.24,12.50,209,0.0,9.50,1795,270.71,10.72,0.030,71.88,21.53,55.5,24,18.82,0
19.494,1.56,6.25,-0.12,14.71,34.47,0.44,95.7,13.68,-1.55,13.79,14.67,0.0,0.74,750.6,13.84,198,0.812,2.46,1.50,8.0,0.0,0.00,0.00,1.000,1284,1447,71.8,3,12.50,3.44,73,22.46,27.81,1.96,12.64,209,0.0,9.50,1789,291.98,10.48,0.070,34.38,21.90,100.0,24,30.98,0
19.507,3.12,6.25,0.00,14.78,30.44,3.21,100.0,13.92,-1.20,13.79,14.67,0.0,0.76,750.6,13.84,198,0.812,2.46,1.50,8.0,0.0,0.00,0.00,1.000,1279,1447,71.8,3,12.00,3.06,73,22.59,23.89,1.98,12.65,209,0.0,10.00,1801,313.39,10.58,0.090,41.41,22.89,100.0,24,42.35,0
19.544,3.12,6.25,0.00,14.79,30.93,3.26,100.0,13.92,-1.03,13.79,14.67,0.0,0.75,750.6,13.84,198,0.812,2.46,1.50,7.0,0.0,0.00,0.00,1.000,1331,1393,71.8,3,12.00,3.06,73,22.91,26.83,1.98,12.70,209,0.0,10.00,1822,328.01,11.62,0.110,41.41,23.79,100.0,24,42.35,0
19.558,3.12,6.25,0.00,14.67,24.59,9.24,100.0,13.76,-0.83,13.79,14.67,0.0,0.75,750.6,13.84,198,0.812,1.76,1.50,5.0,0.0,0.00,0.00,1.000,1272,1447,71.8,3,12.00,3.11,73,23.42,26.50,1.84,12.69,209,0.0,12.50,1844,350.00,12.34,0.402,43.75,24.66,100.0,25,54.12,0
19.585,3.12,6.25,0.00,14.52,14.89,18.54,100.0,13.92,-0.70,13.73,14.61,0.0,0.78,750.6,13.84,198,0.812,2.11,1.00,4.0,0.0,0.00,0.00,1.000,1308,1447,71.8,3,11.00,3.15,73,23.55,20.70,1.92,12.70,209,0.0,15.00,1844,350.00,12.41,0.776,39.06,24.82,100.0,25,63.14,0
19.617,3.12,6.25,0.00,14.35,14.44,19.00,100.0,13.92,-0.65,13.73,14.61,0.0,0.78,750.6,13.84,198,0.812,1.41,1.00,3.0,0.0,0.00,0.00,1.000,1345,1447,71.8,3,11.00,3.15,73,23.49,25.03,1.92,12.72,209,0.0,15.00,1836,350.00,12.13,0.796,39.06,24.68,100.0,25,63.14,0
19.644,3.12,6.25,-0.12,14.06,14.00,19.45,100.0,13.36,-0.57,13.73,14.61,0.0,0.76,751.1,13.73,198,0.812,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1305,1447,71.8,3,16.00,3.13,73,23.67,28.47,1.86,12.70,209,0.0,16.50,1826,350.00,11.94,0.836,39.84,24.54,100.0,25,63.53,0
19.672,1.56,6.25,-0.38,13.91,13.12,20.35,100.0,13.52,-0.53,13.73,14.61,25.5,0.78,751.1,13.73,198,0.812,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1284,1447,71.8,3,17.00,3.12,73,24.01,23.72,1.82,12.78,209,0.0,16.00,1825,350.00,11.81,0.856,34.38,24.48,100.0,25,63.53,0
19.687,1.56,6.25,-0.38,13.75,12.65,20.90,100.0,13.52,-0.48,13.73,14.61,25.5,0.78,751.1,13.73,198,0.812,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1375,1447,71.8,3,17.00,3.12,73,24.03,27.65,1.82,12.83,209,0.0,16.00,1840,350.00,11.96,0.886,34.38,24.68,100.0,25,63.53,0
19.713,0.78,6.25,-0.50,13.63,12.23,21.34,100.0,13.36,-0.44,13.73,14.61,25.5,0.80,751.1,13.73,198,0.812,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1319,1447,71.8,3,16.50,3.14,73,24.66,25.03,1.92,12.83,209,0.0,15.50,1851,350.00,12.19,0.906,25.00,24.93,100.0,25,63.92,0
19.753,0.00,6.25,-0.50,13.60,11.84,21.66,100.0,13.52,-0.41,13.73,14.61,0.0,0.80,751.1,13.73,198,0.812,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1365,1447,71.8,3,17.00,3.18,73,25.12,27.65,1.88,12.94,209,0.0,16.00,1863,350.00,12.32,0.936,36.72,25.09,100.0,25,64.31,0
19.788,0.00,6.25,-0.50,13.71,11.78,22.83,100.0,13.52,-0.36,13.73,14.61,0.0,0.80,751.1,13.73,198,0.812,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1308,1447,71.8,3,17.00,3.18,73,25.25,29.29,1.88,12.90,209,0.0,16.00,1873,350.00,12.47,0.966,36.72,25.30,100.0,25,64.31,0
19.807,0.00,6.25,-0.50,13.87,10.97,23.89,100.0,13.44,-0.30,13.73,14.61,0.0,0.81,751.6,13.73,198,0.812,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1416,1447,71.8,3,16.50,3.60,73,25.50,30.20,2.00,13.05,209,0.0,16.50,1867,350.00,12.32,0.996,40.62,25.22,100.0,25,64.31,0
19.833,0.78,6.25,-0.38,14.00,10.89,23.98,100.0,13.52,-0.28,13.73,14.61,0.0,0.83,751.6,13.73,198,0.812,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1349,1447,71.8,3,16.50,3.18,73,25.84,28.47,1.90,13.06,209,0.0,16.00,1862,350.00,12.22,1.000,38.28,25.14,100.0,25,64.71,0
19.863,0.78,6.25,-0.38,14.06,11.77,24.27,100.0,13.52,-0.23,13.76,14.62,0.0,0.83,751.6,14.47,198,0.812,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1360,1513,71.8,3,16.50,3.18,73,26.15,32.28,1.90,13.03,209,0.0,16.00,1862,350.00,12.17,1.000,38.28,25.13,100.0,25,64.71,0
19.897,1.56,6.25,-0.25,14.20,11.77,24.27,100.0,13.36,-0.16,13.80,14.62,0.0,0.84,751.6,14.64,198,0.812,1.76,1.00,2.0,0.0,-1.41,0.00,1.000,1485,1513,71.8,3,14.50,3.18,73,26.63,32.90,2.08,13.19,209,0.0,16.00,1874,350.00,12.32,1.000,36.72,25.35,100.0,25,64.71,0
19.913,2.34,5.47,-0.12,14.30,11.77,24.42,100.0,13.36,-0.14,13.82,14.62,0.0,0.84,751.6,14.64,198,0.812,1.76,1.00,2.0,0.0,-1.41,0.00,1.000,1448,1513,71.8,3,15.00,3.21,73,26.89,27.65,1.96,13.21,209,0.0,16.00,1891,350.00,12.49,1.000,35.94,25.55,100.0,25,65.10,0
19.948,2.34,5.47,-0.12,14.35,11.77,24.56,100.0,13.36,-0.09,13.84,14.62,0.0,0.87,751.6,14.64,198,0.812,1.76,1.00,2.0,0.0,-1.41,0.00,1.000,1501,1513,71.8,3,15.00,3.21,73,27.84,35.02,1.96,13.19,209,0.0,15.50,1894,350.00,12.57,1.000,35.94,25.68,100.0,25,65.10,0
19.968,3.12,5.47,-0.12,14.46,11.77,24.56,100.0,13.28,-0.00,13.88,14.62,0.0,0.87,752.1,14.64,198,0.812,1.76,1.00,2.0,0.0,-1.41,0.00,1.000,1497,1513,71.8,3,14.50,3.23,73,28.15,34.81,2.14,13.33,209,0.0,15.50,1900,350.00,12.63,1.000,32.03,25.82,100.0,25,65.49,0
19.994,3.91,4.69,-0.12,14.57,12.66,24.85,100.0,13.52,0.06,13.91,14.62,0.0,0.89,752.1,14.64,198,0.812,1.76,1.00,2.0,0.0,-1.41,0.00,1.000,1512,1513,71.8,3,14.50,3.24,73,28.27,29.45,2.02,13.35,209,0.0,15.00,1896,350.00,12.56,1.000,33.59,25.80,100.0,25,65.49,0
20.027,4.69,4.69,0.00,14.69,12.66,24.85,100.0,13.44,0.10,13.93,14.62,0.0,0.88,752.1,14.64,198,0.812,1.76,1.00,2.0,0.0,-1.41,0.00,1.000,1479,1513,71.8,3,14.00,3.24,73,28.60,33.32,2.10,13.49,209,0.0,15.00,1898,350.00,12.49,1.000,35.16,25.77,100.0,25,65.88,0
20.048,4.69,4.69,0.00,14.79,12.66,25.00,100.0,13.44,0.17,13.97,14.62,0.0,0.91,752.1,14.64,198,0.812,2.11,1.00,2.0,0.0,-2.81,0.00,1.000,1374,1593,71.8,3,14.00,3.24,73,29.14,33.96,2.10,13.50,209,0.0,14.50,1905,350.00,12.53,1.000,35.16,25.90,100.0,25,65.88,0
20.074,4.69,3.91,0.00,14.96,13.69,25.00,100.0,13.52,0.24,13.99,14.63,0.0,0.91,752.1,14.64,198,0.812,2.11,1.00,2.0,0.0,-2.81,0.00,1.000,1542,1593,71.8,3,12.00,3.25,73,29.00,32.49,2.08,13.49,209,0.0,14.50,1912,350.00,12.54,1.000,33.59,25.96,100.0,25,65.88,0
20.106,6.25,3.91,0.00,15.05,13.84,25.00,100.0,13.44,0.30,14.02,14.63,0.0,0.93,752.6,14.64,198,0.812,2.11,1.00,2.0,0.0,-2.81,0.00,1.000,1580,1593,71.8,3,11.50,3.28,73,30.08,32.28,2.08,13.62,209,0.0,14.00,1921,350.00,12.65,1.000,37.50,26.11,100.0,26,66.27,0
20.122,6.25,3.91,0.00,15.04,13.69,25.00,100.0,13.44,0.34,14.04,14.63,0.0,0.93,752.6,14.64,198,0.812,2.11,1.00,2.0,0.0,-2.81,0.00,1.000,1650,1593,71.8,3,11.50,3.28,73,30.21,34.60,2.08,13.55,209,0.0,13.50,1926,350.00,12.73,1.000,37.50,26.25,100.0,26,66.27,0
20.155,6.25,3.91,0.00,15.04,13.84,25.00,100.0,13.52,0.41,14.06,14.63,0.0,0.96,752.6,14.64,198,0.812,2.11,1.00,2.0,0.0,-2.81,0.00,1.000,1658,1593,71.8,3,11.50,3.71,73,31.13,32.07,2.18,13.74,209,0.0,13.50,1935,350.00,12.73,1.000,35.94,26.28,100.0,26,65.88,0
20.182,6.25,3.91,0.00,14.94,14.13,25.00,100.0,13.52,0.50,14.10,14.63,0.0,0.97,752.6,14.64,198,0.812,2.11,1.00,2.0,0.0,-2.81,0.00,1.000,1669,1593,71.8,3,11.50,3.71,73,31.56,31.66,2.18,13.80,209,0.0,13.50,1940,350.00,12.84,1.000,35.94,26.52,100.0,26,65.88,0
20.201,6.25,3.91,0.00,14.95,14.27,25.00,100.0,13.36,0.55,14.12,14.63,0.0,0.97,752.6,14.64,198,0.812,2.11,1.00,2.0,0.0,-2.81,0.00,1.000,1749,1593,71.8,3,11.00,3.72,73,31.70,39.35,2.06,13.87,209,0.0,13.50,1943,350.00,12.82,1.000,39.06,26.53,100.0,26,66.27,0
20.226,6.25,3.12,0.00,14.87,14.42,25.00,100.0,13.52,0.64,14.16,14.63,0.0,0.98,752.6,14.64,198,0.812,2.11,1.00,2.0,0.0,-2.81,0.00,1.000,1692,1593,71.8,3,11.00,3.73,73,32.09,38.87,2.24,13.99,209,0.0,13.00,1946,350.00,12.81,1.000,35.16,26.65,100.0,26,66.27,0
20.254,6.25,3.12,0.00,14.82,14.42,25.00,100.0,13.52,0.72,14.18,14.63,0.0,0.98,753.2,14.64,198,0.812,2.11,1.00,2.0,0.0,-2.81,0.00,1.000,1671,1593,71.8,3,10.50,3.75,73,31.98,31.24,2.06,13.97,209,0.0,13.00,1952,350.00,12.76,1.000,36.72,26.64,100.0,26,66.67,0
20.285,6.25,3.12,0.00,14.76,14.42,25.00,100.0,13.52,0.78,14.20,14.63,0.0,1.00,753.2,14.64,198,0.812,2.11,1.00,2.0,0.0,-2.81,0.00,1.000,1676,1646,71.8,3,10.50,3.75,73,33.43,43.64,2.06,14.16,209,0.0,12.50,1959,350.00,12.84,1.000,36.72,26.79,100.0,26,66.67,0
20.302,5.47,2.34,0.00,14.71,14.71,25.00,100.0,13.44,0.83,14.22,14.63,0.0,1.00,753.2,14.64,198,0.812,2.11,1.00,2.0,0.0,-2.81,0.00,1.000,1706,1646,71.8,3,10.00,3.77,73,33.54,31.86,2.16,14.26,209,0.0,12.50,1966,350.00,12.96,1.000,35.94,26.96,100.0,26,67.06,0
20.334,5.47,2.34,0.00,14.72,14.85,25.00,100.0,13.44,0.89,14.24,14.63,0.0,1.02,753.2,14.64,198,0.812,2.11,1.00,2.0,0.0,-2.81,0.00,1.000,1726,1646,71.8,3,10.00,3.77,73,33.96,41.01,2.16,14.28,209,0.0,12.00,1971,350.00,13.00,1.000,35.94,27.06,100.0,26,67.06,0
20.364,5.47,2.34,0.00,14.62,14.85,25.00,100.0,13.52,1.01,14.28,14.63,0.0,1.03,753.2,14.64,198,0.812,2.46,1.00,2.0,0.0,-2.81,0.00,1.000,1715,1646,71.8,3,9.50,3.79,73,34.32,37.21,2.26,14.40,209,0.0,11.50,1971,350.00,12.92,1.000,33.59,27.10,100.0,27,67.06,0
20.376,5.47,1.56,0.00,14.67,14.85,25.00,100.0,13.52,1.09,14.30,14.63,0.0,1.03,753.2,14.64,198,0.812,2.11,1.00,2.0,0.0,-2.81,0.00,1.000,1680,1646,71.8,3,10.00,3.81,73,34.39,36.74,2.02,14.43,209,0.0,11.50,1983,350.00,12.93,1.000,33.59,27.19,100.0,27,67.45,0
20.414,5.47,1.56,0.00,14.66,15.00,25.00,100.0,13.52,1.17,14.32,14.63,0.0,1.03,753.2,14.64,198,0.812,2.46,1.00,2.0,0.0,-2.81,0.00,1.000,1728,1646,71.8,3,10.00,3.81,73,35.45,43.64,2.02,14.55,209,0.0,11.50,1992,350.00,13.02,1.000,33.59,27.34,100.0,27,67.45,0
20.428,5.47,1.56,0.00,14.66,15.00,25.00,100.0,13.44,1.29,14.36,14.63,0.0,1.09,753.8,14.64,198,0.812,2.46,1.50,2.0,0.0,-2.81,0.00,1.000,1681,1699,71.8,3,9.50,3.83,73,36.35,42.44,2.34,14.64,209,0.0,10.50,2007,350.00,13.16,1.000,35.16,27.63,100.0,27,67.45,0
20.451,5.47,1.56,0.00,14.67,15.00,25.00,100.0,13.60,1.35,14.38,14.63,0.0,1.07,753.8,14.64,198,0.812,2.46,1.50,2.0,0.0,-2.81,0.00,1.000,1673,1699,71.8,3,8.00,3.85,73,36.42,43.88,2.32,14.69,209,0.0,10.50,2008,350.00,13.14,1.000,32.81,27.65,100.0,27,67.06,0
20.476,5.47,1.56,0.00,14.59,15.58,25.00,100.0,13.60,1.41,14.34,14.57,0.0,1.09,753.8,14.64,198,0.812,2.46,1.50,2.0,0.0,-2.81,0.00,1.000,1740,1699,71.8,3,8.00,3.85,73,36.25,31.24,2.32,14.79,209,0.0,10.50,2002,350.00,13.05,1.000,32.81,27.64,100.0,27,67.06,0
20.521,5.47,1.56,0.00,14.60,15.58,25.00,100.0,13.36,1.57,14.38,14.57,0.0,1.11,753.8,14.59,198,0.812,2.46,1.50,2.0,0.0,-2.81,0.00,1.000,1768,1699,71.8,3,8.00,3.85,73,37.57,37.45,2.10,14.97,209,0.0,9.50,2013,350.00,12.93,1.000,32.81,27.64,100.0,27,67.84,0
20.553,5.47,0.78,0.00,14.62,16.14,25.00,100.0,13.44,1.70,14.36,14.50,0.0,1.11,753.8,14.59,198,0.812,2.46,1.50,2.0,0.0,-2.46,0.00,1.000,1662,1699,71.8,3,8.50,3.87,73,37.41,33.96,2.34,15.07,209,0.0,9.50,2025,350.00,12.85,1.000,33.59,27.71,100.0,27,67.06,0
20.582,5.47,0.78,0.00,14.53,15.54,25.00,100.0,13.52,1.77,14.44,14.57,0.0,1.12,754.3,14.53,198,0.812,2.46,1.50,2.0,0.0,-2.46,0.00,1.000,1678,1699,71.8,3,8.50,4.34,73,38.80,45.72,2.36,15.17,209,0.0,9.50,2036,350.00,12.85,1.000,35.16,27.77,100.0,27,65.88,0
20.597,5.47,0.78,0.00,14.50,16.06,25.00,100.0,13.52,1.82,14.40,14.50,0.0,1.14,754.3,14.59,198,0.812,2.46,1.50,2.0,0.0,-2.46,0.00,1.000,1717,1699,71.8,3,8.50,4.34,73,38.53,33.75,2.36,15.22,209,0.0,9.50,2044,350.00,12.85,1.000,35.16,27.85,100.0,27,65.88,0
20.617,5.47,0.00,0.00,14.57,16.04,25.00,100.0,13.44,1.89,14.42,14.50,0.0,1.15,754.3,14.53,198,0.812,2.46,1.50,2.0,0.0,-2.46,0.00,1.000,1757,1699,71.8,3,8.50,4.38,73,39.70,47.06,2.22,15.29,209,0.0,9.50,2054,350.00,12.84,1.000,36.72,27.90,100.0,27,64.31,0
20.642,5.47,0.00,0.00,14.52,16.02,25.00,100.0,13.44,1.95,14.44,14.50,0.0,1.16,754.3,14.53,198,0.812,2.46,1.50,2.0,0.0,-2.46,0.00,1.000,1700,1699,71.8,3,8.50,4.38,73,40.08,44.11,2.22,15.26,209,0.0,9.50,2056,350.00,12.80,1.000,36.72,27.91,100.0,27,64.31,0
20.675,6.25,0.00,0.00,14.51,16.53,25.00,100.0,13.36,2.04,14.39,14.44,0.0,1.15,754.3,14.53,198,0.812,2.46,1.50,2.0,0.0,-2.46,0.00,1.000,1753,1778,71.8,3,7.50,4.38,73,40.19,50.05,2.28,15.47,209,0.0,9.00,2052,350.00,12.74,1.000,35.94,27.93,100.0,27,63.92,0
20.707,6.25,0.00,0.00,14.51,16.54,25.00,100.0,13.28,2.16,14.43,14.44,0.0,1.18,754.3,14.47,198,0.812,2.46,1.50,2.0,0.0,-2.46,0.00,1.000,1806,1778,71.8,3,7.00,4.38,73,41.20,51.29,2.44,15.57,209,0.0,8.50,2054,350.00,12.58,1.000,36.72,27.91,100.0,28,64.31,0
20.727,6.25,0.00,0.00,14.56,16.47,25.00,100.0,13.28,2.28,14.44,14.44,0.0,1.19,754.3,14.42,198,0.812,2.46,1.50,2.0,0.0,-2.46,0.00,1.000,1698,1778,71.8,3,7.00,4.38,73,41.67,40.78,2.44,15.69,209,0.0,8.50,2062,350.00,12.49,1.000,36.72,27.96,100.0,28,64.31,0
20.751,6.25,0.00,0.00,14.51,16.91,25.00,100.0,13.44,2.38,14.37,14.37,0.0,1.20,754.9,14.42,198,0.812,2.46,1.50,2.0,0.0,-2.46,0.00,1.000,1805,1778,71.8,3,7.00,4.86,73,42.39,48.81,2.42,15.81,209,0.0,8.00,2081,350.00,12.49,1.000,31.25,28.05,100.0,28,63.92,0
20.782,6.25,0.00,-0.12,14.46,16.85,25.00,100.0,13.52,2.47,14.37,14.37,0.0,1.23,754.9,14.42,198,0.812,2.46,1.50,2.0,0.0,-3.87,0.00,1.000,1798,1778,78.8,3,4.50,4.92,73,42.52,42.44,2.30,15.70,209,0.0,7.00,2095,350.00,12.51,1.000,39.84,28.13,100.0,28,61.57,0
20.796,6.25,0.00,-0.12,14.42,16.78,25.00,100.0,13.52,2.53,14.37,14.37,0.0,1.25,754.9,14.42,198,0.812,2.46,1.50,2.0,0.0,-3.87,0.00,1.000,1762,1845,78.8,3,4.50,4.92,73,43.43,43.64,2.30,15.82,209,0.0,6.50,2097,350.00,12.47,1.000,39.84,28.17,100.0,28,61.57,0
20.832,7.03,0.00,-0.12,14.34,17.26,25.00,100.0,13.20,2.65,14.31,14.31,0.0,1.25,754.9,14.36,198,0.812,2.46,1.50,2.0,0.0,-3.87,0.00,1.000,1765,1845,78.8,3,3.50,4.92,73,44.56,43.40,2.34,16.05,209,0.0,6.50,2097,350.00,12.31,1.000,36.72,28.16,100.0,28,61.18,0
20.847,7.03,0.00,-0.12,14.30,17.71,25.00,100.0,13.20,2.77,14.25,14.25,0.0,1.25,754.9,14.25,198,0.812,2.46,1.50,2.0,0.0,-3.87,0.00,1.000,1834,1845,78.8,3,3.50,4.92,73,44.87,53.76,2.34,16.24,209,0.0,6.50,2095,350.00,12.20,1.000,36.72,28.15,100.0,28,61.18,0
20.877,7.03,0.00,-0.12,14.26,17.69,25.00,100.0,13.44,2.88,14.25,14.25,0.0,1.31,754.9,14.25,196,0.812,2.46,1.50,2.0,0.0,-3.87,0.00,1.000,1815,1845,78.8,3,3.50,4.92,73,45.21,56.75,2.48,16.27,209,0.0,5.50,2104,350.00,12.16,1.000,36.72,28.18,100.0,29,61.57,0
20.897,6.25,0.00,-0.12,14.28,17.59,25.00,100.0,13.28,2.95,14.24,14.24,0.0,1.31,755.5,14.25,196,0.812,2.81,1.50,2.0,0.0,-3.87,0.00,1.000,1792,1845,78.8,3,2.50,4.95,73,46.88,52.94,2.60,16.26,209,0.0,5.50,2110,350.00,12.10,1.000,38.28,28.21,100.0,29,60.78,0
20.922,6.25,0.00,-0.12,14.32,17.87,25.22,100.0,13.28,3.04,13.99,13.99,0.0,1.33,755.5,14.04,196,0.812,2.81,1.50,2.0,0.0,-3.87,0.35,1.000,1802,1845,78.8,3,2.50,4.95,73,47.94,57.80,2.60,16.62,209,0.0,5.00,2128,350.00,12.10,1.000,38.28,28.29,100.0,29,60.78,0
20.956,7.81,0.00,-0.12,14.26,17.71,25.21,100.0,13.36,3.19,13.99,13.99,0.0,1.33,755.5,14.04,196,0.812,2.81,2.00,2.0,0.0,-3.87,0.35,1.000,1846,1845,78.8,3,2.50,5.01,73,48.04,47.86,2.50,16.47,209,0.0,5.00,2138,350.00,12.07,1.000,35.16,28.34,100.0,29,59.22,0
20.976,7.81,0.00,-0.12,14.25,17.58,25.21,100.0,13.52,3.32,13.99,13.99,0.0,1.36,755.5,14.04,196,0.812,2.81,2.00,2.0,0.0,-3.87,0.35,1.000,1839,1845,78.8,3,2.50,5.51,73,48.38,50.46,2.44,16.58,209,0.0,5.00,2152,350.00,11.99,1.000,36.72,28.45,100.0,29,57.25,0
21.001,7.81,0.00,-0.12,14.05,17.52,25.21,100.0,13.52,3.40,13.99,13.99,0.0,1.40,755.5,14.04,196,0.812,2.81,2.00,2.0,0.0,-3.87,0.35,1.000,1914,1845,78.8,3,2.50,5.51,73,49.41,51.70,2.44,16.83,209,0.0,4.50,2149,350.00,11.91,1.000,36.72,28.47,100.0,29,57.25,0
21.037,7.81,0.00,-0.25,14.03,17.87,25.41,100.0,13.52,3.54,13.75,13.75,0.0,1.40,755.5,13.78,196,0.812,2.81,2.00,2.0,0.0,-3.87,0.35,1.000,1916,1845,78.8,3,2.00,5.50,73,50.93,62.73,2.38,16.86,209,0.0,4.50,2148,350.00,11.82,1.000,35.16,28.46,100.0,29,57.25,0
21.055,7.81,0.00,-0.38,13.88,17.81,25.41,100.0,13.28,3.69,13.74,13.74,0.0,1.44,756.1,13.78,196,0.812,2.81,2.00,2.0,0.0,-3.87,0.35,1.000,1875,1845,78.8,3,2.00,5.52,73,51.92,51.29,2.44,17.27,209,0.0,3.50,2158,350.00,11.65,1.000,37.50,28.49,100.0,29,56.86,0
21.081,7.81,0.00,-0.38,13.82,17.95,25.60,100.0,13.28,3.80,13.49,13.50,0.0,1.42,756.1,13.54,196,0.812,2.81,2.00,2.0,0.0,-3.87,0.35,1.000,1890,1845,78.8,3,2.00,5.52,73,52.87,62.40,2.44,17.12,209,0.0,4.00,2169,350.00,11.60,1.000,37.50,28.53,100.0,29,56.86,0
21.114,9.38,0.00,-0.50,13.61,18.17,25.79,100.0,13.28,3.89,13.25,13.25,0.0,1.42,756.1,13.25,196,0.812,2.81,2.00,2.0,0.0,-3.87,0.35,1.000,1867,1845,78.8,3,1.00,6.03,73,52.80,59.77,2.54,17.41,209,0.0,4.50,2183,350.00,11.54,1.000,37.50,28.60,100.0,29,54.90,0
21.141,8.59,0.00,-0.62,13.45,17.91,25.77,100.0,13.36,4.07,13.25,13.25,0.0,1.46,756.1,13.25,196,0.812,2.81,2.00,2.0,0.0,-3.87,0.35,1.000,1850,1845,78.8,3,1.00,6.08,73,54.41,61.09,2.62,17.42,209,0.0,3.50,2192,350.00,11.46,1.000,34.38,28.70,100.0,29,52.94,0
21.167,7.81,0.00,-0.75,13.16,17.81,25.76,100.0,13.44,4.27,13.25,13.25,0.0,1.49,756.1,13.25,196,0.812,2.81,2.00,2.0,0.0,-3.87,0.35,1.000,1840,1845,78.8,3,0.50,7.04,73,55.05,65.90,2.70,17.69,209,0.0,3.00,2199,350.00,11.31,1.000,33.59,28.74,100.0,30,52.16,0
21.192,7.81,0.00,-0.75,13.12,18.01,25.95,100.0,13.44,4.42,13.00,13.00,0.0,1.50,756.1,13.02,196,0.812,2.81,2.00,2.0,0.0,-3.87,0.35,1.000,1850,1845,78.8,3,0.50,7.04,75,54.66,64.01,2.70,18.04,209,0.0,3.00,2201,350.00,11.25,1.000,33.59,28.77,100.0,30,52.16,0
21.217,7.81,0.00,-0.88,12.94,17.98,25.94,100.0,13.44,4.53,13.00,13.00,0.0,1.53,756.7,13.02,196,0.812,2.81,2.00,2.0,0.0,-3.87,0.35,1.000,1937,1845,78.8,3,0.00,7.05,75,55.77,53.35,2.70,17.91,209,0.0,2.50,2206,350.00,11.14,1.000,35.16,28.78,100.0,30,51.37,0
21.247,7.81,0.00,-0.88,12.86,18.09,26.12,100.0,13.44,4.61,12.75,12.75,0.0,1.50,756.7,12.76,196,0.812,2.81,2.00,2.0,0.0,-3.87,0.35,1.000,1809,1845,78.8,3,0.00,7.05,75,55.82,56.05,2.70,17.90,209,0.0,2.50,2215,350.00,11.00,1.000,35.16,28.81,100.0,30,51.37,0
21.273,8.59,0.00,-1.00,12.72,17.94,26.10,100.0,14.00,4.79,12.75,12.75,0.0,1.56,756.7,12.76,196,0.812,2.81,2.00,2.0,0.0,-3.87,0.35,1.000,1932,1845,78.8,3,0.50,6.62,75,58.68,54.58,2.72,18.44,209,0.0,2.00,2225,350.00,10.97,1.000,35.94,28.89,100.0,30,50.98,0
