Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2+BigSF 91 v361 LWG.ptm - Realtime: Stage2+BigSF 91 v361 LWG.ptm]
8.922,2.34,6.25,-0.12,14.41,0.00,-10.50,0.0,13.28,-9.53,13.74,14.73,0.0,0.19,1043.7,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,392,438,71.8,6,6.00,0.46,59,2.35,2.40,0.76,3.54,208,0.0,17.50,718,0.00,5.11,0.000,-37.50,8.64,4.7,42,0.00,0
8.950,2.34,6.25,-0.12,14.43,0.00,-10.50,0.0,13.28,-9.53,13.74,14.73,0.0,0.19,1043.7,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,410,438,71.8,6,6.00,0.46,59,2.35,2.40,0.76,3.54,208,0.0,17.50,719,0.00,5.11,0.000,-37.50,8.64,4.7,42,0.00,0
8.966,2.34,6.25,-0.12,14.43,0.00,-10.50,0.0,13.44,-9.54,13.74,14.73,0.0,0.19,1043.7,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,397,438,71.8,6,6.00,0.46,59,2.35,2.49,0.78,3.53,208,0.0,17.50,720,0.00,5.12,0.000,-36.72,8.64,4.7,42,0.00,0
8.986,2.34,6.25,-0.12,14.46,0.00,-10.50,0.0,13.44,-9.53,13.74,14.73,0.0,0.19,1043.7,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,397,438,71.8,6,6.00,0.46,59,2.35,2.64,0.78,3.53,208,0.0,17.50,720,0.00,5.12,0.000,-36.72,8.64,4.7,42,0.00,0
9.015,2.34,6.25,-0.12,14.49,0.00,-10.50,0.0,13.44,-9.55,13.74,14.73,0.0,0.19,1043.7,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,402,438,71.8,6,6.00,0.46,59,2.35,2.67,0.82,3.54,208,0.0,17.50,724,0.00,5.13,0.000,-36.72,8.64,4.7,42,0.00,0
9.047,3.12,6.25,-0.12,14.50,0.00,-10.50,0.0,13.36,-9.54,13.74,14.73,0.0,0.19,1043.7,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,387,438,71.8,6,6.00,0.46,59,2.35,2.64,0.82,3.52,208,0.0,17.50,724,0.00,5.12,0.000,-37.50,8.64,4.7,42,0.00,0
9.078,3.12,6.25,-0.12,14.52,0.00,-10.50,0.0,13.36,-9.54,13.74,14.73,0.0,0.19,1043.7,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,409,438,71.8,6,6.00,0.46,59,2.35,2.52,0.82,3.52,208,0.0,17.50,724,0.00,5.13,0.000,-37.50,8.64,4.7,42,0.00,0
9.085,3.12,6.25,0.00,14.54,0.00,-10.50,0.0,13.92,-9.55,13.74,14.73,0.0,0.19,1043.3,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,390,438,71.8,6,6.00,0.46,59,2.36,2.42,0.78,3.51,208,0.0,17.50,727,0.00,5.13,0.000,-38.28,8.64,4.7,42,0.00,0
9.110,3.12,6.25,0.00,14.56,0.00,-10.40,0.0,13.92,-9.54,13.74,14.73,0.0,0.19,1043.3,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,409,438,71.8,6,6.00,0.47,59,2.36,2.42,0.78,3.51,208,0.0,17.00,729,0.00,5.14,0.000,-36.72,8.64,4.7,42,0.00,0
9.150,3.91,6.25,0.00,14.57,0.00,-10.40,0.0,13.92,-9.56,13.74,14.73,0.0,0.18,1043.3,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,393,438,71.8,6,6.00,0.47,59,2.36,2.33,0.76,3.51,208,0.0,17.00,732,0.00,5.15,0.000,-35.16,8.64,4.7,42,0.00,0
9.175,3.91,6.25,0.00,14.58,0.00,-10.40,0.0,13.92,-9.58,13.74,14.73,0.0,0.18,1043.3,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,6,6.00,0.47,59,2.36,2.24,0.76,3.50,208,0.0,17.00,735,0.00,5.16,0.000,-35.16,8.64,4.7,42,0.00,0
9.207,3.91,6.25,0.00,14.59,0.00,-10.40,0.0,13.84,-9.58,13.74,14.73,0.0,0.18,1043.3,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,397,438,71.8,6,6.00,0.47,59,2.36,2.24,0.72,3.50,208,0.0,17.00,737,0.00,5.17,0.000,-35.94,8.64,4.7,42,0.00,0
9.234,3.91,6.25,0.00,14.62,0.00,-10.40,0.0,13.84,-9.59,13.74,14.73,0.0,0.18,1043.3,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,6.00,0.47,59,2.36,2.42,0.72,3.48,208,0.0,17.00,741,0.00,5.19,0.000,-35.94,8.64,4.7,42,0.00,0
9.249,3.91,6.25,0.00,14.63,0.00,-10.40,0.0,13.84,-9.61,13.74,14.73,0.0,0.18,1042.9,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,389,438,71.8,6,6.00,0.47,59,2.36,2.61,0.78,3.47,208,0.0,17.00,744,0.00,5.19,0.000,-34.38,8.64,4.7,42,0.00,0
9.289,3.91,6.25,0.00,14.64,0.00,-10.40,0.0,13.92,-9.61,13.74,14.73,0.0,0.18,1042.9,14.87,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,409,438,71.8,6,6.50,0.48,59,2.36,2.67,0.80,3.47,208,0.0,17.00,746,0.00,5.20,0.000,-38.28,8.64,4.7,42,0.00,0
9.319,3.91,6.25,0.00,14.67,0.00,-10.40,0.0,13.92,-9.62,13.74,14.73,0.0,0.18,1042.9,14.70,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,389,438,71.8,6,6.50,0.48,59,2.37,2.64,0.80,3.45,208,0.0,17.00,751,0.00,5.22,0.000,-38.28,8.64,4.7,42,0.00,0
9.326,4.69,6.25,0.00,14.68,0.00,-10.40,0.0,14.00,-9.64,13.74,14.73,0.0,0.18,1042.9,14.70,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,406,438,71.8,6,6.50,0.48,59,2.36,2.67,0.82,3.44,208,0.0,17.00,752,0.00,5.22,0.000,-39.06,8.64,4.7,42,0.00,0
9.354,4.69,6.25,0.00,14.69,0.00,-10.40,0.0,13.84,-9.64,13.74,14.73,0.0,0.18,1042.9,14.70,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,403,438,71.8,6,6.50,0.48,59,2.36,2.64,0.80,3.44,208,0.0,17.00,753,0.00,5.23,0.000,-39.84,8.64,4.7,42,0.00,0
9.376,4.69,6.25,0.00,14.70,0.00,-10.40,0.0,13.84,-9.66,13.74,14.73,0.0,0.18,1042.9,14.70,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,416,438,71.8,6,6.50,0.48,59,2.36,2.49,0.80,3.42,208,0.0,17.00,757,0.00,5.24,0.000,-39.84,8.64,4.7,42,0.00,0
9.417,4.69,6.25,0.00,14.73,0.00,-10.40,0.0,13.84,-9.68,13.74,14.73,0.0,0.18,1042.5,14.70,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,6,6.50,0.48,59,2.36,2.35,0.76,3.40,208,0.0,17.00,759,0.00,5.26,0.000,-40.62,8.64,4.7,41,0.00,0
9.447,5.47,6.25,0.00,14.74,0.00,-10.40,0.0,13.92,-9.68,13.74,14.73,0.0,0.18,1042.5,14.70,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,414,438,71.8,6,6.50,0.49,59,2.36,2.21,0.72,3.40,208,0.0,17.00,761,0.00,5.27,0.000,-40.62,8.64,4.7,41,0.00,0
9.462,5.47,6.25,0.00,14.75,0.00,-10.40,0.0,13.92,-9.71,13.74,14.73,0.0,0.18,1042.5,14.70,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,399,438,71.8,6,6.50,0.49,59,2.35,1.95,0.72,3.38,208,0.0,17.00,764,0.00,5.29,0.000,-40.62,8.64,4.7,41,0.00,0
9.488,5.47,6.25,0.00,14.75,0.00,-10.40,0.0,13.92,-9.71,13.74,14.73,0.0,0.18,1042.5,14.70,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,403,438,71.8,6,6.50,0.49,59,2.35,1.97,0.66,3.35,208,0.0,17.00,767,0.00,5.30,0.000,-41.41,8.64,4.7,41,0.00,0
9.526,5.47,6.25,0.00,14.78,0.00,-10.40,0.0,13.84,-9.74,13.74,14.73,0.0,0.18,1042.5,14.70,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,388,438,71.8,6,6.50,0.49,59,2.35,2.17,0.70,3.32,208,0.0,17.00,769,0.00,5.31,0.000,-41.41,8.64,4.7,41,0.00,0
9.540,5.47,6.25,0.00,14.79,0.00,-10.40,0.0,13.84,-9.74,13.74,14.73,0.0,0.18,1042.5,14.70,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,413,438,71.8,6,6.50,0.49,59,2.34,2.28,0.70,3.32,208,0.0,17.00,772,0.00,5.33,0.000,-41.41,8.64,4.7,41,0.00,0
9.571,5.47,6.25,0.00,14.78,0.00,-10.40,0.0,13.84,-9.77,13.74,14.73,0.0,0.18,1042.1,14.70,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,6,6.50,0.49,59,2.34,2.26,0.74,3.30,208,0.0,16.50,775,0.00,5.34,0.000,-39.06,8.64,4.7,41,0.00,0
9.601,6.25,6.25,0.00,14.75,0.00,-10.30,0.0,13.84,-9.77,13.74,14.73,0.0,0.17,1042.1,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,414,438,71.8,6,6.50,0.50,59,2.34,2.24,0.72,3.30,208,0.0,16.50,777,0.00,5.35,0.000,-39.06,8.64,4.3,41,0.00,0
9.617,6.25,6.25,0.00,14.82,0.00,-10.30,0.0,13.84,-9.79,13.74,14.73,0.0,0.17,1042.1,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,395,438,71.8,6,6.50,0.50,59,2.33,2.14,0.72,3.28,208,0.0,16.50,779,0.00,5.37,0.000,-39.06,8.64,4.3,41,0.00,0
9.645,6.25,6.25,0.00,14.83,0.00,-10.30,0.0,13.92,-9.81,13.74,14.73,0.0,0.17,1042.1,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,408,438,71.8,6,6.00,0.50,59,2.32,2.17,0.72,3.26,208,0.0,16.50,779,0.00,5.39,0.000,-39.06,8.64,4.3,41,0.00,0
9.675,6.25,6.25,0.00,14.83,0.00,-10.30,0.0,13.92,-9.82,13.74,14.73,0.0,0.17,1042.1,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,6.00,0.50,59,2.32,2.19,0.72,3.26,208,0.0,16.50,779,0.00,5.40,0.000,-39.06,8.64,4.3,41,0.00,0
9.689,6.25,6.25,0.00,14.85,0.00,-10.30,0.0,13.68,-9.84,13.74,14.73,0.0,0.17,1042.1,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,410,438,71.8,6,6.50,0.50,59,2.32,2.05,0.72,3.24,208,0.0,16.50,781,0.00,5.42,0.000,-40.62,8.64,4.3,41,0.00,0
9.706,6.25,6.25,0.00,14.86,0.00,-10.30,0.0,13.76,-9.85,13.74,14.73,0.0,0.17,1041.7,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,398,438,71.8,6,6.50,0.50,59,2.31,2.07,0.70,3.22,208,0.0,16.50,781,0.00,5.42,0.000,-37.50,8.64,4.3,41,0.00,0
9.743,6.25,6.25,0.00,14.85,0.00,-10.30,0.0,13.76,-9.86,13.74,14.73,0.0,0.17,1041.7,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,403,438,71.8,6,6.50,0.50,59,2.30,1.98,0.70,3.20,208,0.0,16.50,781,0.00,5.44,0.000,-37.50,8.64,4.3,41,0.00,0
9.771,6.25,6.25,0.00,14.86,0.00,-10.30,0.0,13.84,-9.87,13.74,14.73,0.0,0.17,1041.7,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,402,438,71.8,6,6.50,0.50,59,2.30,1.98,0.68,3.20,208,0.0,16.50,783,0.00,5.46,0.000,-36.72,8.64,4.3,41,0.00,0
9.798,7.03,6.25,0.00,14.88,0.00,-10.30,0.0,13.84,-9.89,13.74,14.73,0.0,0.17,1041.7,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,6.50,0.50,59,2.29,1.98,0.68,3.18,208,0.0,16.50,783,0.00,5.45,0.000,-36.72,8.64,4.3,41,0.00,0
9.839,7.03,6.25,0.00,14.88,0.00,-10.30,0.0,13.84,-9.90,13.74,14.73,0.0,0.17,1041.7,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,395,438,71.8,6,6.50,0.50,59,2.28,2.00,0.68,3.15,208,0.0,16.50,785,0.00,5.47,0.000,-36.72,8.64,4.3,41,0.00,0
9.857,7.03,6.25,0.00,14.87,0.00,-10.30,0.0,13.84,-9.91,13.74,14.73,0.0,0.17,1041.7,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,413,438,71.8,6,6.50,0.50,59,2.27,2.03,0.68,3.15,208,0.0,16.50,785,0.00,5.50,0.000,-39.06,8.64,4.3,41,0.00,0
9.876,7.03,6.25,0.00,14.87,0.00,-10.30,0.0,13.84,-9.93,13.74,14.73,0.0,0.17,1041.3,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,401,438,71.8,6,6.50,0.50,59,2.26,2.03,0.70,3.14,208,0.0,16.50,784,0.00,5.49,0.000,-40.62,8.64,4.3,41,0.00,0
9.904,7.03,6.25,0.00,14.88,0.00,-10.30,0.0,13.84,-9.93,13.74,14.73,0.0,0.17,1041.3,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,414,438,71.8,6,6.50,0.50,59,2.26,2.07,0.70,3.14,208,0.0,16.50,784,0.00,5.51,0.000,-40.62,8.64,4.3,41,0.00,0
9.918,7.03,6.25,0.00,14.90,0.00,-10.30,0.0,13.76,-9.95,13.74,14.73,0.0,0.17,1041.3,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,398,438,71.8,6,6.50,0.33,59,2.25,2.12,0.70,3.14,208,0.0,16.50,783,0.00,5.53,0.000,-37.50,8.64,4.3,41,0.00,0
9.958,7.03,6.25,0.00,14.88,0.00,-10.30,0.0,13.76,-9.96,13.74,14.73,0.0,0.17,1041.3,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,6.50,0.33,59,2.24,2.24,0.70,3.12,208,0.0,16.50,782,0.00,5.54,0.000,-37.50,8.64,4.3,41,0.00,0
9.987,7.03,6.25,0.00,14.86,0.00,-10.30,0.0,13.84,-9.96,13.74,14.73,0.0,0.17,1041.3,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,6.50,0.33,59,2.23,2.28,0.74,3.12,208,0.0,16.50,782,0.00,5.55,0.000,-35.94,8.64,4.3,40,0.00,0
10.002,7.81,6.25,0.00,14.90,0.00,-10.30,0.0,13.84,-9.98,13.74,14.73,0.0,0.17,1041.3,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,410,438,71.8,6,6.50,0.33,59,2.22,2.31,0.74,3.10,208,0.0,16.50,779,0.00,5.56,0.000,-39.84,8.64,4.7,40,0.00,0
10.019,7.81,6.25,0.00,14.90,0.00,-10.30,0.0,13.84,-9.98,13.74,14.73,0.0,0.17,1041.3,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,395,438,71.8,6,6.50,0.33,59,2.22,2.40,0.74,3.08,208,0.0,16.50,779,0.00,5.57,0.000,-39.84,8.64,4.7,40,0.00,0
10.054,7.81,6.25,0.00,14.88,0.00,-10.30,0.0,13.84,-9.99,13.74,14.73,0.0,0.17,1040.9,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,397,438,71.8,6,6.50,0.33,59,2.22,2.42,0.76,3.08,208,0.0,16.50,779,0.00,5.56,0.000,-33.59,8.64,4.7,40,0.00,0
10.094,7.81,6.25,0.00,14.86,0.00,-10.30,0.0,13.76,-9.98,13.74,14.73,0.0,0.17,1040.9,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,417,438,71.8,6,6.50,0.50,59,2.22,2.35,0.76,3.08,208,0.0,16.50,778,0.00,5.57,0.000,-32.81,8.64,4.7,40,0.00,0
10.114,7.81,6.25,0.00,14.87,0.00,-10.30,0.0,13.76,-10.00,13.74,14.73,0.0,0.17,1040.9,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,6.50,0.50,59,2.22,2.19,0.72,3.08,208,0.0,16.50,778,0.00,5.58,0.000,-31.25,8.64,4.7,40,0.00,0
10.149,7.81,6.25,0.00,14.84,0.00,-10.30,0.0,13.76,-10.00,13.74,14.73,0.0,0.17,1040.9,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,406,438,71.8,6,6.50,0.50,59,2.22,2.03,0.72,3.08,208,0.0,16.50,778,0.00,5.59,0.000,-31.25,8.64,4.7,40,0.00,0
10.177,7.81,6.25,0.00,14.85,0.00,-10.30,0.0,13.84,-10.00,13.74,14.73,0.0,0.17,1040.9,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,413,438,71.8,6,6.50,0.50,59,2.21,2.00,0.68,3.08,208,0.0,16.50,778,0.00,5.58,0.000,-30.47,8.64,4.7,40,0.00,0
10.193,7.81,6.25,0.00,14.84,0.00,-10.30,0.0,13.84,-10.01,13.74,14.73,0.0,0.17,1040.5,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,412,438,71.8,6,6.50,0.50,59,2.21,1.93,0.66,3.08,208,0.0,16.50,776,0.00,5.59,0.000,-28.12,8.64,4.7,40,0.00,0
10.222,7.81,6.25,0.00,14.85,0.00,-10.30,0.0,13.84,-10.02,13.74,14.73,0.0,0.17,1040.5,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,398,438,71.8,6,6.50,0.50,59,2.21,1.93,0.66,3.07,208,0.0,16.50,777,0.00,5.60,0.000,-28.12,8.64,4.7,40,0.00,0
10.255,8.59,6.25,0.00,14.82,0.00,-10.30,0.0,13.76,-10.01,13.74,14.73,0.0,0.17,1040.5,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,409,438,71.8,6,6.50,0.50,59,2.21,1.91,0.64,3.06,208,0.0,16.50,776,0.00,5.59,0.000,-28.12,8.64,4.7,40,0.00,0
10.287,7.81,6.25,0.00,14.79,0.00,-10.30,0.0,13.76,-10.01,13.74,14.73,0.0,0.17,1040.5,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,402,438,71.8,6,6.50,0.50,59,2.20,1.91,0.64,3.06,208,0.0,16.50,774,0.00,5.60,0.000,-27.34,8.64,4.7,40,0.00,0
10.317,7.81,6.25,0.00,14.82,0.00,-10.30,0.0,13.76,-10.02,13.74,14.73,0.0,0.17,1040.5,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,409,438,71.8,6,6.50,0.50,59,2.20,2.05,0.64,3.06,208,0.0,16.50,774,0.00,5.60,0.000,-27.34,8.64,4.7,40,0.00,0
10.332,8.59,6.25,0.00,14.80,0.00,-10.30,0.0,13.76,-10.01,13.74,14.73,0.0,0.17,1040.5,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,6,6.50,0.50,59,2.20,2.19,0.70,3.05,208,0.0,16.50,774,0.00,5.59,0.000,-28.12,8.64,4.7,40,0.00,0
10.366,8.59,6.25,0.00,14.77,0.00,-10.30,0.0,13.84,-10.01,13.74,14.73,0.0,0.17,1040.1,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,409,438,71.8,6,6.50,0.50,59,2.20,2.19,0.72,3.05,208,0.0,16.50,774,0.00,5.60,0.000,-28.12,8.64,4.7,40,0.00,0
10.380,8.59,6.25,0.00,14.75,0.00,-10.30,0.0,13.84,-10.02,13.74,14.73,0.0,0.17,1040.1,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,397,438,71.8,6,6.50,0.50,59,2.21,2.17,0.72,3.05,208,0.0,16.50,772,0.00,5.60,0.000,-28.12,8.64,4.7,40,0.00,0
10.410,8.59,6.25,0.00,14.76,0.00,-10.30,0.0,13.68,-10.01,13.74,14.73,0.0,0.17,1040.1,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,404,438,71.8,6,6.50,0.49,59,2.20,2.21,0.72,3.07,208,0.0,16.50,771,0.00,5.59,0.000,-30.47,8.64,4.7,40,0.00,0
10.426,8.59,6.25,0.00,14.74,0.00,-10.30,0.0,13.76,-10.00,13.74,14.73,0.0,0.17,1040.1,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,403,438,71.8,6,6.50,0.49,59,2.20,2.17,0.72,3.07,207,0.0,16.50,770,0.00,5.60,0.000,-37.50,8.64,4.7,40,0.00,0
10.464,8.59,6.25,0.00,14.73,0.00,-10.30,0.0,13.76,-10.00,13.74,14.73,0.0,0.17,1040.1,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,408,438,71.8,6,6.50,0.49,59,2.20,2.17,0.72,3.09,207,0.0,16.50,768,0.00,5.60,0.000,-37.50,8.64,4.7,40,0.00,0
10.494,8.59,6.25,0.00,14.71,0.00,-10.30,0.0,13.68,-10.01,13.74,14.73,0.0,0.17,1040.1,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,393,438,71.8,6,6.50,0.49,59,2.20,2.17,0.72,3.08,207,0.0,16.50,766,0.00,5.58,0.000,-30.47,8.64,4.7,40,0.00,0
10.509,8.59,6.25,0.00,14.73,0.00,-10.30,0.0,13.84,-10.00,13.74,14.73,0.0,0.17,1039.7,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,409,438,71.8,6,6.50,0.49,59,2.20,2.21,0.72,3.08,207,0.0,16.50,766,0.00,5.59,0.000,-30.47,8.64,4.7,39,0.00,0
10.538,8.59,6.25,0.00,14.72,0.00,-10.30,0.0,13.84,-10.00,13.74,14.73,0.0,0.17,1039.7,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,6,6.50,0.49,59,2.20,2.17,0.72,3.08,207,0.0,16.50,764,0.00,5.59,0.000,-30.47,8.64,4.7,39,0.00,0
10.553,8.59,6.25,0.00,14.71,0.00,-10.30,0.0,13.84,-10.00,13.74,14.73,0.0,0.17,1039.7,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,410,438,71.8,6,6.50,0.49,59,2.20,2.19,0.72,3.08,207,0.0,16.50,764,0.00,5.59,0.000,-28.91,8.64,4.7,39,0.00,0
10.583,8.59,6.25,0.00,14.70,0.00,-10.30,0.0,13.84,-10.00,13.74,14.73,0.0,0.17,1039.7,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,403,438,71.8,6,6.50,0.49,59,2.20,2.07,0.72,3.08,207,0.0,16.50,763,0.00,5.58,0.000,-28.91,8.64,4.7,39,0.00,0
10.608,8.59,6.25,0.00,14.69,0.00,-10.30,0.0,13.68,-10.01,13.74,14.73,0.0,0.17,1039.7,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,6.50,0.49,59,2.20,2.07,0.70,3.09,207,0.0,16.50,763,0.00,5.59,0.000,-26.56,8.64,4.7,39,0.00,0
10.648,9.38,6.25,0.00,14.66,0.00,-10.30,0.0,13.76,-10.00,13.74,14.73,0.0,0.17,1039.7,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,406,438,71.8,6,6.50,0.49,59,2.20,2.17,0.70,3.09,207,0.0,16.50,762,0.00,5.59,0.000,-25.78,8.64,4.7,39,0.00,0
10.663,9.38,6.25,0.00,14.66,0.00,-10.30,0.0,13.76,-9.98,13.74,14.73,0.0,0.17,1039.7,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,410,438,71.8,6,6.50,0.49,59,2.20,2.24,0.70,3.09,207,0.0,16.50,758,0.00,5.58,0.000,-25.78,8.64,4.7,39,0.00,0
10.693,9.38,6.25,0.00,14.64,0.00,-10.30,0.0,13.84,-9.99,13.74,14.73,0.0,0.17,1039.3,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,401,438,71.8,6,6.50,0.49,59,2.20,2.17,0.74,3.09,207,0.0,16.50,758,0.00,5.57,0.000,-27.34,8.64,4.7,39,0.00,0
10.729,9.38,6.25,0.00,14.66,0.00,-10.30,0.0,13.84,-9.98,13.74,14.73,0.0,0.17,1039.3,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,414,438,71.8,6,6.50,0.49,59,2.20,2.19,0.72,3.09,207,0.0,16.50,758,0.00,5.57,0.000,-26.56,8.64,4.7,39,0.00,0
10.749,9.38,6.25,0.00,14.63,0.00,-10.30,0.0,13.68,-9.97,13.74,14.73,0.0,0.17,1039.3,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,399,438,71.8,6,6.50,0.48,59,2.21,2.14,0.72,3.09,207,0.0,16.50,758,0.00,5.56,0.000,-26.56,8.64,4.7,39,0.00,0
10.774,9.38,6.25,0.00,14.62,0.00,-10.30,0.0,13.68,-9.98,13.74,14.73,0.0,0.17,1039.3,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,412,438,71.8,6,6.50,0.48,59,2.21,2.07,0.72,3.10,207,0.0,16.50,758,0.00,5.56,0.000,-26.56,8.64,4.7,39,0.00,0
10.803,9.38,6.25,0.00,14.60,0.00,-10.30,0.0,13.76,-9.96,13.74,14.73,0.0,0.17,1039.3,14.76,190,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,6,6.50,0.49,59,2.21,2.12,0.70,3.10,207,0.0,16.50,758,0.00,5.56,0.000,-25.78,8.64,4.7,39,0.00,0
