Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (°),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Knock Sum (count),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),TPS Volts Main (V),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage1+BigSF 91 v361 LWG.ptm - Realtime: Stage1+BigSF 91 v361 LWG.ptm]
5.305,-7.03,20.31,-0.12,14.25,0.00,-10.30,0.0,13.76,-9.66,14.70,14.73,0.0,0.17,332.4,15.88,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,411,438,71.8,0,7.00,0.45,124,0,2.10,2.17,0.72,3.42,199,0.0,16.50,696,0.00,5.10,0.000,-35.94,0.68,8.50,5.1,0,0.00,0
5.353,-7.03,20.31,-0.12,14.25,0.00,-10.30,0.0,13.60,-9.66,14.70,14.73,0.0,0.17,332.4,15.88,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,408,438,71.8,0,6.50,0.45,126,0,2.10,2.12,0.70,3.42,199,0.0,16.50,696,0.00,5.10,0.000,-44.53,0.68,8.50,5.1,0,0.00,0
5.380,-7.03,20.31,-0.12,14.24,0.00,-10.30,0.0,13.60,-9.65,14.70,14.73,0.0,0.17,332.4,15.88,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,411,438,71.8,0,6.50,0.45,126,0,2.10,2.17,0.70,3.42,199,0.0,16.50,697,0.00,5.09,0.000,-44.53,0.68,8.50,5.1,0,0.00,0
5.411,-7.03,20.31,-0.25,14.27,0.00,-10.30,0.0,13.52,-9.65,14.70,14.73,0.0,0.17,332.4,15.88,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,408,438,71.8,0,6.50,0.45,124,0,2.10,2.12,0.70,3.42,199,0.0,16.50,697,0.00,5.10,0.000,-39.06,0.68,8.50,5.1,0,0.00,0
5.443,-7.81,20.31,-0.12,14.25,0.00,-10.40,0.0,13.76,-9.65,14.70,14.73,0.0,0.18,332.3,15.81,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,417,438,71.8,0,6.50,0.45,126,0,2.10,2.10,0.70,3.42,199,0.0,17.00,696,0.00,5.10,0.000,-39.06,0.68,8.50,5.1,0,0.00,0
5.458,-7.81,20.31,-0.12,14.26,0.00,-10.40,0.0,13.76,-9.65,14.70,14.73,0.0,0.18,332.3,15.81,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,401,438,71.8,0,6.50,0.45,126,0,2.10,2.17,0.70,3.42,199,0.0,17.00,696,0.00,5.10,0.000,-39.06,0.68,8.50,5.1,0,0.00,0
5.488,-7.81,20.31,-0.12,14.27,0.00,-10.30,0.0,13.68,-9.66,14.70,14.73,0.0,0.18,332.3,15.81,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,414,438,71.8,0,6.50,0.45,126,0,2.11,2.10,0.70,3.42,199,0.0,16.50,699,0.00,5.11,0.000,-40.62,0.68,8.50,5.1,0,0.00,0
5.518,-7.81,20.31,-0.12,14.27,0.00,-10.40,0.0,13.68,-9.66,14.70,14.73,0.0,0.17,332.3,15.81,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,412,438,71.8,0,6.50,0.45,126,0,2.11,2.12,0.70,3.42,199,0.0,16.50,701,0.00,5.09,0.000,-39.06,0.66,8.50,5.1,0,0.00,0
5.544,-7.81,20.31,-0.12,14.27,0.00,-10.30,0.0,13.68,-9.65,14.70,14.73,0.0,0.17,332.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,412,438,71.8,0,6.50,0.45,126,0,2.11,2.14,0.70,3.42,199,0.0,16.50,701,0.00,5.11,0.000,-39.06,0.66,8.50,5.1,0,0.00,0
5.569,-7.81,20.31,-0.12,14.26,0.00,-10.30,0.0,13.84,-9.66,14.70,14.73,0.0,0.17,332.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,413,438,71.8,0,6.00,0.45,126,0,2.12,2.07,0.70,3.41,199,0.0,16.50,702,0.00,5.11,0.000,-39.84,0.66,8.50,5.1,0,0.00,0
5.592,-7.81,20.31,-0.12,14.28,0.00,-10.30,0.0,13.76,-9.66,14.70,14.73,0.0,0.17,332.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,401,438,71.8,0,6.00,0.45,126,0,2.12,2.14,0.72,3.41,199,0.0,16.50,702,0.00,5.09,0.000,-36.72,0.66,8.50,5.1,0,0.00,0
5.608,-7.81,20.31,-0.12,14.27,0.00,-10.30,0.0,13.76,-9.67,14.70,14.73,0.0,0.17,332.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,419,438,71.8,0,6.00,0.45,124,0,2.12,2.10,0.72,3.41,199,0.0,16.50,703,0.00,5.11,0.000,-36.72,0.66,8.50,5.1,0,0.00,0
5.650,-7.81,20.31,-0.12,14.27,0.00,-10.40,0.0,13.68,-9.67,14.70,14.73,0.0,0.18,332.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,409,438,71.8,0,6.00,0.45,126,0,2.12,2.07,0.72,3.40,199,0.0,16.50,702,0.00,5.11,0.000,-40.62,0.68,8.50,5.1,0,0.00,0
5.676,-7.81,20.31,-0.12,14.28,0.00,-10.30,0.0,13.76,-9.66,14.70,14.73,0.0,0.17,332.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,413,438,71.8,0,6.00,0.45,126,0,2.12,2.12,0.70,3.40,199,0.0,16.50,704,0.00,5.11,0.000,-35.94,0.66,8.50,5.1,0,0.00,0
5.707,-7.81,20.31,-0.12,14.29,0.00,-10.30,0.0,13.76,-9.67,14.70,14.73,0.0,0.17,332.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,413,438,71.8,0,6.00,0.45,126,0,2.12,2.03,0.70,3.40,199,0.0,16.50,704,0.00,5.11,0.000,-35.94,0.66,8.50,5.1,0,0.00,0
5.734,-7.81,20.31,-0.12,14.27,0.00,-10.30,0.0,13.84,-9.67,14.70,14.73,0.0,0.18,332.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,418,438,71.8,0,6.00,0.45,126,0,2.12,2.05,0.70,3.40,199,0.0,17.00,703,0.00,5.12,0.000,-35.16,0.66,8.50,5.1,0,0.00,0
5.767,-7.81,20.31,-0.12,14.28,0.00,-10.40,0.0,13.68,-9.68,14.70,14.73,0.0,0.18,332.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,403,438,71.8,0,6.00,0.45,126,0,2.12,2.12,0.70,3.38,199,0.0,16.50,703,0.00,5.12,0.000,-34.38,0.68,8.50,5.1,0,0.00,0
5.794,-7.81,20.31,-0.12,14.30,0.00,-10.40,0.0,13.68,-9.68,14.70,14.73,0.0,0.18,332.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,421,438,71.8,0,6.00,0.45,126,0,2.12,2.07,0.70,3.38,199,0.0,16.50,704,0.00,5.13,0.000,-32.03,0.66,8.50,5.1,0,0.00,0
5.817,-7.81,20.31,-0.12,14.29,0.00,-10.40,0.0,13.68,-9.69,14.70,14.73,0.0,0.18,332.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,413,438,71.8,0,6.00,0.45,126,0,2.12,2.03,0.70,3.37,199,0.0,17.00,701,0.00,5.13,0.000,-32.03,0.66,8.50,5.1,0,0.00,0
5.834,-7.81,20.31,-0.12,14.29,0.00,-10.40,0.0,13.84,-9.68,14.70,14.73,0.0,0.18,332.3,15.95,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,425,438,71.8,0,6.00,0.45,126,0,2.12,2.14,0.70,3.37,199,0.0,17.00,699,0.00,5.13,0.000,-31.25,0.66,8.50,5.1,0,0.00,0
5.872,-7.81,20.31,-0.12,14.31,0.00,-10.40,0.0,13.60,-9.68,14.70,14.73,0.0,0.18,332.3,15.81,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,413,438,71.8,0,6.00,0.45,126,0,2.12,2.14,0.70,3.38,199,0.0,17.00,697,0.00,5.14,0.000,-30.47,0.68,8.50,5.1,0,0.00,0
5.917,-7.81,20.31,-0.12,14.31,0.00,-10.40,0.0,13.68,-9.69,14.70,14.73,0.0,0.18,332.3,15.81,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,414,438,71.8,0,6.00,0.44,126,0,2.11,2.14,0.70,3.38,199,0.0,17.00,694,0.00,5.14,0.000,-32.03,0.68,8.50,5.1,0,0.00,0
5.942,-7.81,20.31,-0.12,14.31,0.00,-10.40,0.0,13.68,-9.69,14.70,14.73,0.0,0.18,332.3,15.81,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,418,438,71.8,0,6.00,0.44,126,0,2.11,2.12,0.70,3.38,199,0.0,17.00,694,0.00,5.13,0.000,-32.03,0.68,8.50,5.1,0,0.00,0
5.963,-8.59,20.31,-0.12,14.30,0.00,-10.40,0.0,13.84,-9.68,14.70,14.73,0.0,0.18,332.3,15.81,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,416,438,71.8,0,6.50,0.44,126,0,2.11,2.10,0.70,3.38,199,0.0,17.00,693,0.00,5.13,0.000,-32.81,0.68,8.50,5.1,0,0.00,0
5.994,-8.59,20.31,-0.12,14.31,0.00,-10.40,0.0,13.84,-9.69,14.70,14.73,0.0,0.18,332.3,15.81,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,407,438,71.8,0,6.50,0.44,126,0,2.11,2.07,0.70,3.39,199,0.0,17.00,694,0.00,5.13,0.000,-32.81,0.68,8.50,5.1,0,0.00,0
6.019,-8.59,20.31,-0.12,14.31,0.00,-10.40,0.0,13.68,-9.67,14.70,14.73,0.0,0.18,332.3,15.81,190,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,410,438,71.8,0,6.50,0.44,124,0,2.11,2.14,0.70,3.40,199,0.0,17.00,695,0.00,5.12,0.000,-32.81,0.68,8.50,5.1,0,0.00,0
6.047,-8.59,20.31,-0.12,14.31,0.00,-10.40,0.0,13.68,-9.67,14.70,14.73,0.0,0.18,332.3,15.81,192,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,405,438,71.8,0,6.50,0.45,126,0,2.12,2.12,0.70,3.40,199,0.0,17.00,697,0.00,5.12,0.000,-33.59,0.68,8.50,5.1,0,0.00,0
6.078,-8.59,20.31,-0.12,14.32,0.00,-10.40,0.0,13.68,-9.68,14.70,14.73,0.0,0.18,332.3,15.81,192,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,410,438,71.8,0,6.50,0.45,126,0,2.12,2.17,0.70,3.40,199,0.0,17.00,696,0.00,5.12,0.000,-33.59,0.68,8.50,5.1,0,0.00,0
6.104,-8.59,20.31,-0.12,14.35,0.00,-10.40,0.0,13.76,-9.66,14.70,14.73,0.0,0.18,332.3,15.81,192,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,409,438,71.8,0,6.50,0.45,124,0,2.11,2.19,0.72,3.40,199,0.0,17.00,696,0.00,5.11,0.000,-32.03,0.68,8.50,5.1,0,0.00,0
6.128,-8.59,20.31,-0.12,14.32,0.00,-10.40,0.0,13.84,-9.67,14.70,14.73,0.0,0.18,332.3,15.81,192,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,415,438,71.8,0,6.50,0.45,126,0,2.12,2.12,0.72,3.40,199,0.0,17.00,697,0.00,5.12,0.000,-32.81,0.68,8.50,5.1,0,0.00,0
6.156,-8.59,20.31,-0.12,14.32,0.00,-10.40,0.0,13.68,-9.67,14.70,14.73,0.0,0.18,332.3,15.81,192,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,403,438,71.8,0,6.50,0.45,126,0,2.11,2.17,0.72,3.41,199,0.0,17.00,696,0.00,5.10,0.000,-33.59,0.68,8.50,5.1,0,0.00,0
6.180,-8.59,20.31,-0.12,14.34,0.00,-10.40,0.0,13.68,-9.66,14.70,14.73,0.0,0.18,332.3,15.81,192,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,419,438,71.8,0,6.50,0.45,126,0,2.12,2.21,0.72,3.41,199,0.0,17.00,698,0.00,5.12,0.000,-33.59,0.68,8.50,5.1,0,0.00,0
6.216,-8.59,20.31,-0.12,14.33,0.00,-10.40,0.0,13.68,-9.67,14.70,14.73,0.0,0.18,332.3,15.81,192,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,405,438,71.8,0,6.50,0.45,126,0,2.12,2.17,0.74,3.41,199,0.0,17.00,700,0.00,5.12,0.000,-32.03,0.68,8.50,5.1,0,0.00,0
6.247,-8.59,20.31,-0.12,14.34,0.00,-10.40,0.0,13.84,-9.67,14.70,14.73,0.0,0.18,332.4,15.81,192,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,413,438,71.8,0,6.50,0.45,126,0,2.12,2.19,0.72,3.41,199,0.0,17.00,699,0.00,5.11,0.000,-32.03,0.68,8.50,5.1,0,0.00,0
6.274,-8.59,20.31,-0.12,14.35,0.00,-10.40,0.0,13.68,-9.65,14.70,14.73,0.0,0.18,332.4,15.95,192,1.000,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,413,438,71.8,0,6.50,0.45,126,0,2.12,2.17,0.72,3.41,199,0.0,17.00,700,0.00,5.11,0.000,-33.59,0.68,8.50,5.1,0,0.00,0
