Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2+BigSF 91 v361 LWG.ptm - Realtime: Stage2+BigSF 91 v361 LWG.ptm]
9.440,0.00,0.00,0.00,15.41,0.00,-0.94,0.0,13.68,-11.13,13.23,13.23,0.0,0.09,782.0,13.25,192,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,339,438,71.8,2,14.00,26.85,63,8.25,3.26,0.88,1.93,207,0.0,34.00,5416,0.00,1.81,1.000,-29.69,3.74,8.7,57,0.00,0
9.466,0.00,0.00,0.12,16.22,0.00,-1.14,0.0,13.52,-11.13,13.23,13.23,0.0,0.08,782.0,13.25,192,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,381,438,71.8,2,14.50,26.47,63,7.80,3.86,0.92,1.93,207,0.0,34.00,5351,0.00,1.79,1.000,-25.78,3.72,8.7,57,0.00,0
9.507,0.00,0.00,0.25,17.93,0.00,-1.47,12.5,13.84,-11.13,13.23,13.23,0.0,0.08,783.4,13.25,192,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,258,438,71.8,3,15.00,26.16,63,7.36,3.76,1.00,1.93,207,0.0,34.00,5299,43.35,2.14,1.000,-28.91,4.06,9.1,57,0.00,0
9.536,0.00,0.00,0.62,17.62,0.00,-1.59,37.6,13.84,-11.09,13.23,13.23,0.0,0.08,783.4,13.25,192,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,348,438,71.8,3,20.00,2.25,63,7.86,5.52,1.04,2.12,207,0.0,34.00,5252,233.06,6.25,1.000,65.62,8.18,29.1,57,0.00,0
9.551,0.00,0.00,0.62,17.99,0.00,-1.77,51.4,13.84,-10.47,13.23,13.23,0.0,0.12,783.4,13.25,192,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,308,438,71.8,3,20.00,2.25,63,12.50,21.32,1.04,4.05,207,0.0,34.00,5226,263.71,16.85,1.000,65.62,18.81,29.1,57,0.00,0
9.581,0.00,0.00,0.62,18.62,9.79,-2.43,65.9,13.68,-8.67,13.34,13.34,0.0,0.31,783.4,13.25,192,1.000,0.00,0.00,0.0,0.0,0.00,0.00,1.000,336,544,71.8,3,11.50,5.54,63,40.26,67.80,2.34,7.44,207,0.0,33.00,5179,290.18,20.51,1.000,99.22,24.89,80.3,57,11.37,0
9.610,0.00,0.00,0.62,19.97,10.25,-0.18,81.2,13.68,-5.94,13.46,13.46,0.0,0.71,783.4,13.25,192,1.000,0.70,0.00,0.0,0.0,0.00,0.00,1.000,746,1593,71.8,3,11.50,5.54,63,75.37,100.70,2.34,10.65,207,0.0,26.50,5145,317.88,21.23,1.000,99.22,27.86,80.3,57,11.37,0
9.628,0.00,0.00,1.00,20.31,10.00,0.00,100.0,13.60,-3.02,13.46,13.46,0.0,0.94,783.4,13.25,192,1.000,2.11,2.00,0.0,0.0,0.00,0.00,1.000,2169,1884,71.8,3,8.50,10.90,63,85.22,111.96,3.24,12.67,207,0.0,22.00,5112,350.00,22.50,1.000,18.75,31.61,100.0,57,19.61,0
9.659,0.00,0.00,0.75,18.49,10.00,0.00,100.0,13.60,-1.63,13.30,13.31,0.0,1.01,784.9,13.25,192,1.000,2.11,2.00,0.0,0.0,0.00,0.00,1.000,2138,1977,78.8,3,9.50,8.69,63,90.12,113.41,3.28,12.69,207,0.0,21.00,5092,350.00,21.90,1.000,54.69,32.51,100.0,57,24.31,0
9.688,0.00,0.00,0.75,14.85,10.00,0.00,100.0,13.60,-0.46,13.23,13.23,0.0,1.14,784.9,13.11,192,1.000,2.46,2.00,0.0,0.0,0.00,0.00,1.000,2029,2030,78.8,3,9.50,8.69,63,93.47,118.72,3.28,13.50,207,0.0,17.50,4908,350.00,21.12,1.000,54.69,32.70,100.0,57,24.31,0
9.700,5.47,0.00,-0.12,14.49,10.00,1.79,100.0,13.68,0.37,12.94,12.94,0.0,1.20,784.9,13.25,192,1.000,2.46,2.00,0.0,0.0,0.00,0.00,1.000,2066,2097,78.8,3,8.50,10.36,63,96.73,121.08,3.32,14.88,207,0.0,15.00,4730,350.00,20.24,1.000,50.00,33.67,100.0,57,24.71,0
9.730,5.47,0.00,-0.12,14.03,10.00,5.36,100.0,13.68,1.23,12.87,12.87,0.0,1.28,784.9,13.07,192,1.000,2.46,2.00,0.0,0.0,0.00,0.00,1.000,2283,2176,78.8,3,8.50,10.36,63,99.62,122.81,3.32,14.75,207,0.0,13.00,4496,350.00,20.24,1.000,50.00,34.37,100.0,57,24.71,0
9.757,4.69,0.00,-0.38,13.15,10.00,11.33,100.0,13.76,2.42,13.01,13.01,0.0,1.36,784.9,12.89,192,1.000,2.81,2.00,0.0,0.0,0.00,0.00,1.000,2231,2176,78.8,3,6.00,10.22,63,92.09,112.39,3.32,16.46,207,0.0,10.50,4067,350.00,19.33,1.000,38.28,34.67,100.0,58,24.71,0
9.798,1.56,0.00,-0.75,12.70,10.00,11.88,100.0,13.52,3.75,12.88,12.88,0.0,1.40,784.9,13.02,192,1.000,2.81,1.50,0.0,0.0,0.00,-1.05,1.000,2226,2176,78.8,3,5.50,9.41,63,94.56,114.59,3.28,17.13,207,0.0,10.00,4012,350.00,17.87,1.000,39.84,34.67,100.0,58,25.10,0
9.827,-0.78,0.00,-1.12,12.74,10.00,10.46,100.0,13.60,4.48,12.59,12.59,0.0,1.47,786.5,12.89,192,1.000,2.81,2.50,0.0,0.0,0.00,0.00,1.000,2203,2176,78.8,3,3.50,9.49,63,108.56,118.13,3.28,18.42,207,0.0,9.00,4202,350.00,17.34,1.000,36.72,34.67,100.0,58,25.10,0
9.852,3.12,0.00,-0.88,13.02,10.00,8.10,100.0,13.44,4.95,12.25,12.25,0.0,1.58,786.5,12.63,192,1.000,3.16,3.00,0.0,0.0,0.00,0.00,1.000,2154,2176,78.8,3,5.50,12.09,63,119.35,124.44,3.36,17.82,207,0.0,8.00,4407,350.00,16.99,1.000,38.28,34.67,100.0,58,25.49,0
9.876,3.12,0.00,-0.88,13.26,10.00,6.35,100.0,13.44,5.31,11.60,11.60,0.0,1.67,786.5,12.26,192,1.000,3.16,3.00,0.0,0.0,0.00,0.00,1.000,2094,2176,78.8,3,5.50,12.09,63,127.19,137.46,3.36,18.19,207,0.0,7.00,4492,350.00,16.60,1.000,38.28,34.64,100.0,58,25.49,0
9.908,8.59,0.00,-0.75,13.05,10.00,5.14,100.0,13.60,5.72,11.58,11.59,0.0,1.73,786.5,11.61,192,1.000,3.52,3.50,0.0,0.0,0.00,0.00,1.000,2246,2176,78.8,3,10.00,14.40,63,130.00,141.36,3.52,18.61,207,0.0,5.50,4488,350.00,15.99,1.000,36.72,34.39,100.0,58,25.49,0
9.917,8.59,0.00,-0.75,12.48,10.00,7.89,100.0,13.60,6.20,11.44,11.44,0.0,1.84,786.5,11.61,192,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2325,2176,78.8,3,10.00,14.40,63,134.51,145.63,3.52,20.11,207,0.0,3.50,4387,350.00,15.42,1.000,36.72,34.67,100.0,58,25.49,0
9.942,7.03,0.00,-1.38,11.32,10.00,10.07,100.0,13.60,6.97,11.49,11.49,0.0,1.99,786.5,11.44,192,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2106,2176,78.8,3,8.50,16.48,63,139.63,149.29,3.50,20.82,207,0.0,2.50,4178,350.00,14.93,1.000,32.81,34.67,100.0,58,25.88,0
9.984,-0.78,0.00,-2.25,10.70,10.00,12.36,100.0,13.52,8.11,11.46,11.46,0.0,2.09,788.1,11.47,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2126,2176,78.8,3,7.00,16.66,63,145.14,148.07,3.58,22.24,207,0.0,2.00,4126,350.00,13.76,1.000,38.28,34.67,100.0,58,25.88,0
10.007,-4.69,0.00,-2.62,10.40,10.00,11.54,100.0,13.60,8.59,11.43,11.43,0.0,2.07,788.1,11.47,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2119,2176,78.8,3,6.50,17.16,63,146.59,153.63,3.60,22.26,207,0.0,2.50,4234,350.00,13.34,1.000,36.72,34.67,100.0,58,26.67,0
10.033,-4.69,0.00,-2.62,10.30,10.00,9.69,100.0,13.60,9.12,11.40,11.40,0.0,2.03,788.1,11.44,192,1.000,3.87,4.00,0.0,0.0,0.00,0.00,1.000,2141,2176,78.8,3,6.50,17.16,63,149.43,150.51,3.60,23.11,207,0.0,3.00,4405,350.00,12.84,1.000,36.72,34.67,100.0,58,26.67,0
10.058,-6.25,0.00,-2.62,10.58,10.00,7.89,100.0,13.68,9.44,11.35,11.35,0.0,2.04,788.1,11.40,192,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2152,2176,78.8,3,6.50,17.09,63,153.01,164.44,3.64,23.38,208,0.0,3.50,4466,350.00,12.47,1.000,39.06,34.65,100.0,58,26.67,0
10.091,-6.25,0.00,-2.62,10.98,10.00,7.38,100.0,13.68,9.77,11.30,11.30,0.0,2.09,788.1,11.37,192,1.000,4.22,3.50,0.0,0.0,0.00,0.00,1.000,2213,2176,78.8,3,6.50,17.09,63,158.20,164.44,3.64,23.69,208,0.0,3.00,4471,350.00,11.97,1.000,39.06,34.47,100.0,58,26.67,0
10.098,-1.56,0.00,-2.12,11.34,10.00,8.53,100.0,13.60,10.06,11.30,11.26,0.0,2.16,788.1,11.33,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2146,2176,78.8,3,6.50,17.11,63,159.71,160.53,3.70,23.57,208,0.0,2.50,4422,350.00,11.63,1.000,35.16,34.45,100.0,59,27.06,0
10.123,0.78,0.00,-1.88,11.45,10.00,9.68,100.0,13.52,10.63,11.27,11.27,0.0,2.25,789.7,11.27,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2211,2176,78.8,3,5.00,19.27,63,161.57,163.78,3.68,23.68,208,0.0,1.00,4300,350.00,11.17,1.000,28.91,34.67,100.0,59,27.06,0
10.163,0.78,0.00,-1.88,10.96,10.00,10.81,100.0,13.52,11.14,11.25,11.25,0.0,2.29,789.7,11.27,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2120,2176,78.8,3,5.00,19.27,63,161.84,159.28,3.68,24.58,208,0.0,0.50,4238,350.00,10.56,1.000,28.91,34.67,100.0,59,27.06,0
10.186,-0.78,0.00,-2.25,10.76,10.00,10.47,100.0,13.44,11.35,11.26,11.26,0.0,2.22,789.7,11.27,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2207,2176,78.8,3,4.00,19.89,63,159.70,156.14,3.64,24.96,208,0.0,1.00,4293,350.00,10.42,1.000,33.59,34.67,100.0,59,27.45,0
10.212,-3.91,0.00,-2.50,10.63,10.00,9.39,100.0,13.60,11.40,11.27,11.27,0.0,2.15,789.7,11.27,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2141,2176,78.8,3,5.00,18.70,63,158.91,162.47,3.62,24.65,208,0.0,2.50,4414,350.00,10.28,1.000,33.59,34.67,100.0,60,27.45,0
10.234,-3.91,0.00,-2.50,10.90,10.00,6.97,100.0,13.60,11.44,11.27,11.27,0.0,2.15,789.7,11.27,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2177,2176,78.8,3,5.00,18.70,63,160.64,162.47,3.62,24.60,208,0.0,2.50,4473,350.00,9.99,1.000,33.59,34.45,100.0,60,27.45,0
10.260,-3.12,0.00,-2.12,11.30,10.00,7.01,100.0,13.68,11.43,11.24,11.24,0.0,2.17,789.7,11.30,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2263,2176,78.8,3,6.00,18.19,63,161.47,151.12,3.68,24.47,208,0.0,2.00,4471,350.00,9.95,1.000,33.59,34.41,100.0,60,27.84,0
10.296,0.78,0.00,-1.75,11.65,10.00,7.48,100.0,13.68,11.43,11.24,11.24,0.0,2.17,791.4,11.27,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2217,2176,78.8,3,6.00,17.97,63,160.32,159.28,3.66,24.79,208,0.0,2.00,4422,350.00,10.01,1.000,35.94,34.47,100.0,60,27.84,0
10.311,0.78,0.00,-1.75,11.61,10.00,8.48,100.0,13.68,11.37,11.26,11.26,0.0,2.19,791.4,11.27,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2157,2176,78.8,3,6.00,17.97,63,159.82,161.81,3.66,24.55,208,0.0,2.00,4381,350.00,10.16,1.000,35.94,34.60,100.0,60,27.84,0
10.337,1.56,0.00,-1.75,11.52,10.00,9.29,100.0,13.68,11.34,11.28,11.28,0.0,2.17,791.4,11.27,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2242,2176,78.8,3,5.50,18.63,63,158.81,161.16,3.58,24.16,208,0.0,2.00,4364,350.00,10.27,1.000,34.38,34.67,100.0,60,27.84,0
10.375,1.56,0.00,-1.75,11.34,10.00,9.00,100.0,13.68,11.34,11.28,11.28,0.0,2.17,791.4,11.30,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2248,2176,78.8,3,5.50,18.63,63,158.06,154.26,3.58,24.60,208,0.0,1.50,4371,350.00,10.27,1.000,34.38,34.67,100.0,60,27.84,0
10.407,0.00,0.00,-2.00,11.13,10.00,8.53,100.0,13.52,11.25,11.29,11.29,0.0,2.09,791.4,11.30,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2227,2176,78.8,3,5.00,18.69,63,156.05,154.26,3.60,24.10,208,0.0,2.50,4449,350.00,10.56,1.000,31.25,34.94,100.0,60,27.84,0
10.422,-1.56,0.00,-2.12,11.38,10.00,6.82,100.0,13.68,11.05,11.30,11.30,0.0,2.08,791.4,11.33,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2146,2176,78.8,3,6.00,18.10,63,156.05,152.38,3.62,24.00,208,0.0,3.00,4488,350.00,10.51,1.000,17.19,34.67,100.0,60,28.24,0
10.452,0.00,0.00,-1.88,11.52,10.00,6.45,100.0,13.92,10.95,11.28,11.28,0.0,2.07,793.1,11.30,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2136,2176,78.8,3,6.50,18.26,63,155.49,146.85,3.64,24.07,208,0.0,3.00,4509,350.00,10.57,1.000,35.16,34.63,100.0,61,28.24,0
10.472,0.00,0.00,-1.88,11.63,10.00,6.20,100.0,13.92,10.90,11.30,11.30,0.0,2.07,793.1,11.30,192,1.000,3.87,4.00,0.0,0.0,0.00,0.00,1.000,2241,2176,78.8,3,6.50,18.26,63,155.91,161.16,3.64,23.89,208,0.0,3.00,4501,350.00,10.61,1.000,35.16,34.61,100.0,61,28.24,0
10.497,2.34,0.00,-1.62,11.61,10.00,6.39,100.0,13.76,10.80,11.30,11.30,0.0,2.09,793.1,11.30,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2155,2176,78.8,3,6.00,18.24,63,156.87,156.77,3.66,23.83,208,0.0,3.00,4483,350.00,10.70,1.000,28.91,34.63,100.0,61,28.24,0
10.528,2.34,0.00,-1.62,11.52,10.00,7.24,100.0,13.76,10.68,11.30,11.30,0.0,2.09,793.1,11.30,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2068,2176,78.8,3,6.00,18.24,63,155.92,154.89,3.66,23.56,208,0.0,3.00,4468,350.00,11.00,1.000,28.91,34.73,100.0,61,28.24,0
10.543,1.56,0.00,-1.88,11.21,10.00,7.12,100.0,13.76,10.60,11.32,11.32,0.0,2.08,793.1,11.33,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2235,2176,78.8,3,6.50,18.10,63,155.54,156.77,3.56,23.89,208,0.0,3.00,4471,350.00,11.08,1.000,31.25,34.74,100.0,61,28.24,0
10.574,0.00,0.00,-2.00,11.17,10.00,6.91,100.0,13.52,10.54,11.30,11.30,0.0,2.07,793.1,11.30,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2176,2176,78.8,3,6.50,18.18,63,155.79,157.39,3.60,23.90,208,0.0,3.00,4507,350.00,11.11,1.000,33.59,34.71,100.0,62,28.24,0
10.592,0.00,0.00,-2.00,11.27,10.00,6.25,100.0,13.52,10.43,11.30,11.30,0.0,2.04,793.1,11.30,192,1.000,4.22,4.00,0.0,0.0,0.00,0.00,1.000,2121,2176,78.8,3,6.50,18.18,63,154.68,149.29,3.60,23.70,208,0.0,3.50,4531,350.00,11.05,1.000,33.59,34.62,100.0,62,28.24,0
10.618,0.00,0.00,-2.00,11.28,10.00,5.56,100.0,13.76,10.39,11.30,11.30,0.0,2.04,794.8,11.30,192,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2113,2176,78.8,3,7.00,18.41,63,155.25,154.89,3.64,23.77,208,0.0,3.50,4551,350.00,11.07,1.000,36.72,34.54,100.0,62,28.24,0
10.649,0.00,0.00,-2.00,11.32,10.00,5.13,100.0,13.76,10.36,11.28,11.28,0.0,2.06,794.8,11.30,192,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2294,2176,78.8,3,7.00,18.41,63,157.20,161.16,3.64,23.39,208,0.0,3.50,4555,350.00,11.06,1.000,36.72,34.48,100.0,62,28.24,0
10.676,0.00,0.00,-2.00,11.18,10.00,5.27,100.0,13.60,10.34,11.28,11.28,0.0,2.07,794.8,11.30,192,1.000,4.22,3.50,0.0,0.0,0.00,0.00,1.000,2133,2176,78.8,3,6.50,18.48,63,157.17,158.65,3.66,23.60,208,0.0,3.00,4553,350.00,11.03,1.000,36.72,34.47,100.0,62,28.24,0
10.701,-0.78,0.00,-2.00,11.10,10.00,5.60,100.0,13.60,10.32,11.30,11.30,0.0,2.06,794.8,11.30,192,1.000,3.87,4.00,0.0,0.0,0.00,0.00,1.000,2266,2176,78.8,3,6.50,19.38,63,156.43,154.26,3.62,22.92,208,0.0,3.50,4544,350.00,11.09,1.000,34.38,34.52,100.0,62,28.24,0
10.727,-1.56,0.00,-2.12,10.96,10.00,5.41,100.0,13.60,10.31,11.30,11.30,0.0,2.06,794.8,11.30,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2179,2176,78.8,3,6.50,18.44,63,156.59,154.89,3.66,22.92,208,0.0,3.50,4557,350.00,11.09,1.000,36.72,34.51,100.0,62,28.24,0
10.760,-1.56,0.00,-2.12,10.96,10.00,4.56,100.0,13.60,10.33,11.28,11.28,0.0,2.06,794.8,11.30,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2212,2176,78.8,3,6.50,18.44,63,156.45,150.51,3.66,22.92,208,0.0,3.50,4578,350.00,11.05,1.000,36.72,34.46,100.0,62,28.24,0
10.775,-2.34,0.00,-2.25,10.98,10.00,4.17,100.0,13.60,10.29,11.30,11.30,0.0,2.03,796.5,11.30,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2161,2176,78.8,3,6.50,18.60,63,154.81,150.51,3.58,23.19,208,0.0,3.50,4598,350.00,11.00,1.000,35.94,34.34,100.0,62,28.24,0
10.801,-2.34,0.00,-2.12,11.03,10.00,3.89,100.0,13.68,10.20,11.30,11.30,0.0,1.99,796.5,11.33,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2234,2176,78.8,3,6.50,18.67,63,154.34,159.90,3.62,23.48,208,0.0,3.50,4607,350.00,11.04,1.000,33.59,34.32,100.0,63,28.24,0
10.836,-2.34,0.00,-2.12,11.10,10.00,3.99,100.0,13.68,10.21,11.28,11.28,0.0,2.02,796.5,11.30,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2094,2176,78.8,3,6.50,18.67,63,155.52,159.28,3.62,23.50,208,0.0,3.50,4609,350.00,11.06,1.000,33.59,34.30,100.0,63,28.24,0
10.851,-2.34,0.00,-2.00,11.21,10.00,3.94,100.0,13.68,10.21,11.28,11.28,0.0,2.03,796.5,11.30,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2218,2176,78.8,3,6.50,18.66,63,156.88,159.28,3.64,22.81,208,0.0,3.50,4604,350.00,11.09,1.000,32.03,34.30,100.0,63,28.24,0
10.880,-2.34,0.00,-2.00,11.16,10.00,3.98,100.0,13.68,10.26,11.26,11.26,0.0,2.03,796.5,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2152,2176,78.8,3,6.50,18.66,63,157.64,162.47,3.64,23.35,208,0.0,3.50,4614,350.00,10.98,1.000,32.03,34.29,100.0,63,28.24,0
10.910,-1.56,0.00,-2.00,11.16,10.00,3.84,100.0,13.52,10.29,11.26,11.26,0.0,2.04,796.5,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2220,2176,78.8,3,6.50,18.73,63,158.20,156.14,3.66,22.96,208,0.0,3.50,4625,350.00,10.92,1.000,35.94,34.27,100.0,63,28.24,0
10.925,-2.34,0.00,-2.12,11.09,10.00,3.50,100.0,13.44,10.27,11.26,11.26,0.0,2.04,798.2,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2121,2176,78.8,3,6.50,18.79,63,158.36,156.14,3.62,23.43,208,0.0,3.50,4636,350.00,10.87,1.000,33.59,34.22,100.0,63,28.24,0
10.955,-2.34,0.00,-2.12,11.03,10.00,3.05,100.0,13.44,10.28,11.26,11.26,0.0,2.03,798.2,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2207,2176,78.8,3,6.50,18.79,63,158.71,163.13,3.62,23.79,208,0.0,3.50,4659,350.00,10.87,1.000,33.59,34.18,100.0,63,28.24,0
10.970,-3.12,0.00,-2.12,11.05,10.00,2.95,100.0,13.44,10.30,11.24,11.24,0.0,2.03,798.2,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2244,2176,78.8,3,6.50,18.90,63,158.66,159.28,3.64,23.72,208,0.0,3.50,4664,350.00,10.79,1.000,30.47,34.14,100.0,63,28.24,0
10.996,-3.12,0.00,-2.12,11.08,10.00,2.85,100.0,13.44,10.29,11.24,11.24,0.0,2.03,798.2,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2158,2176,78.8,3,6.50,18.90,63,158.58,159.28,3.64,22.97,208,0.0,3.50,4673,350.00,10.74,1.000,30.47,34.13,100.0,63,28.24,0
11.021,-3.12,0.00,-2.12,11.10,10.00,2.60,100.0,13.76,10.29,11.24,11.24,0.0,2.04,798.2,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2122,2176,78.8,3,6.50,18.94,63,160.11,161.16,3.66,23.56,208,0.0,3.50,4671,350.00,10.75,1.000,37.50,34.10,100.0,63,28.24,0
11.048,-3.12,0.00,-2.12,11.11,10.00,2.70,100.0,13.84,10.27,11.24,11.24,0.0,2.04,798.2,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2145,2176,78.8,3,6.50,18.97,63,160.24,163.78,3.64,22.82,208,0.0,3.50,4680,350.00,10.77,1.000,32.81,34.10,100.0,63,28.24,0
11.073,-3.12,0.00,-2.12,11.07,10.00,2.25,100.0,13.84,10.33,11.26,11.26,0.0,2.03,798.2,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2086,2176,78.8,3,6.50,18.97,63,159.55,160.53,3.64,22.95,208,0.0,3.50,4692,350.00,10.67,1.000,32.81,34.05,100.0,63,28.24,0
11.100,-3.91,0.00,-2.12,11.09,10.00,2.01,100.0,13.52,10.30,11.25,11.25,0.0,2.04,799.9,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2225,2176,78.8,3,6.50,19.04,63,160.50,163.78,3.62,23.52,208,0.0,3.50,4702,350.00,10.63,1.000,33.59,34.02,100.0,64,28.24,0
11.136,-3.12,0.00,-2.12,11.10,10.00,1.80,100.0,13.60,10.28,11.22,11.22,0.0,2.03,799.9,11.23,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2068,2176,78.8,3,6.50,19.11,63,160.21,163.78,3.66,23.66,208,0.0,3.50,4718,350.00,10.65,1.000,30.47,33.99,100.0,64,28.24,0
11.150,-3.12,0.00,-2.12,11.18,10.00,1.66,100.0,13.60,10.31,11.25,11.25,0.0,2.02,799.9,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2211,2176,78.8,3,6.50,19.11,63,159.72,160.53,3.66,23.06,208,0.0,3.50,4723,350.00,10.55,1.000,30.47,33.97,100.0,64,28.24,0
11.179,-3.12,0.00,-2.00,11.17,10.00,1.51,100.0,13.68,10.31,11.25,11.25,0.0,2.02,799.9,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2175,2176,78.8,3,6.50,19.15,63,159.67,161.81,3.62,23.66,208,0.0,3.50,4730,350.00,10.58,1.000,31.25,33.94,100.0,64,28.24,0
11.206,-3.12,0.00,-2.00,11.21,10.00,1.41,100.0,13.68,10.27,11.25,11.25,0.0,2.03,799.9,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2125,2176,78.8,3,6.50,19.15,63,160.76,164.44,3.62,23.68,208,0.0,3.50,4728,350.00,10.66,1.000,31.25,33.94,100.0,64,28.24,0
11.248,-3.91,0.00,-2.00,11.15,10.00,1.35,100.0,13.44,10.21,11.22,11.22,0.0,2.06,799.9,11.23,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2041,2176,78.8,3,6.50,19.17,63,163.25,166.41,3.68,23.14,208,0.0,3.50,4747,350.00,10.57,1.000,33.59,33.91,100.0,65,28.24,0
11.279,-3.91,0.00,-2.00,11.08,10.00,0.78,100.0,13.68,10.23,11.20,11.20,0.0,2.06,801.7,11.20,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2329,2176,78.8,3,6.50,20.26,63,163.34,165.75,3.68,22.86,208,0.0,3.50,4766,350.00,10.50,1.000,37.50,33.85,100.0,65,28.24,0
11.294,-4.69,0.00,-2.12,11.06,10.00,0.57,100.0,13.76,10.24,11.20,11.20,0.0,2.04,801.7,11.20,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2152,2176,78.8,3,6.50,19.36,63,163.54,163.13,3.66,23.45,208,0.0,3.50,4781,350.00,10.46,1.000,33.59,33.80,100.0,65,28.24,0
11.323,-4.69,0.00,-2.12,11.08,10.00,0.37,100.0,13.76,10.17,11.20,11.20,0.0,2.04,801.7,11.20,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2183,2176,78.8,3,6.50,19.36,63,163.11,161.81,3.66,22.64,208,0.0,3.50,4781,350.00,10.49,1.000,33.59,33.78,100.0,65,28.24,0
