Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS Exh Right (°),AVCS In Left (°),AVCS In Right (°),Accel Position (%),Baro Pressure (psi),Boost Extended (psi),CL Fuel Target (AFR),Calculated Load Ext (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),KS Noise Cyl 1 (raw),KS Noise Cyl 2 (raw),KS Noise Cyl 3 (raw),KS Noise Cyl 4 (raw),Limits Boost Table Base Rel SL Ext (psi),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Roughness Cyl 1 (count),Roughness Cyl 2 (count),Roughness Cyl 3 (count),Roughness Cyl 4 (count),Sns Only TGV R (raw),TGV Map Ratio (mult),Target Boost Final Rel Ext (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-18474][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: 2016 WRX 91 - 09.ptm - Realtime: 2016 WRX 91 - 09.ptm]"
89.887,-5.47,0.78,13.61,21,22,4,5,48.2,13.05,1.99,13.51,1.20,on,13.68,194,1.000,0.0,0.00,0.00,1987,1964,71.8,3,4.50,3.66,100,102,962,510,676,646,22.0,38.19,40.50,2.14,15.19,183,1906,146.29,0,0,0,0,7.61,1.000,20.97,49.2,12.16,0
89.917,-4.69,0.78,13.66,21,22,5,5,47.8,13.05,2.04,13.51,1.20,on,13.54,194,1.000,0.0,0.00,0.00,1928,1964,71.8,3,4.00,3.67,100,102,855,510,676,1041,22.0,38.35,39.73,2.14,15.15,183,1912,145.90,0,0,0,0,7.61,1.000,20.97,49.6,12.16,0
89.931,-4.69,0.78,13.62,21,22,5,5,47.8,13.05,2.05,13.64,1.20,on,13.54,194,1.000,0.0,0.00,0.00,1846,1964,71.8,3,4.00,3.67,100,102,855,510,557,1041,22.0,38.40,34.67,2.14,15.10,183,1921,146.09,0,0,0,0,7.61,1.000,20.97,49.6,12.16,0
89.956,-5.47,0.78,13.64,21,22,5,5,47.8,13.05,2.09,13.64,1.19,on,13.54,194,1.000,0.0,0.00,0.00,1896,1964,71.8,3,3.50,3.70,100,102,855,471,557,458,22.0,39.01,42.30,2.18,15.12,183,1937,145.90,0,0,0,0,7.61,1.000,20.97,49.6,12.16,0
89.990,-4.69,0.78,13.61,21,22,6,5,47.8,13.05,2.13,13.51,1.20,on,13.68,194,1.000,0.0,0.00,0.00,1942,1964,71.8,3,4.00,3.72,100,102,452,471,574,458,22.0,38.98,40.50,2.08,15.29,183,1940,146.09,0,0,0,0,7.61,1.000,20.97,49.6,12.16,0
90.016,-4.69,0.78,13.62,21,22,6,5,47.8,13.05,2.17,13.51,1.22,on,13.54,194,1.000,0.0,0.00,0.00,1887,1964,71.8,3,4.00,3.72,100,102,452,650,574,458,22.0,39.40,36.95,2.08,15.33,183,1942,146.09,0,0,0,0,7.61,1.000,20.97,49.6,12.16,0
90.045,-4.69,0.78,13.59,21,22,6,5,47.8,13.05,2.22,13.51,1.22,on,13.54,194,1.000,0.0,0.00,0.00,1918,1964,71.8,3,4.00,3.73,100,102,421,650,574,404,22.0,39.17,42.82,2.24,15.35,183,1934,145.90,0,0,0,0,7.61,1.000,20.97,49.6,12.16,0
90.075,-4.69,0.78,13.60,21,22,6,5,47.8,13.05,2.26,13.51,1.21,on,13.54,194,1.000,0.0,0.00,0.00,2041,1964,71.8,3,3.50,3.72,100,102,421,713,622,404,22.0,39.32,42.30,2.14,15.31,183,1943,146.09,0,0,0,0,7.61,1.000,20.97,50.0,12.16,0
90.090,-4.69,0.78,13.63,21,22,6,5,47.8,13.05,2.31,13.50,1.21,on,13.54,194,1.000,0.0,0.00,0.00,1978,1964,71.8,3,3.50,3.72,100,102,927,713,622,955,22.0,39.61,43.59,2.14,15.33,183,1957,146.09,0,0,0,0,7.61,1.000,20.97,50.0,12.16,0
90.117,-3.91,0.78,13.62,21,22,7,5,47.8,13.05,2.35,13.50,1.22,on,13.54,194,1.000,0.0,0.00,0.00,2033,1964,71.8,3,4.00,3.76,100,102,927,557,1209,955,22.0,40.35,43.59,2.18,15.39,183,1974,146.09,0,0,0,0,7.61,1.000,20.97,49.6,12.16,0
90.147,-3.91,0.78,13.63,21,22,7,5,47.8,13.05,2.39,13.50,1.23,on,13.54,194,1.000,0.0,0.00,0.00,1958,1964,71.8,3,3.50,4.22,100,102,927,557,1209,811,22.0,40.45,39.47,2.28,15.45,183,1971,146.09,0,0,0,0,7.60,1.000,20.97,49.2,12.16,0
90.177,-3.91,0.78,13.59,21,22,7,5,47.8,13.05,2.43,13.50,1.25,on,13.54,194,1.000,0.0,0.00,0.00,1952,1964,71.8,3,3.50,4.22,100,102,590,557,597,811,22.0,40.84,41.27,2.28,15.63,183,1967,145.90,0,0,0,0,7.60,1.000,20.97,49.2,12.16,0
90.207,-3.91,0.78,13.61,22,23,7,5,47.8,13.05,2.49,13.50,1.24,on,13.54,194,1.000,0.0,0.00,0.00,2033,1964,71.8,3,3.00,4.20,100,102,590,680,597,474,22.0,40.37,39.99,2.12,15.66,183,1964,146.09,0,0,0,0,7.60,1.000,20.97,49.6,12.16,0
90.231,-3.91,0.78,13.58,22,23,7,5,47.8,13.05,2.53,13.50,1.24,on,13.54,194,1.000,0.0,0.00,0.00,1995,1964,71.8,3,3.50,4.19,100,102,702,680,962,474,22.0,40.91,44.36,2.24,15.70,183,1976,145.90,0,0,0,0,7.60,1.000,20.97,49.6,12.16,0
90.256,-3.91,0.78,13.54,22,23,7,5,47.8,13.05,2.53,13.37,1.24,on,13.54,194,1.000,0.0,0.00,0.00,1923,1964,71.8,3,3.50,4.19,100,102,702,569,962,474,22.0,41.25,38.10,2.24,15.72,183,1996,145.90,0,0,0,0,7.60,1.000,20.97,49.6,12.16,0
90.287,-3.12,0.78,13.47,22,22,7,5,47.8,13.05,2.57,13.37,1.24,on,13.39,194,1.000,0.0,0.00,0.00,1927,1964,71.8,3,3.00,3.83,100,102,871,569,962,738,22.0,41.58,45.14,2.20,15.73,183,2001,146.09,0,0,0,0,7.60,1.000,20.97,48.8,12.16,0
90.318,-3.12,0.78,13.46,22,22,7,6,47.8,13.05,2.61,13.36,1.24,on,13.39,194,1.000,0.0,0.00,0.00,2000,1964,71.8,3,3.00,3.86,100,102,871,694,772,738,22.0,41.52,39.73,2.14,15.77,183,2011,145.90,0,0,0,0,7.60,1.000,20.97,49.2,12.16,0
90.349,-3.12,0.78,13.47,22,22,7,6,47.8,13.05,2.65,13.36,1.25,on,13.39,194,1.000,0.0,0.00,0.00,1983,1964,71.8,3,3.00,3.86,100,102,662,694,772,874,22.0,41.71,44.11,2.14,15.82,183,2004,145.70,0,0,0,0,7.60,1.000,20.97,49.2,12.16,0
90.373,-3.12,0.78,13.46,22,23,7,6,47.8,13.05,2.71,13.37,1.24,on,13.39,194,1.000,0.0,0.00,0.00,1956,1964,71.8,3,3.50,3.85,100,102,662,702,653,874,22.0,41.63,41.27,2.26,15.91,183,1998,145.70,0,0,0,0,7.60,1.000,20.97,48.8,12.16,0
90.414,-3.12,0.78,13.43,22,23,7,6,47.8,13.05,2.76,13.37,1.24,on,13.39,194,1.000,0.0,0.00,0.00,1984,1964,71.8,3,3.00,4.26,100,102,570,702,653,591,22.0,41.44,38.78,2.24,15.94,183,1999,145.70,0,0,0,0,7.60,1.000,20.97,48.8,12.16,0
90.443,-3.91,0.78,13.43,22,23,7,6,47.8,13.05,2.80,13.36,1.25,on,13.39,194,1.000,0.0,0.00,0.00,1910,1964,71.8,3,3.00,4.30,100,102,570,767,838,591,22.0,42.48,40.24,2.20,15.97,183,2034,145.90,0,0,0,0,7.60,1.000,20.97,49.2,12.16,0
90.470,-3.12,0.78,13.37,22,23,7,6,47.8,13.05,2.82,13.36,1.26,on,13.39,194,1.000,0.0,0.00,0.00,1956,1964,71.8,3,3.00,4.35,100,102,750,767,838,580,22.0,42.94,41.27,2.30,16.01,183,2045,145.90,0,0,0,0,7.60,1.000,20.97,49.6,12.16,0
90.486,-3.12,0.78,13.38,22,23,7,6,47.8,13.05,2.87,13.36,1.25,on,13.39,194,1.000,0.0,0.00,0.00,1909,1964,71.8,3,3.00,4.35,100,102,750,392,1158,580,22.0,42.61,40.76,2.30,16.07,183,2049,145.70,0,0,0,0,7.60,1.000,20.97,49.6,12.16,0
90.523,-3.12,0.78,13.47,22,23,7,7,47.8,13.05,2.96,13.36,1.26,on,13.39,194,1.000,0.0,0.00,0.00,1988,1964,71.8,3,3.50,4.36,100,102,808,392,631,612,22.0,42.88,44.36,2.28,16.03,183,2041,145.11,0,0,0,0,7.60,1.000,20.97,49.6,12.16,0
90.568,-2.34,0.78,13.48,22,23,7,7,47.8,13.05,3.01,13.36,1.28,on,13.39,194,1.000,0.0,0.00,0.00,1960,1964,71.8,3,3.00,4.35,100,102,808,612,631,523,22.0,43.60,45.65,2.20,16.10,183,2038,144.93,0,0,0,0,7.60,1.000,20.97,49.2,12.16,0
90.593,-1.56,0.78,13.45,23,23,7,7,47.5,13.05,3.05,13.23,1.26,on,13.25,194,1.000,0.0,0.00,0.00,2036,2030,78.8,3,3.00,4.35,100,102,651,612,829,523,22.0,43.54,46.68,2.26,16.13,183,2046,144.93,0,0,0,0,7.60,1.000,20.97,49.2,12.16,0
90.607,-1.56,0.78,13.54,23,23,7,7,47.8,13.05,3.09,13.21,1.28,on,13.39,194,1.000,0.0,0.00,0.00,1959,2030,78.8,3,3.00,4.35,100,102,651,963,829,495,22.0,44.59,47.20,2.26,16.38,183,2060,145.32,0,0,0,0,7.60,1.000,20.97,49.2,12.16,0
90.643,-1.56,0.78,13.54,23,23,7,8,47.8,13.05,3.12,13.21,1.30,on,13.25,194,1.000,0.0,0.00,0.00,2051,2030,78.8,3,3.00,4.40,100,102,1201,963,829,495,22.0,45.01,42.30,2.36,16.30,183,2079,145.32,0,0,0,0,7.60,1.000,20.97,49.6,12.16,0
90.667,-1.56,0.78,13.43,23,23,7,8,47.8,13.05,3.17,13.21,1.30,on,13.25,194,1.000,0.0,0.00,0.00,2053,2030,78.8,3,2.50,4.45,100,102,1201,744,760,495,22.0,45.22,48.79,2.30,16.39,183,2085,145.50,0,0,0,0,7.60,1.000,20.97,50.0,12.16,0
90.697,-1.56,0.78,13.48,23,23,7,8,47.8,13.05,3.21,13.21,1.32,on,13.25,194,1.000,0.0,0.00,0.00,2008,2030,78.8,3,2.50,4.45,100,102,582,744,760,1022,22.0,45.65,49.86,2.30,16.38,183,2080,145.50,0,0,0,0,7.60,1.000,20.97,50.0,12.16,0
90.728,-1.56,0.78,13.38,23,23,8,8,47.8,13.05,3.24,13.21,1.30,on,13.25,194,1.000,0.0,0.00,0.00,2091,2030,78.8,3,2.50,4.44,100,102,582,488,632,1022,22.0,45.36,50.94,2.28,16.28,183,2075,145.50,0,0,0,0,7.60,1.000,20.97,50.0,12.16,0
90.759,-1.56,0.78,13.30,23,23,8,9,47.8,13.05,3.30,13.21,1.32,on,13.25,194,1.000,0.0,0.00,0.00,2011,2030,78.8,3,2.50,4.42,100,102,758,488,632,766,22.0,45.91,50.22,2.28,16.46,183,2077,145.32,0,0,0,0,7.60,1.000,20.97,50.0,12.16,0
90.773,-0.78,0.78,13.20,23,23,8,9,47.8,13.05,3.35,13.08,1.32,on,13.11,194,1.000,0.0,0.00,0.00,2035,2030,78.8,3,2.00,4.91,100,102,758,1030,698,766,22.0,46.15,50.58,2.38,16.53,183,2094,145.32,0,0,0,0,7.60,1.000,20.97,50.0,12.16,0
90.805,-0.78,0.78,13.21,23,23,8,9,47.8,13.05,3.40,13.20,1.34,on,13.20,194,1.000,0.0,0.00,0.00,1969,2030,78.8,3,2.00,4.91,100,102,862,1030,698,429,22.0,47.31,53.09,2.38,16.45,183,2110,145.32,0,0,0,0,7.60,1.000,20.97,50.0,12.16,0
90.834,-1.56,0.78,13.23,23,23,8,9,47.8,13.05,3.46,13.07,1.33,on,13.11,194,1.000,0.0,0.00,0.00,2068,2030,78.8,3,2.00,4.97,100,102,862,447,407,429,22.0,47.16,51.66,2.40,16.51,183,2118,145.32,0,0,0,0,7.60,1.000,20.97,50.4,12.16,0
90.864,-1.56,0.78,13.23,23,23,8,9,47.8,13.05,3.48,12.93,1.36,on,13.11,194,1.000,0.0,0.00,0.00,1991,2030,78.8,3,2.00,4.97,100,102,862,447,407,1109,22.0,48.07,47.45,2.40,16.63,183,2113,145.32,0,0,0,0,7.60,1.000,20.97,50.4,12.16,0
90.879,-0.78,0.78,13.19,23,23,9,9,47.8,13.05,3.54,13.07,1.37,on,13.11,194,1.000,0.0,0.00,0.00,2057,2030,78.8,3,1.50,4.96,100,102,767,503,1070,1109,22.0,48.58,51.66,2.38,16.74,183,2113,145.32,0,0,0,0,7.60,1.000,20.97,50.0,12.16,0
90.908,-0.78,0.78,13.17,23,23,9,9,47.8,13.05,3.59,12.93,1.37,on,12.98,194,1.000,0.0,0.00,0.00,1985,2030,78.8,3,1.00,4.96,100,102,767,503,1070,602,22.0,48.11,45.39,2.34,16.63,183,2114,145.32,0,0,0,0,7.60,1.000,20.97,50.4,12.16,0
90.938,0.00,0.78,13.09,23,23,9,10,47.8,13.05,3.66,12.93,1.37,on,12.98,194,1.000,0.0,0.00,0.00,2021,2030,78.8,3,1.00,5.00,100,102,862,503,570,602,22.0,49.32,46.94,2.32,16.97,183,2129,145.32,0,0,0,0,7.60,1.000,20.97,50.4,12.16,0
90.968,0.00,0.78,13.10,23,23,9,10,47.8,13.05,3.71,12.93,1.38,on,12.98,194,1.000,0.0,0.00,0.00,2092,2030,78.8,3,1.00,5.00,100,102,862,1147,570,469,22.0,49.37,55.96,2.32,16.75,183,2141,145.50,0,0,0,0,7.60,1.000,20.97,50.4,12.16,0
90.999,0.00,0.78,12.97,23,23,10,10,47.8,13.05,3.74,12.92,1.39,on,12.98,194,1.000,0.0,0.00,0.00,2045,2030,78.8,3,1.00,5.49,100,102,777,1147,921,469,22.0,50.20,55.60,2.40,16.83,184,2153,145.50,0,0,0,0,7.60,1.000,20.97,50.4,12.16,0
91.034,-0.78,0.78,12.92,24,23,11,10,47.8,13.05,3.79,12.92,1.42,on,12.93,194,1.000,0.0,0.00,0.00,2026,2030,78.8,3,0.50,5.06,100,102,777,813,921,719,22.0,51.42,57.03,2.46,16.95,184,2157,145.50,0,0,0,0,7.60,1.000,20.97,50.4,12.55,0
91.063,-0.78,0.78,12.95,24,23,11,10,47.8,13.05,3.85,12.78,1.43,on,12.80,194,1.000,0.0,0.00,0.00,2073,2030,78.8,3,0.50,5.06,100,102,1077,957,1098,719,22.0,51.27,54.52,2.46,16.95,184,2149,145.32,0,0,0,0,7.60,1.000,20.97,50.4,12.55,0
91.088,0.00,0.78,12.91,24,23,12,11,47.8,13.05,3.93,12.78,1.43,on,12.80,194,1.000,0.0,0.00,0.00,2048,2030,78.8,3,-0.50,5.50,100,102,1167,957,1098,674,22.0,52.19,51.66,2.46,17.10,184,2151,145.32,0,0,0,0,7.60,1.000,20.97,50.4,12.16,0
91.117,0.00,0.78,12.83,24,23,12,11,47.8,13.05,4.01,12.65,1.44,on,12.67,194,1.000,0.0,0.00,0.00,1951,2030,78.8,3,0.00,5.53,100,102,1167,444,857,674,22.0,52.39,53.45,2.46,17.13,184,2177,145.50,0,0,0,0,7.60,1.000,20.97,50.4,12.16,0
91.147,0.78,0.78,12.77,24,23,13,12,47.8,13.05,4.09,12.65,1.46,on,12.67,194,1.000,0.0,0.00,0.00,2037,2030,78.8,3,0.00,5.60,100,102,707,444,857,1301,22.0,53.69,49.15,2.44,17.33,184,2196,145.32,0,0,0,0,7.59,1.000,20.97,50.4,12.55,0
91.177,0.78,0.78,12.74,24,23,13,12,47.8,13.05,4.11,12.63,1.45,on,12.67,194,1.000,0.0,0.00,0.00,2071,2030,78.8,3,0.00,5.60,100,102,707,964,982,1301,22.0,53.57,60.26,2.44,17.20,184,2200,145.32,0,0,0,0,7.59,1.000,20.97,50.4,12.55,0
91.209,0.00,0.78,12.65,24,23,14,12,47.8,13.05,4.19,12.51,1.48,on,12.54,194,1.000,0.0,0.00,0.00,2135,2030,78.8,3,-0.50,5.63,100,102,882,964,982,636,22.0,53.96,59.54,2.48,17.34,184,2194,145.11,0,0,0,0,7.59,1.000,20.97,50.4,12.55,0
91.238,0.00,0.78,12.63,24,23,15,13,47.5,13.05,4.28,12.51,1.50,on,12.67,194,1.000,0.0,0.00,0.00,2032,2030,78.8,3,-0.50,5.59,100,102,882,766,630,596,22.0,54.84,54.16,2.44,17.56,184,2185,144.93,0,0,0,0,7.59,1.000,20.97,50.4,12.55,0
91.255,0.00,0.78,12.47,24,23,15,13,47.8,13.05,4.34,12.51,1.50,on,12.54,194,1.000,0.0,0.00,0.00,2032,2030,78.8,3,-0.50,5.59,100,102,1287,766,630,596,22.0,54.65,57.75,2.44,17.44,184,2187,145.11,0,0,0,0,7.59,1.000,20.97,50.4,12.55,0
91.283,0.00,0.78,12.46,24,23,16,14,47.8,13.05,4.38,12.51,1.51,on,12.54,194,1.000,0.0,0.00,0.00,2014,2030,78.8,3,-0.50,6.07,100,102,1287,1125,1144,596,22.0,55.46,60.98,2.42,17.45,184,2197,145.32,0,0,0,0,7.59,1.000,20.97,50.4,12.55,0
91.313,0.00,0.78,12.49,25,23,17,15,47.8,13.05,4.45,12.50,1.52,on,12.50,194,1.000,0.0,0.00,0.00,1972,2030,78.8,3,-0.50,6.14,100,102,591,1125,1144,925,22.0,56.48,57.03,2.42,17.78,184,2214,145.70,0,0,0,0,7.59,1.000,20.97,50.8,12.55,0
91.344,0.00,0.78,12.34,25,23,17,15,47.8,13.05,4.55,12.36,1.54,on,12.38,194,1.000,0.0,0.00,0.00,2072,2030,78.8,3,-0.50,6.14,100,102,591,833,857,925,22.0,57.60,60.98,2.42,17.88,184,2239,145.32,0,0,0,0,7.59,1.000,20.97,50.8,12.55,0
91.368,0.78,0.78,12.43,25,23,17,16,47.8,13.05,4.64,12.36,1.55,on,12.38,194,1.000,0.0,0.00,0.00,2045,2030,78.8,3,-1.00,6.21,100,102,998,833,672,751,22.0,58.19,59.54,2.42,17.72,184,2238,145.11,0,0,0,0,7.59,1.000,20.97,50.4,12.55,0
91.406,0.78,0.78,12.32,25,23,18,17,47.5,13.05,4.71,12.22,1.55,on,12.26,194,1.000,0.0,0.00,0.00,2161,2084,78.8,3,-0.50,6.20,100,102,998,957,672,595,22.0,57.88,65.28,2.48,17.87,184,2234,144.74,0,0,0,0,7.59,1.000,20.97,50.4,12.55,0
91.436,0.78,0.78,12.14,25,24,19,17,47.5,13.05,4.78,12.22,1.59,on,12.26,194,1.000,0.0,0.00,0.00,1984,2084,78.8,3,-0.50,6.68,100,102,868,957,1014,595,22.0,59.39,63.49,2.50,17.93,184,2239,144.93,0,0,0,0,7.59,1.000,20.97,50.4,12.55,0
91.468,0.78,0.78,12.11,25,24,19,17,47.5,13.05,4.88,12.22,1.61,on,12.26,194,1.000,0.0,0.00,0.00,2012,2084,78.8,3,-0.50,6.68,100,102,868,768,1014,761,22.0,60.64,61.69,2.50,18.16,184,2249,144.74,0,0,0,0,7.59,1.000,20.97,50.4,12.55,0
91.499,0.00,0.78,12.05,26,24,19,18,47.5,13.05,4.99,12.15,1.61,on,12.18,194,1.000,0.0,0.00,0.00,2141,2084,78.8,3,-0.50,6.72,100,100,869,898,916,761,22.0,61.78,64.92,2.52,18.11,184,2269,144.74,0,0,0,0,7.59,1.000,20.97,50.4,12.55,0
91.524,0.00,0.00,11.83,26,24,20,19,47.5,13.05,5.03,12.15,1.64,on,12.18,194,1.000,0.0,0.00,0.00,2200,2084,78.8,3,-1.00,6.80,100,100,999,898,916,600,22.0,62.75,69.58,2.54,18.15,184,2283,144.74,0,0,0,0,7.59,1.000,20.97,50.0,12.55,0
91.558,-0.78,0.00,11.99,26,24,20,20,47.5,13.05,5.11,12.09,1.67,on,12.10,194,1.000,0.0,0.00,0.00,2132,2084,78.8,3,-1.50,6.82,100,100,999,531,1075,860,22.0,63.22,64.92,2.56,18.26,184,2277,144.74,0,0,0,0,7.59,1.000,20.97,49.6,12.55,0
91.598,-0.78,0.00,11.75,26,25,21,21,47.8,13.05,5.23,12.03,1.68,on,12.10,194,1.000,0.0,0.00,0.00,2059,2084,78.8,3,-1.00,7.28,100,100,1161,531,1124,860,22.0,63.47,63.13,2.54,18.38,184,2277,145.32,0,0,0,0,7.59,1.000,20.97,50.0,12.55,0
91.613,-2.34,0.00,11.74,27,25,21,22,47.8,13.05,5.34,12.09,1.70,on,12.10,194,1.000,0.0,0.00,0.00,2011,2084,78.8,3,-1.00,6.81,100,100,516,1144,1124,431,22.0,64.92,64.92,2.56,18.64,184,2281,145.31,0,0,0,0,7.59,1.000,20.97,49.6,12.55,0
91.657,-2.34,0.00,11.63,27,25,21,22,47.8,13.05,5.45,12.02,1.69,on,12.02,194,1.000,0.0,0.00,0.00,1986,2084,78.8,3,-1.00,6.81,100,100,516,907,824,431,22.0,65.22,67.07,2.56,18.55,184,2321,145.11,0,0,0,0,7.59,1.000,20.97,49.6,12.55,0
91.682,-2.34,0.00,11.63,27,25,22,23,47.5,13.05,5.46,12.02,1.70,on,12.02,194,1.000,0.0,0.00,0.00,2165,2084,78.8,3,-2.00,6.93,100,100,1368,907,824,1016,22.0,66.22,71.73,2.56,18.55,184,2325,144.91,0,0,0,0,7.59,1.000,20.97,48.8,12.55,0
91.711,-3.12,0.00,11.65,28,26,22,23,47.8,13.05,5.54,12.02,1.72,on,12.02,194,1.000,0.0,0.00,0.00,2091,2084,78.8,3,-2.00,6.95,100,100,1368,704,794,1016,22.0,66.74,70.30,2.60,18.88,184,2329,145.11,0,0,0,0,7.59,1.000,20.97,48.4,12.55,0
91.730,-3.12,0.00,11.62,28,26,22,23,47.5,13.05,5.58,11.96,1.73,on,11.98,194,1.000,0.0,0.00,0.00,2099,2084,78.8,3,-2.00,6.95,100,100,1251,704,794,526,22.0,66.69,69.22,2.60,18.74,184,2316,144.73,0,0,0,0,7.59,1.000,20.97,48.4,12.55,0
91.753,-3.12,0.00,11.69,28,26,23,24,47.5,13.05,5.67,11.96,1.75,on,11.98,194,1.000,0.0,0.00,0.00,1976,2084,78.8,3,-1.50,7.42,100,100,1251,985,1137,526,22.0,67.66,71.01,2.66,18.79,184,2325,144.91,0,0,0,0,7.59,1.000,20.97,48.8,12.55,0
91.781,-2.34,0.00,11.60,29,27,24,25,47.5,13.05,5.74,11.96,1.74,on,11.98,194,1.000,0.0,0.00,0.00,2152,2084,78.8,3,-1.50,7.45,100,100,981,985,1137,1064,22.0,67.89,72.09,2.66,18.85,184,2327,144.73,0,0,0,0,7.59,1.000,20.97,48.4,12.55,0
91.813,-2.34,0.00,11.66,29,27,24,25,47.5,13.05,5.79,11.96,1.75,on,11.98,194,1.000,0.0,0.00,0.00,1981,2084,78.8,3,-1.50,7.45,100,100,981,750,1121,1064,22.0,68.17,67.43,2.66,18.90,184,2344,144.73,0,0,0,0,7.59,1.000,20.97,48.4,12.55,0
91.844,-3.12,0.00,11.55,30,28,25,26,47.5,13.05,5.85,11.94,1.76,on,11.98,194,1.000,0.0,0.00,0.00,2088,2084,78.8,3,-1.50,7.54,100,100,1245,750,1121,799,22.0,69.46,71.73,2.70,19.00,184,2367,144.91,0,0,0,0,7.59,1.000,20.97,47.6,12.55,0
91.875,-3.12,0.00,11.74,30,28,26,26,47.5,13.05,5.88,11.88,1.76,on,11.91,194,1.000,0.0,0.00,0.00,2022,2084,78.8,3,-2.50,7.59,100,100,1245,850,1156,781,22.0,69.28,69.94,2.68,18.93,184,2372,144.91,0,0,0,0,7.59,1.000,20.97,46.9,12.55,0
91.889,-3.12,0.00,11.65,30,28,26,26,47.8,13.05,5.98,11.88,1.80,on,11.91,194,1.000,0.0,0.00,0.00,2056,2084,78.8,3,-2.50,7.59,100,100,801,850,536,781,22.0,71.04,75.68,2.68,19.09,184,2363,145.11,0,0,0,0,7.59,1.000,20.97,46.9,12.55,0
91.917,-2.34,0.00,11.67,30,28,26,27,47.5,13.05,6.04,11.88,1.77,on,11.91,194,1.000,0.0,0.00,0.00,2046,2084,78.8,3,-2.50,7.56,100,100,801,830,536,662,22.0,70.24,76.04,2.68,19.16,184,2366,144.91,0,0,0,0,7.59,1.000,20.97,47.2,12.55,0
92.233,-2.34,0.00,11.69,30,29,27,27,47.5,13.05,6.12,11.83,1.82,on,11.91,194,1.000,0.0,0.00,0.00,2090,2084,78.8,3,-2.00,7.60,100,100,1447,830,844,662,22.0,72.10,72.81,2.66,19.24,184,2380,144.91,0,0,0,0,7.59,1.000,20.97,46.9,12.55,0
92.236,-2.34,0.00,11.72,30,29,27,27,47.8,13.05,6.22,11.83,1.80,on,11.83,194,1.000,0.0,0.00,0.00,2020,2084,78.8,3,-2.00,7.60,100,100,1264,939,844,636,22.0,71.83,71.37,2.66,19.26,184,2393,145.11,0,0,0,0,7.59,1.000,20.97,46.9,12.55,0
92.240,-3.12,0.00,11.67,30,30,27,27,47.8,13.05,6.25,11.81,1.81,on,11.83,194,1.000,0.0,0.00,0.00,2140,2137,78.8,3,-2.00,8.17,100,100,1264,939,1039,636,22.0,72.68,76.40,2.62,19.32,184,2406,145.31,0,0,0,0,7.59,1.000,20.97,46.1,12.55,0
92.245,-3.91,0.00,11.59,31,30,27,27,47.8,13.05,6.35,11.81,1.82,on,11.83,194,1.000,0.0,0.00,0.00,2283,2137,78.8,3,-2.00,8.22,100,100,1091,799,1039,731,22.0,73.04,76.76,2.68,19.65,184,2409,145.49,0,0,0,0,7.59,1.000,20.97,46.1,12.94,0
92.248,-3.91,0.00,11.58,31,30,27,27,47.8,13.05,6.39,11.81,1.82,on,11.83,194,1.000,0.0,0.00,0.00,2162,2137,78.8,3,-2.00,8.22,100,100,1091,852,757,731,22.0,73.37,79.28,2.68,19.48,184,2411,145.89,0,0,0,0,7.59,1.000,20.97,46.1,12.94,0
92.261,-3.91,0.00,11.60,31,30,27,28,47.8,13.05,6.50,11.81,1.84,on,11.83,194,1.000,0.0,0.00,0.00,2253,2137,78.8,3,-3.00,8.23,100,100,1151,852,757,1042,22.0,74.07,77.12,2.76,19.85,184,2417,146.07,0,0,0,0,7.59,1.000,20.97,46.5,12.94,0
92.276,-3.91,0.00,11.54,31,31,27,28,48.2,13.05,6.56,11.75,1.84,on,11.83,194,1.000,0.0,0.00,0.00,2041,2137,78.8,3,-3.00,8.26,100,100,1151,1246,812,1042,22.0,74.63,79.28,2.74,19.65,184,2422,146.28,0,0,0,0,7.59,1.000,20.97,46.9,12.94,0
92.284,-3.91,0.00,11.54,31,31,27,28,48.6,13.05,6.69,11.75,1.86,on,11.76,194,1.000,0.0,0.00,0.00,2126,2137,78.8,3,-3.00,8.26,100,100,1347,1246,812,593,22.0,75.56,81.80,2.74,20.04,184,2441,147.84,0,0,0,0,7.59,1.000,20.97,46.9,12.94,0
92.288,-3.12,0.00,11.64,31,31,27,27,49.4,13.05,6.72,11.75,1.86,on,11.76,194,1.000,0.0,0.00,0.00,2098,2137,78.8,3,-2.50,8.33,100,100,1347,529,1279,881,22.0,75.70,72.45,2.72,19.78,184,2452,149.98,0,0,0,0,7.59,1.000,20.97,48.4,12.94,0
