Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS Exh Right (°),AVCS In Left (°),AVCS In Right (°),Accel Position (%),Baro Pressure (psi),Boost Extended (psi),CL Fuel Target (AFR),Calculated Load Ext (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),KS Noise Cyl 1 (raw),KS Noise Cyl 2 (raw),KS Noise Cyl 3 (raw),KS Noise Cyl 4 (raw),Limits Boost Table Base Rel SL Ext (psi),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Roughness Cyl 1 (count),Roughness Cyl 2 (count),Roughness Cyl 3 (count),Roughness Cyl 4 (count),Sns Only TGV R (raw),TGV Map Ratio (mult),Target Boost Final Rel Ext (psi),Throttle Pos (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.2-17441][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: 2016 WRX 91 - 03.ptm - Realtime: 2016 WRX 91 - 03.ptm]
2.132,2.34,0.00,11.59,29,29,24,24,100.0,13.20,5.90,11.94,1.75,on,11.95,194,1.000,0.0,0.00,0.00,1994,2097,78.8,3,-2.50,8.09,106,102,497,824,1779,778,22.0,68.45,79.58,2.68,19.14,200,2370,350.00,0,0,0,0,7.65,1.000,21.10,100.0,48.24,0
2.168,2.34,0.00,11.67,29,29,24,24,100.0,13.20,6.00,11.94,1.75,on,11.95,194,1.000,0.0,0.00,0.00,1986,2097,78.8,3,-2.50,8.09,106,102,2130,824,1025,1185,22.0,69.44,63.99,2.68,19.28,200,2382,350.00,0,0,0,0,7.64,1.000,21.10,100.0,48.24,0
2.183,1.56,0.00,11.67,29,29,25,26,100.0,13.20,6.15,11.88,1.78,on,11.91,194,1.000,0.0,0.00,0.00,2108,2097,78.8,3,-2.50,8.13,106,102,2130,1212,1025,497,22.0,70.92,74.04,2.80,19.38,200,2385,350.00,0,0,0,0,7.63,1.000,21.10,100.0,48.24,0
2.218,2.34,0.00,11.62,29,29,27,28,100.0,13.20,6.29,11.88,1.80,on,11.91,194,1.000,0.0,0.00,0.00,2031,2097,78.8,3,-3.00,8.12,104,102,643,898,478,497,22.0,70.98,70.62,2.86,19.48,200,2385,350.00,0,0,0,0,7.62,1.000,21.10,100.0,48.24,0
2.259,2.34,0.00,11.52,29,29,29,29,100.0,13.20,6.39,11.81,1.81,on,11.91,194,1.000,0.0,0.00,0.00,2063,2097,78.8,3,-3.00,8.18,104,102,746,898,478,644,22.0,73.28,78.04,2.80,19.68,200,2401,350.00,0,0,0,0,7.62,1.000,21.10,100.0,48.24,0
2.283,2.34,0.00,11.58,29,29,29,29,100.0,13.20,6.51,11.81,1.84,on,11.83,194,1.000,0.0,0.00,0.00,1966,2097,78.8,3,-3.00,8.18,104,102,746,772,1002,644,22.0,74.10,84.83,2.80,20.16,200,2419,350.00,0,0,0,0,7.61,1.000,21.10,100.0,48.24,0
2.315,2.34,0.78,11.56,30,30,30,30,100.0,13.20,6.60,11.81,1.85,on,11.83,194,1.000,0.0,0.00,0.00,2007,2097,78.8,3,-3.50,8.26,104,102,1267,772,874,725,22.0,75.44,72.49,2.70,19.87,200,2422,350.00,0,0,0,0,7.61,1.000,21.10,100.0,48.24,0
2.338,1.56,1.56,11.65,30,30,31,31,100.0,13.20,6.78,11.75,1.88,on,11.76,194,1.000,0.0,0.00,0.00,1936,2097,78.8,3,-3.50,8.81,104,102,1267,1518,874,725,22.0,77.13,78.43,2.74,20.40,200,2432,350.00,0,0,0,0,7.61,1.000,21.10,100.0,48.63,0
2.362,1.56,1.56,11.56,30,30,31,31,100.0,13.20,6.84,11.73,1.88,on,11.76,194,1.000,0.0,0.00,0.00,2129,2097,78.8,3,-3.50,8.81,104,102,978,1518,874,841,22.0,77.17,87.42,2.74,20.14,200,2432,350.00,0,0,0,0,7.61,1.000,21.10,100.0,48.63,0
2.393,1.56,1.56,11.44,30,30,32,32,100.0,13.20,7.06,11.75,1.91,on,11.76,194,1.000,0.0,0.00,0.00,2050,2097,78.8,3,-3.50,8.82,104,102,966,1073,986,951,22.0,77.74,84.39,2.92,20.41,200,2442,350.00,0,0,0,0,7.60,1.000,21.10,100.0,48.63,0
2.423,2.34,1.56,11.11,30,30,32,33,100.0,13.20,7.10,11.72,1.90,on,11.76,194,1.000,0.0,0.00,0.00,2231,2097,78.8,3,-3.50,8.89,104,102,1222,1073,600,951,22.0,78.12,86.55,2.92,20.38,200,2452,350.00,0,0,0,0,7.60,1.000,21.10,100.0,48.63,0
2.438,2.34,1.56,11.29,30,30,32,33,100.0,13.20,7.29,11.72,1.92,on,11.72,194,1.000,0.0,0.00,0.00,2098,2097,78.8,3,-3.50,8.89,104,102,1056,716,600,773,22.0,79.64,75.27,2.92,20.96,200,2457,350.00,0,0,0,0,7.60,1.000,21.10,100.0,48.63,0
2.468,0.00,1.56,11.25,30,30,31,32,100.0,13.20,7.36,11.72,1.94,on,11.72,194,1.000,0.0,0.00,0.00,2178,2097,78.8,3,-3.50,8.91,104,102,1056,1843,715,773,22.0,78.76,79.97,2.78,20.65,200,2470,350.00,0,0,0,0,7.59,1.000,21.10,100.0,48.63,0
2.483,-1.56,1.56,11.27,30,31,31,32,100.0,13.20,7.54,11.70,1.94,on,11.72,194,1.000,0.0,0.00,0.00,2034,2097,78.8,3,-3.50,8.97,104,102,458,1843,715,559,22.0,79.97,75.89,2.80,20.82,200,2476,350.00,0,0,0,0,7.59,1.000,21.10,100.0,48.63,0
2.512,-1.56,1.56,11.37,30,31,31,32,100.0,13.20,7.66,11.69,1.92,on,11.72,194,1.000,0.0,0.00,0.00,2136,2150,78.8,3,-3.50,8.97,104,102,458,832,1142,559,22.0,79.36,72.49,2.80,20.95,200,2483,350.00,0,0,0,0,7.59,1.000,21.10,100.0,48.63,0
2.542,-0.78,1.56,11.30,30,31,31,32,100.0,13.20,7.82,11.70,1.99,on,11.72,194,1.000,0.0,0.00,0.00,2268,2150,78.8,3,-4.00,9.54,104,102,1141,832,1142,835,22.0,81.15,92.17,2.92,21.50,200,2493,350.00,0,0,0,0,7.59,1.000,21.10,100.0,48.63,0
2.573,0.00,1.56,11.39,30,31,30,32,100.0,13.20,7.97,11.70,1.98,on,11.72,194,1.000,0.0,0.00,0.00,2121,2150,78.8,3,-4.00,9.58,104,102,1141,888,961,835,22.0,82.36,77.66,2.88,21.23,200,2501,350.00,0,0,0,0,7.58,1.000,21.10,100.0,48.63,0
2.598,0.00,1.56,11.37,30,31,30,32,100.0,13.20,8.05,11.67,1.98,on,11.69,194,1.000,0.0,0.00,0.00,2255,2150,78.8,3,-4.00,9.58,104,102,1332,888,961,799,22.0,83.01,94.75,2.88,21.50,200,2507,350.00,0,0,0,0,7.58,1.000,21.10,100.0,48.63,0
2.624,-0.78,1.56,11.37,30,31,30,31,100.0,13.20,8.26,11.67,2.01,on,11.69,194,1.000,0.0,0.00,0.00,2088,2150,78.8,3,-4.00,9.12,104,102,1332,615,989,837,22.0,84.23,92.17,2.82,21.50,200,2525,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.02,0
2.655,0.00,1.56,11.29,30,31,29,31,100.0,13.20,8.33,11.65,2.00,on,11.69,194,1.000,0.0,0.00,0.00,2164,2150,78.8,3,-4.00,9.71,104,102,1387,679,598,837,22.0,84.56,81.89,3.04,21.71,200,2533,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.02,0
2.687,-0.78,1.56,11.34,30,31,29,31,100.0,13.20,8.50,11.65,2.02,on,11.69,194,1.000,0.0,0.00,0.00,2076,2150,78.8,3,-4.50,9.72,104,102,793,679,598,928,22.0,85.82,86.55,2.92,22.10,200,2532,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.02,0
2.718,-0.78,1.56,11.32,30,31,29,31,100.0,13.20,8.54,11.65,2.02,on,11.69,194,1.000,0.0,0.00,0.00,2177,2150,78.8,3,-4.50,9.72,104,102,793,1347,817,928,22.0,86.23,87.42,2.92,21.74,200,2538,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.02,0
2.733,-2.34,1.56,11.34,30,31,29,30,100.0,13.20,8.82,11.65,2.07,on,11.69,194,1.000,0.0,0.00,0.00,2138,2150,78.8,3,-4.50,9.76,104,102,926,1347,897,755,22.0,89.01,81.89,2.92,22.41,200,2559,350.00,0,0,0,0,7.59,1.000,21.10,100.0,49.02,0
2.762,-1.56,1.56,11.40,30,31,28,30,100.0,13.20,8.92,11.62,2.07,on,11.65,194,1.000,0.0,0.00,0.00,2264,2150,78.8,3,-4.50,9.90,104,102,926,1104,897,627,22.0,88.52,93.03,3.02,22.10,200,2580,350.00,0,0,0,0,7.59,1.000,21.10,100.0,49.02,0
2.791,-1.56,1.56,11.24,30,31,28,30,100.0,13.20,9.00,11.62,2.06,on,11.65,194,1.000,0.0,0.00,0.00,2105,2150,78.8,3,-4.50,9.90,104,102,758,1104,698,627,22.0,89.55,96.04,3.02,22.60,200,2586,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.02,0
2.822,-2.34,1.56,11.32,30,31,28,30,100.0,13.20,9.20,11.62,2.09,on,11.65,194,1.000,0.0,0.00,0.00,2035,2150,78.8,3,-4.50,9.91,104,102,1035,910,698,792,22.0,90.32,89.58,2.88,22.64,200,2581,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.41,0
2.853,-2.34,1.56,11.25,29,30,28,29,100.0,13.20,9.26,11.62,2.07,on,11.65,194,1.000,0.0,0.00,0.00,2156,2150,78.8,3,-4.50,9.95,104,102,1035,1049,926,792,22.0,89.73,86.99,3.06,22.41,200,2590,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.41,0
2.879,-2.34,1.56,11.28,29,30,28,29,100.0,13.20,9.42,11.61,2.10,on,11.65,194,1.000,0.0,0.00,0.00,2296,2150,78.8,3,-4.50,9.95,104,102,799,1049,926,803,22.0,90.45,93.89,3.06,23.12,200,2598,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.41,0
2.910,-2.34,1.56,11.39,29,30,28,29,100.0,13.20,9.58,11.59,2.09,on,11.61,194,1.000,0.0,0.00,0.00,2142,2150,78.8,3,-4.50,10.00,104,102,799,911,1231,934,22.0,90.47,93.03,2.90,22.70,200,2615,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.41,0
2.945,-1.56,0.78,11.30,28,30,27,29,100.0,13.20,9.69,11.59,2.08,on,11.61,194,1.000,0.0,0.00,0.00,2097,2150,78.8,3,-4.50,10.61,104,102,1076,452,881,934,22.0,92.88,99.28,3.04,23.15,200,2624,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.41,0
2.968,-2.34,0.00,11.35,28,29,27,29,100.0,13.20,9.84,11.57,2.10,on,11.58,194,1.000,0.0,0.00,0.00,2220,2150,78.8,3,-4.50,10.66,104,102,940,452,881,613,22.0,91.97,86.12,2.92,23.40,200,2633,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.41,0
2.998,-2.34,0.00,11.29,28,29,27,29,100.0,13.20,9.93,11.59,2.09,on,11.61,194,1.000,0.0,0.00,0.00,2064,2150,78.8,3,-4.50,10.66,104,102,940,757,864,613,22.0,91.51,91.31,2.92,23.08,200,2644,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.41,0
3.023,-2.34,0.00,11.42,28,29,27,28,100.0,13.20,10.00,11.57,2.13,on,11.58,194,1.000,0.0,0.00,0.00,2187,2150,78.8,3,-4.00,10.15,104,102,803,1046,860,673,22.0,93.78,83.09,3.04,23.50,200,2659,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.41,0
3.053,-2.34,0.00,11.64,28,28,27,28,100.0,13.20,10.20,11.57,2.12,on,11.58,194,1.000,0.0,0.00,0.00,2266,2150,78.8,3,-4.00,10.80,104,102,1054,1046,860,1428,22.0,95.78,85.26,2.92,23.66,200,2669,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.41,0
3.084,-1.56,0.00,11.51,27,28,27,28,100.0,13.20,10.25,11.58,2.13,on,11.61,194,1.000,0.0,0.00,0.00,2141,2150,78.8,3,-4.00,10.84,104,102,1054,862,697,584,22.0,95.87,102.08,3.10,23.34,200,2675,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.80,0
3.104,-1.56,0.00,11.58,27,28,27,28,100.0,13.20,10.27,11.57,2.09,on,11.58,194,1.000,0.0,0.00,0.00,2119,2150,78.8,3,-4.00,10.84,104,102,959,862,956,584,22.0,95.29,100.21,3.10,23.57,200,2672,350.00,0,0,0,0,7.57,1.000,21.10,100.0,49.80,0
3.129,-1.56,0.00,11.72,27,27,27,28,100.0,13.20,10.40,11.56,2.13,on,11.58,194,1.000,0.0,0.00,0.00,2216,2150,78.8,3,-4.00,10.87,104,102,959,1087,956,745,22.0,96.12,96.94,3.00,23.97,200,2685,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.80,0
3.158,-1.56,0.00,11.63,27,27,27,28,100.0,13.20,10.53,11.56,2.10,on,11.58,194,1.000,0.0,0.00,0.00,2105,2150,78.8,3,-4.00,10.87,104,102,1072,1087,1002,745,22.0,95.46,103.48,3.00,23.98,200,2699,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.80,0
3.191,0.00,0.00,11.77,27,27,27,28,100.0,13.20,10.56,11.55,2.14,on,11.58,194,1.000,0.0,0.00,0.00,2191,2150,78.8,3,-4.00,10.94,104,102,1072,545,1002,1119,22.0,96.48,94.75,3.08,23.64,200,2711,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.80,0
3.206,0.00,0.00,11.71,27,27,27,27,100.0,13.20,10.61,11.54,2.16,on,11.54,194,1.000,0.0,0.00,0.00,2133,2150,78.8,3,-4.00,11.05,104,102,1806,658,934,1119,22.0,97.64,103.94,3.08,24.00,200,2724,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.80,0
3.233,0.00,0.00,11.57,27,27,27,27,100.0,13.20,10.69,11.54,2.14,on,11.54,194,1.000,0.0,0.00,0.00,2173,2150,78.8,3,-4.00,11.05,104,102,726,658,934,1018,22.0,98.19,107.13,3.08,24.31,200,2726,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.80,0
3.263,0.00,0.00,11.64,27,26,27,27,100.0,13.20,10.84,11.54,2.16,on,11.54,194,1.000,0.0,0.00,0.00,2203,2150,78.8,3,-4.00,11.08,104,102,726,1027,984,938,22.0,98.37,94.32,3.06,24.05,200,2738,350.00,0,0,0,0,7.58,1.000,21.10,100.0,49.80,0
3.296,0.00,0.00,11.44,27,26,27,27,100.0,13.20,10.83,11.54,2.16,on,11.54,194,1.000,0.0,0.00,0.00,2229,2150,78.8,3,-4.00,11.69,104,102,883,757,1062,938,22.0,99.44,103.01,3.12,23.89,200,2743,350.00,0,0,0,0,7.57,1.000,21.10,100.0,49.80,0
3.312,0.00,0.00,11.61,27,26,27,27,100.0,13.20,10.82,11.52,2.16,on,11.54,194,1.000,0.0,0.00,0.00,2277,2150,78.8,3,-4.00,11.69,104,102,1098,757,1062,1131,22.0,99.10,95.61,3.12,24.13,200,2755,350.00,0,0,0,0,7.57,1.000,21.10,100.0,49.80,0
3.348,-0.78,0.00,11.61,26,26,27,27,100.0,13.20,10.90,11.52,2.15,on,11.54,194,1.000,0.0,0.00,0.00,2183,2150,78.8,3,-4.00,11.17,104,102,1098,798,1137,842,22.0,99.73,101.14,3.02,24.45,200,2780,350.00,0,0,0,0,7.58,1.000,21.10,100.0,50.20,0
3.369,0.00,0.00,11.63,26,25,27,27,100.0,13.20,10.97,11.52,2.14,on,11.54,194,1.000,0.0,0.00,0.00,2088,2150,78.8,3,-4.00,11.30,104,102,890,798,740,842,22.0,100.44,97.41,3.00,24.44,200,2791,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.20,0
3.409,0.00,0.00,11.75,26,25,27,27,100.0,13.20,10.99,11.52,2.15,on,11.54,194,1.000,0.0,0.00,0.00,2099,2150,78.8,3,-4.00,11.30,104,102,890,1162,740,795,22.0,101.00,105.54,3.00,24.07,200,2784,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.20,0
3.424,0.78,0.00,11.66,26,25,27,27,100.0,13.20,10.96,11.52,2.16,on,11.54,194,1.000,0.0,0.00,0.00,2130,2150,78.8,3,-4.00,11.88,104,102,977,2223,959,795,22.0,99.98,99.28,3.12,24.05,200,2798,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.20,0
3.452,0.78,0.00,11.59,26,25,27,26,100.0,13.20,10.97,11.50,2.19,on,11.54,194,1.000,0.0,0.00,0.00,2110,2150,78.8,3,-4.00,11.34,104,102,1487,2223,1107,1373,22.0,100.62,100.21,3.14,24.20,200,2803,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.20,0
3.483,0.78,0.00,11.63,25,25,27,26,100.0,13.20,10.97,11.50,2.17,on,11.51,194,1.000,0.0,0.00,0.00,2007,2150,78.8,3,-4.00,12.04,104,102,1487,833,1107,777,22.0,101.48,105.54,3.04,24.52,200,2822,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.20,0
3.515,0.78,0.00,11.59,25,25,27,26,100.0,13.20,10.99,11.50,2.16,on,11.51,194,1.000,0.0,0.00,0.00,2118,2150,78.8,3,-4.00,12.04,104,102,870,902,772,777,22.0,101.73,106.07,3.04,24.51,200,2834,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.20,0
3.534,0.78,0.00,11.58,25,25,27,27,100.0,13.20,11.06,11.50,2.17,on,11.51,194,1.000,0.0,0.00,0.00,2273,2150,78.8,3,-4.00,12.08,104,102,1391,902,772,771,22.0,102.46,104.48,3.08,24.40,200,2839,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.59,0
3.558,0.78,0.00,11.60,25,25,27,27,100.0,13.20,11.11,11.50,2.18,on,11.51,194,1.000,0.0,0.00,0.00,2253,2150,78.8,3,-3.50,12.13,104,102,1391,1078,825,749,22.0,103.94,111.38,3.18,24.28,200,2843,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.59,0
3.587,0.78,0.00,11.50,25,25,27,27,100.0,13.20,11.06,11.50,2.17,on,11.51,194,1.000,0.0,0.00,0.00,2268,2150,78.8,3,-3.50,12.13,104,102,558,1078,1164,749,22.0,103.22,102.08,3.18,24.12,200,2853,350.00,0,0,0,0,7.56,1.000,21.10,100.0,50.59,0
3.618,0.78,0.00,11.53,25,24,27,26,100.0,13.20,11.01,11.48,2.18,on,11.51,194,1.000,0.0,0.00,0.00,2085,2150,78.8,3,-3.50,12.20,104,102,1905,554,1164,1229,22.0,104.17,110.32,3.16,24.15,200,2864,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.59,0
3.648,0.78,0.00,11.44,25,24,27,26,100.0,13.20,10.95,11.48,2.18,on,11.51,194,1.000,0.0,0.00,0.00,2133,2150,78.8,3,-3.50,12.20,104,102,1905,1077,782,1229,22.0,105.07,107.66,3.16,24.06,200,2874,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.59,0
3.678,0.00,0.00,11.52,24,24,27,26,100.0,13.20,10.96,11.48,2.17,on,11.51,194,1.000,0.0,0.00,0.00,2097,2150,78.8,3,-4.00,12.26,104,102,745,1077,728,637,22.0,105.14,99.28,3.14,24.37,200,2897,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.59,0
3.710,0.00,0.00,11.54,24,24,26,26,100.0,13.20,10.88,11.48,2.17,on,11.51,194,1.000,0.0,0.00,0.00,2249,2150,78.8,3,-4.00,12.34,104,102,911,1565,728,890,22.0,105.48,96.48,3.10,24.47,200,2895,350.00,0,0,0,0,7.56,1.000,21.10,100.0,50.59,0
3.725,0.00,0.00,11.52,24,24,26,26,100.0,13.20,10.93,11.48,2.18,on,11.51,194,1.000,0.0,0.00,0.00,2277,2150,78.8,3,-4.00,12.38,104,102,911,765,703,847,22.0,106.22,107.13,3.08,24.44,200,2905,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.59,0
3.752,0.00,0.00,11.38,24,24,26,26,100.0,13.20,10.98,11.46,2.19,on,11.47,194,1.000,0.0,0.00,0.00,2188,2150,78.8,3,-4.00,12.38,104,102,916,765,912,847,22.0,105.29,108.72,3.08,24.50,200,2910,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.59,0
3.783,0.00,0.00,11.52,24,24,26,26,100.0,13.20,11.05,11.46,2.17,on,11.47,194,1.000,0.0,0.00,0.00,2215,2150,78.8,3,-4.00,12.44,104,102,904,1170,912,626,22.0,104.94,97.41,3.10,24.35,200,2928,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.59,0
3.814,0.78,0.00,11.39,24,23,26,26,100.0,13.20,11.05,11.46,2.17,on,11.47,194,1.000,0.0,0.00,0.00,1979,2150,78.8,3,-3.50,12.57,104,102,904,832,1025,626,22.0,106.31,114.54,3.16,24.26,200,2949,350.00,0,0,0,0,7.56,1.000,21.10,100.0,50.98,0
3.834,0.78,0.00,11.40,24,23,26,26,100.0,13.20,11.02,11.44,2.20,on,11.47,194,1.000,0.0,0.00,0.00,2086,2150,78.8,3,-3.50,12.57,104,102,775,832,768,1370,22.0,107.38,112.44,3.16,24.20,200,2958,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.98,0
3.861,1.56,0.00,11.52,23,23,26,26,100.0,13.20,11.05,11.44,2.17,on,11.47,194,1.000,0.0,0.00,0.00,2118,2150,78.8,3,-4.00,12.60,104,102,1127,845,768,498,22.0,106.68,111.38,3.16,24.22,200,2952,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.98,0
3.888,1.56,0.00,11.42,23,23,26,26,100.0,13.20,11.05,11.44,2.22,on,11.47,194,1.000,0.0,0.00,0.00,2115,2150,78.8,3,-3.50,12.59,104,102,1127,1012,1082,498,22.0,105.35,99.74,3.18,24.16,200,2952,350.00,0,0,0,0,7.57,1.000,21.10,100.0,50.98,0
3.919,1.56,0.00,11.37,23,23,26,26,100.0,13.20,11.07,11.44,2.23,on,11.47,194,1.000,0.0,0.00,0.00,2164,2150,78.8,3,-3.50,12.59,104,102,942,1012,947,747,22.0,109.19,112.44,3.18,24.08,200,2971,350.00,0,0,0,0,7.56,1.000,21.10,100.0,50.98,0
3.934,0.78,0.00,11.35,23,23,26,26,100.0,13.20,11.12,11.44,2.18,on,11.47,194,1.000,0.0,0.00,0.00,2030,2150,78.8,3,-4.00,12.69,104,102,913,1301,947,1939,22.0,108.55,116.12,3.18,24.11,200,2988,350.00,0,0,0,0,7.56,1.000,21.10,100.0,50.98,0
3.963,0.00,0.00,11.19,23,23,26,26,100.0,13.20,11.16,11.42,2.20,on,11.44,194,1.000,0.0,0.00,0.00,2005,2150,78.8,3,-3.50,12.81,104,102,913,1570,565,1939,22.0,109.60,110.85,3.20,24.17,200,3010,350.00,0,0,0,0,7.56,1.000,21.10,100.0,50.98,0
3.993,0.00,0.00,11.21,23,23,26,26,100.0,13.20,11.16,11.42,2.18,on,11.44,194,1.000,0.0,0.00,0.00,2063,2150,78.8,3,-3.50,12.81,104,102,561,1570,819,397,22.0,108.86,103.48,3.20,24.10,200,3012,350.00,0,0,0,0,7.60,1.000,21.10,100.0,50.98,0
4.024,0.00,0.00,11.38,22,22,26,26,100.0,13.20,11.16,11.42,2.18,on,11.44,194,1.000,0.0,0.00,0.00,2280,2150,78.8,3,-3.50,12.84,104,102,1134,1099,819,1247,22.0,109.42,107.13,3.22,24.11,200,3018,350.00,0,0,0,0,7.60,1.000,21.10,100.0,50.98,0
4.042,0.00,0.00,11.27,22,22,25,26,100.0,13.20,11.18,11.42,2.16,on,11.44,194,1.000,0.0,0.00,0.00,2104,2150,78.8,3,-3.50,12.89,104,102,1134,492,1090,1247,22.0,108.89,118.74,3.22,24.20,200,3023,350.00,0,0,0,0,7.62,1.000,21.10,100.0,50.98,0
4.082,0.00,0.00,11.32,22,22,25,26,100.0,13.20,11.18,11.42,2.16,on,11.44,194,1.000,0.0,0.00,0.00,2135,2150,78.8,3,-4.00,12.94,104,102,1782,645,936,1408,22.0,112.36,107.13,3.24,24.24,200,3034,350.00,0,0,0,0,7.65,1.000,21.10,100.0,51.37,0
4.109,0.00,0.00,11.29,22,22,25,26,100.0,13.20,11.19,11.42,2.17,on,11.44,194,1.000,0.0,0.00,0.00,2149,2150,78.8,3,-4.00,12.94,104,102,1029,645,673,860,22.0,111.40,114.54,3.24,24.25,200,3046,350.00,0,0,0,0,7.65,1.000,21.10,100.0,51.37,0
4.139,0.00,0.00,11.34,22,22,25,26,100.0,13.20,11.17,11.41,2.20,on,11.44,194,1.000,0.0,0.00,0.00,2268,2150,78.8,3,-3.00,13.01,104,102,1029,1694,673,436,22.0,111.24,104.48,3.26,24.34,200,3054,350.00,0,0,0,0,7.66,1.000,21.10,100.0,51.37,0
4.171,-0.78,0.00,11.18,22,22,25,25,100.0,13.20,11.25,11.41,2.20,on,11.44,194,1.000,0.0,0.00,0.00,2158,2150,78.8,3,-3.50,13.05,102,102,1030,1067,1456,436,22.0,112.85,115.59,3.22,24.58,200,3059,350.00,0,0,0,0,7.69,1.000,21.10,100.0,50.98,0
4.185,-0.78,0.00,11.25,22,22,25,25,100.0,13.20,11.29,11.41,2.19,on,11.44,194,1.000,0.0,0.00,0.00,2086,2150,78.8,3,-3.50,13.05,102,102,1445,1067,1132,784,22.0,113.10,110.85,3.22,24.69,200,3080,350.00,0,0,0,0,7.70,1.000,21.10,100.0,50.98,0
4.217,-1.56,0.00,11.44,22,22,25,25,100.0,13.20,11.26,11.41,2.20,on,11.44,194,1.000,0.0,0.00,0.00,2069,2150,78.8,3,-3.50,13.15,102,102,1438,771,1132,721,22.0,113.24,115.59,3.18,24.74,200,3095,350.00,0,0,0,0,7.68,1.000,21.10,100.0,50.98,0
4.249,-0.78,0.00,11.40,22,21,25,25,100.0,13.20,11.30,11.41,2.21,on,11.44,194,1.000,0.0,0.00,0.00,2081,2150,78.8,3,-3.00,13.23,102,102,1438,825,1334,721,22.0,113.29,109.25,3.16,24.84,200,3101,350.00,0,0,0,0,7.70,1.000,21.10,100.0,50.98,0
4.279,-0.78,0.00,11.60,22,21,25,25,100.0,13.20,11.18,11.39,2.20,on,11.40,194,1.000,0.0,0.00,0.00,2131,2150,78.8,3,-3.00,13.23,102,102,666,825,965,1398,22.0,113.28,116.64,3.16,24.83,200,3114,350.00,0,0,0,0,7.70,1.000,21.10,100.0,50.98,0
4.309,0.78,0.00,11.43,21,21,25,25,100.0,13.20,11.15,11.39,2.19,on,11.40,194,1.000,0.0,0.00,0.00,2156,2150,78.8,3,-3.00,13.29,102,102,1014,1020,965,582,22.0,114.39,109.79,3.12,24.49,200,3120,350.00,0,0,0,0,7.69,1.000,21.10,100.0,50.98,0
4.324,-0.78,0.00,11.36,21,21,25,25,100.0,13.20,11.04,11.39,2.19,on,11.40,194,1.000,0.0,0.00,0.00,2148,2150,78.8,3,-3.00,13.97,102,102,1014,687,1147,366,22.0,113.04,103.01,3.18,24.00,200,3114,350.00,0,0,0,0,7.71,1.000,21.10,100.0,50.98,0
4.351,-0.78,0.00,11.28,21,21,25,25,100.0,13.20,11.09,11.39,2.21,on,11.40,194,1.000,0.0,0.00,0.00,2172,2150,78.8,3,-3.00,13.97,102,102,1371,1156,405,366,22.0,114.31,112.97,3.18,24.13,200,3123,350.00,0,0,0,0,7.72,1.000,21.10,100.0,50.98,0
